com.samsung.health.sleep_stage,1140029,6
end_time,custom,pkg_name,sleep_id,update_time,start_time,datauuid,time_offset,create_time,deviceuuid,stage
2020. 07. 15. 오전 2:07:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 2:01:00,77595ab2-496a-17fa-53a7-201977a633d1,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 2:19:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 2:07:00,34a46ae2-0370-c89f-a5b7-cc0f9fc6c40c,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 2:28:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 2:19:00,1f9122c9-ac17-eefa-fe36-476ab66e5cbf,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40003,
2020. 07. 15. 오전 2:45:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 2:28:00,0d8afc9a-48b1-744e-b38a-55be864e7463,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 2:47:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 2:45:00,b96cbb01-7df2-306a-8c2e-508b9bf7a488,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 2:55:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 2:47:00,a053fea9-57c3-0d76-5aea-0d41dcb6531e,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 3:02:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 2:55:00,25b19842-a5ea-c34f-6e32-b01999131e4a,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 3:04:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 3:02:00,22295209-3e9e-dd4b-577a-bbc678558f26,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 3:13:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 3:04:00,68ed255b-6de3-9ac2-c81c-797887de37d0,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 3:16:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 3:13:00,3bfd06c5-68a5-cf11-ec14-77eb053b38a4,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 3:21:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 3:16:00,53069b39-4201-dc5c-7dcb-2aa8c76df1c5,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 3:25:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 3:21:00,72c6251f-c319-9fbc-bd15-70ff53cc63b7,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 3:26:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 3:25:00,1b6541ed-725f-42f5-9774-99838ba7103d,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 4:24:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 3:26:00,98bb385f-7c72-cc86-08e0-4430efa72aab,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 4:25:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 4:24:00,b89aa59e-ec9b-b289-4c03-2f1aa9cb4bdb,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 4:28:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 4:25:00,6f01e9fa-04e8-65b9-753c-e38f1c3e56a0,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 4:30:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 4:28:00,739d6c4d-96f5-5888-5c28-d036f3fa2f8b,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 4:45:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 4:30:00,91575b9f-5ce2-f395-12fd-a45e0fdb16c8,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 4:46:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 4:45:00,7882dc29-7208-d06a-7c81-04617b5db32b,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 4:48:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 4:46:00,09c17ca7-eab6-31fc-c6bc-5d8323f8230d,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 4:50:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 4:48:00,e6bb6e53-8c57-f95f-5971-015a40d3f940,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 5:01:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 4:50:00,b53741ee-647e-5354-247c-e0f18befd69f,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 5:02:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 5:01:00,755ab781-d26b-796d-998b-e2f054b499e9,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 5:11:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 5:02:00,01ab8f7f-2962-2453-3b39-68093faa6fc0,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 5:48:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 5:11:00,e72c09b2-2220-987c-9f0f-54d03b50d032,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 5:53:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 5:48:00,fe03d1d3-b4e7-91a7-dff2-9c4402757888,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 5:54:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 5:53:00,b28a62a4-9f9c-3d1b-15aa-977a5c8bab6a,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 5:59:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 5:54:00,d4845b2d-33a7-5e79-cad5-d7b46229ee76,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 6:00:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 5:59:00,a0f1c6a0-2b00-b0fe-1d05-e184d106211d,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 6:02:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:00:00,183276f5-aa66-f1e9-2d41-b458ed99a7d0,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 6:03:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:02:00,e8b9a741-0112-3759-a4ba-4007df5ff2e0,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 6:07:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:03:00,43e77eea-2159-11df-0bd3-195ddbc2be93,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 6:08:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:07:00,2e6e0743-5f35-9305-fd70-27c2394c307f,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 6:20:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:08:00,517a0a41-75ae-0705-bb8a-e907743c792e,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40004,
2020. 07. 15. 오전 6:22:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:20:00,b437ceba-1289-cd56-9bac-0e603928f439,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 6:31:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:22:00,9ead10ea-3813-6c9f-9000-7fb95a2e394d,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,
2020. 07. 15. 오전 6:32:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:31:00,fc2b2c2e-f5f8-6bb8-ed09-94ad43c32823,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40001,
2020. 07. 15. 오전 6:44:00,,com.sec.android.app.shealth,4d9427c7-64d6-d423-7dd7-650bef7c846c,2020. 07. 15. 오전 6:52:40,2020. 07. 15. 오전 6:32:00,90c4800b-c635-3c58-8e76-ea2482002a07,32400000,2020. 07. 15. 오전 6:52:40,Eb+lTn/Fs+,40002,

