com.samsung.health.step_count,1140029,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.806104,com.sec.android.app.shealth,48,230002,32400000,2020. 07. 13. 오후 2:02:00,2.020000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:02:59,53916ce6-d403-72bc-0797-516bd944a0ce,40.150000,2020. 07. 13. 오후 2:02:34,2020. 07. 13. 오후 2:03:53,
1.166667,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 13. 오후 2:03:00,0.410000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:03:59,bbda5290-bb87-7bef-0bac-fc6fe51d3e85,7.920000,2020. 07. 13. 오후 2:03:53,2020. 07. 13. 오후 2:03:53,
1.337169,com.sec.android.app.shealth,33,230002,32400000,2020. 07. 13. 오후 2:04:00,1.200000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:04:59,f9a717aa-e4e1-4879-1632-9aa5132590d4,24.740000,2020. 07. 13. 오후 2:04:07,2020. 07. 13. 오후 2:06:47,
1.388889,com.sec.android.app.shealth,18,230002,32400000,2020. 07. 13. 오후 2:05:00,0.660000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:05:59,f534e96f-23ae-baf0-92c4-39c0cdc8169a,13.720000,2020. 07. 13. 오후 2:06:47,2020. 07. 13. 오후 2:06:47,
1.416667,com.sec.android.app.shealth,26,230002,32400000,2020. 07. 13. 오후 2:06:00,0.900000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:06:59,d340cce7-82de-5aa5-c6b0-c3ebd68822b2,19.510000,2020. 07. 13. 오후 2:06:47,2020. 07. 13. 오후 2:06:47,
1.340680,com.sec.android.app.shealth,51,230002,32400000,2020. 07. 13. 오후 2:41:00,1.840000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:41:59,2b0c6199-d717-998d-83a1-8db47e36d9f4,37.780000,2020. 07. 13. 오후 2:41:26,2020. 07. 13. 오후 2:42:25,
1.027778,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 13. 오후 2:45:00,0.550000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:45:59,e01cffc8-2162-8698-1e5a-84587f7aa76c,9.000000,2020. 07. 13. 오후 2:46:21,2020. 07. 13. 오후 2:46:21,
1.694952,com.sec.android.app.shealth,37,230002,32400000,2020. 07. 13. 오후 2:51:00,1.310000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:51:59,c66adb7a-97cc-7389-cbab-5d64a4a46ac8,29.750000,2020. 07. 13. 오후 2:51:11,2020. 07. 13. 오후 2:51:19,
1.250000,com.sec.android.app.shealth,24,230002,32400000,2020. 07. 13. 오후 2:54:00,0.810000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:54:59,e31cac16-6f39-7246-067c-3d60f0ad1c57,17.660000,2020. 07. 13. 오후 2:55:01,2020. 07. 13. 오후 2:55:01,
1.444444,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 13. 오후 2:57:00,0.440000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:57:59,736e6cf8-c2b2-09e4-fde0-478a8e4260de,9.970000,2020. 07. 13. 오후 2:57:59,2020. 07. 13. 오후 2:57:59,
1.000000,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 13. 오후 2:59:00,0.440000,Eb+lTn/Fs+,,2020. 07. 13. 오후 2:59:59,3a807746-e0fd-b851-f081-5df8eacc4567,6.920000,2020. 07. 13. 오후 2:59:32,2020. 07. 13. 오후 2:59:32,
1.361111,com.sec.android.app.shealth,26,230002,32400000,2020. 07. 13. 오후 3:00:00,0.880000,Eb+lTn/Fs+,,2020. 07. 13. 오후 3:00:59,f77d6ec8-939b-c955-d730-6c1edbfbea1a,19.610000,2020. 07. 13. 오후 3:01:26,2020. 07. 13. 오후 3:01:26,
1.305556,com.sec.android.app.shealth,43,230002,32400000,2020. 07. 13. 오후 3:01:00,1.600000,Eb+lTn/Fs+,,2020. 07. 13. 오후 3:01:59,0a646013-7a47-f6d7-375e-b935aeab8a5f,32.290000,2020. 07. 13. 오후 3:01:57,2020. 07. 13. 오후 3:01:57,
1.339251,com.sec.android.app.shealth,78,230002,32400000,2020. 07. 13. 오후 3:02:00,2.660000,Eb+lTn/Fs+,,2020. 07. 13. 오후 3:02:59,b59e3dcc-7ef3-9c52-5588-108d22a51eeb,58.320000,2020. 07. 13. 오후 3:02:08,2020. 07. 13. 오후 3:06:21,
1.777778,com.sec.android.app.shealth,20,230002,32400000,2020. 07. 13. 오후 5:18:00,0.690000,Eb+lTn/Fs+,,2020. 07. 13. 오후 5:18:59,5be93a16-c525-e38b-359a-75b36a55dd5a,16.060000,2020. 07. 13. 오후 5:19:00,2020. 07. 13. 오후 5:19:00,
1.467270,com.sec.android.app.shealth,44,230002,32400000,2020. 07. 13. 오후 5:19:00,1.620000,Eb+lTn/Fs+,,2020. 07. 13. 오후 5:19:59,2186446c-0f0d-a0f5-c8ad-dbafd80f3c7c,33.460000,2020. 07. 13. 오후 5:19:00,2020. 07. 13. 오후 5:19:31,
1.414974,com.sec.android.app.shealth,34,230002,32400000,2020. 07. 13. 오후 5:20:00,1.210000,Eb+lTn/Fs+,,2020. 07. 13. 오후 5:20:59,72f03b43-d339-3d99-33de-6c4976ca6c74,25.750000,2020. 07. 13. 오후 5:20:53,2020. 07. 13. 오후 5:20:54,
0.777095,com.sec.android.app.shealth,33,,32400000,2020. 07. 13. 오후 7:45:00,1.282203,sb+tNhfKEH,,2020. 07. 13. 오후 7:46:00,15946371-0000-0000-0000-946371000000,23.070000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.814262,com.sec.android.app.shealth,73,,32400000,2020. 07. 13. 오후 7:46:00,2.906997,sb+tNhfKEH,,2020. 07. 13. 오후 7:47:00,15946371-0000-0000-0000-946371600000,52.323082,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.963697,com.sec.android.app.shealth,94,,32400000,2020. 07. 13. 오후 7:47:00,3.016709,sb+tNhfKEH,,2020. 07. 13. 오후 7:48:00,15946372-0000-0000-0000-946372200000,57.870579,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.031550,com.sec.android.app.shealth,123,,32400000,2020. 07. 13. 오후 7:48:00,3.149023,sb+tNhfKEH,,2020. 07. 13. 오후 7:49:00,15946372-0000-0000-0000-946372800000,61.968285,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.164736,com.sec.android.app.shealth,114,,32400000,2020. 07. 13. 오후 7:49:00,3.408736,sb+tNhfKEH,,2020. 07. 13. 오후 7:50:00,15946373-0000-0000-0000-946373400000,70.084038,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.963961,com.sec.android.app.shealth,116,,32400000,2020. 07. 13. 오후 7:50:00,2.966936,sb+tNhfKEH,,2020. 07. 13. 오후 7:51:00,15946374-0000-0000-0000-946374000000,57.533356,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.002493,com.sec.android.app.shealth,108,,32400000,2020. 07. 13. 오후 7:51:00,3.040822,sb+tNhfKEH,,2020. 07. 13. 오후 7:52:00,15946374-0000-0000-0000-946374600000,60.098526,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.009589,com.sec.android.app.shealth,121,,32400000,2020. 07. 13. 오후 7:52:00,3.106198,sb+tNhfKEH,,2020. 07. 13. 오후 7:53:00,15946375-0000-0000-0000-946375200000,60.597679,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.030401,com.sec.android.app.shealth,124,,32400000,2020. 07. 13. 오후 7:53:00,3.146783,sb+tNhfKEH,,2020. 07. 13. 오후 7:54:00,15946375-0000-0000-0000-946375800000,62.159115,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.953809,com.sec.android.app.shealth,116,,32400000,2020. 07. 13. 오후 7:54:00,2.947471,sb+tNhfKEH,,2020. 07. 13. 오후 7:55:00,15946376-0000-0000-0000-946376400000,57.096745,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.968444,com.sec.android.app.shealth,114,,32400000,2020. 07. 13. 오후 7:55:00,3.025966,sb+tNhfKEH,,2020. 07. 13. 오후 7:56:00,15946377-0000-0000-0000-946377000000,58.186306,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.928547,com.sec.android.app.shealth,110,,32400000,2020. 07. 13. 오후 7:56:00,2.899030,sb+tNhfKEH,,2020. 07. 13. 오후 7:57:00,15946377-0000-0000-0000-946377600000,55.510349,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.972702,com.sec.android.app.shealth,104,,32400000,2020. 07. 13. 오후 7:57:00,3.034270,sb+tNhfKEH,,2020. 07. 13. 오후 7:58:00,15946378-0000-0000-0000-946378200000,58.652817,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.757549,com.sec.android.app.shealth,84,,32400000,2020. 07. 13. 오후 7:58:00,2.571141,sb+tNhfKEH,,2020. 07. 13. 오후 7:59:00,15946378-0000-0000-0000-946378800000,45.370491,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.302786,com.sec.android.app.shealth,103,,32400000,2020. 07. 13. 오후 7:59:00,3.616634,sb+tNhfKEH,,2020. 07. 13. 오후 8:00:00,15946379-0000-0000-0000-946379400000,78.068436,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.160122,com.sec.android.app.shealth,93,,32400000,2020. 07. 13. 오후 8:00:00,3.343075,sb+tNhfKEH,,2020. 07. 13. 오후 8:01:00,15946380-0000-0000-0000-946380000000,69.508232,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.814252,com.sec.android.app.shealth,19,,32400000,2020. 07. 13. 오후 8:01:00,0.726744,sb+tNhfKEH,,2020. 07. 13. 오후 8:02:00,15946380-0000-0000-0000-946380600000,13.361961,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.581222,com.sec.android.app.shealth,16,,32400000,2020. 07. 13. 오후 8:05:00,0.719113,sb+tNhfKEH,,2020. 07. 13. 오후 8:06:00,15946383-0000-0000-0000-946383000000,11.520000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.846419,com.sec.android.app.shealth,57,,32400000,2020. 07. 13. 오후 8:10:00,1.905144,sb+tNhfKEH,,2020. 07. 13. 오후 8:11:00,15946386-0000-0000-0000-946386000000,35.090000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.967510,com.sec.android.app.shealth,81,,32400000,2020. 07. 13. 오후 8:11:00,2.368914,sb+tNhfKEH,,2020. 07. 13. 오후 8:12:00,15946386-0000-0000-0000-946386600000,45.485851,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.031573,com.sec.android.app.shealth,84,,32400000,2020. 07. 13. 오후 8:12:00,3.096583,sb+tNhfKEH,,2020. 07. 13. 오후 8:13:00,15946387-0000-0000-0000-946387200000,61.196163,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.912826,com.sec.android.app.shealth,104,,32400000,2020. 07. 13. 오후 8:13:00,2.917512,sb+tNhfKEH,,2020. 07. 13. 오후 8:14:00,15946387-0000-0000-0000-946387800000,55.374763,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.034611,com.sec.android.app.shealth,76,,32400000,2020. 07. 13. 오후 8:14:00,2.366243,sb+tNhfKEH,,2020. 07. 13. 오후 8:15:00,15946388-0000-0000-0000-946388400000,47.253220,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.044288,com.sec.android.app.shealth,114,,32400000,2020. 07. 13. 오후 8:15:00,2.962271,sb+tNhfKEH,,2020. 07. 13. 오후 8:16:00,15946389-0000-0000-0000-946389000000,58.725815,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.103121,com.sec.android.app.shealth,105,,32400000,2020. 07. 13. 오후 8:16:00,3.233776,sb+tNhfKEH,,2020. 07. 13. 오후 8:17:00,15946389-0000-0000-0000-946389600000,65.935448,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.973730,com.sec.android.app.shealth,118,,32400000,2020. 07. 13. 오후 8:17:00,3.036273,sb+tNhfKEH,,2020. 07. 13. 오후 8:18:00,15946390-0000-0000-0000-946390200000,58.850800,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.146766,com.sec.android.app.shealth,117,,32400000,2020. 07. 13. 오후 8:18:00,3.317466,sb+tNhfKEH,,2020. 07. 13. 오후 8:19:00,15946390-0000-0000-0000-946390800000,68.358643,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.265877,com.sec.android.app.shealth,110,,32400000,2020. 07. 13. 오후 8:19:00,3.605960,sb+tNhfKEH,,2020. 07. 13. 오후 8:20:00,15946391-0000-0000-0000-946391400000,76.409004,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.412784,com.sec.android.app.shealth,113,,32400000,2020. 07. 13. 오후 8:20:00,3.827556,sb+tNhfKEH,,2020. 07. 13. 오후 8:21:00,15946392-0000-0000-0000-946392000000,84.379997,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.270814,com.sec.android.app.shealth,114,,32400000,2020. 07. 13. 오후 8:21:00,3.555327,sb+tNhfKEH,,2020. 07. 13. 오후 8:22:00,15946392-0000-0000-0000-946392600000,75.546974,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.231904,com.sec.android.app.shealth,85,,32400000,2020. 07. 13. 오후 8:22:00,2.713780,sb+tNhfKEH,,2020. 07. 13. 오후 8:23:00,15946393-0000-0000-0000-946393200000,57.293327,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.450430,com.sec.android.app.shealth,17,,32400000,2020. 07. 13. 오후 8:23:00,0.907128,sb+tNhfKEH,,2020. 07. 13. 오후 8:24:00,15946393-0000-0000-0000-946393800000,12.510000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.466821,com.sec.android.app.shealth,19,,32400000,2020. 07. 13. 오후 8:24:00,0.716730,sb+tNhfKEH,,2020. 07. 13. 오후 8:25:00,15946394-0000-0000-0000-946394400000,10.206611,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.374121,com.sec.android.app.shealth,64,,32400000,2020. 07. 13. 오후 8:25:00,2.226605,sb+tNhfKEH,,2020. 07. 13. 오후 8:26:00,15946395-0000-0000-0000-946395000000,48.753387,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.327390,com.sec.android.app.shealth,21,,32400000,2020. 07. 13. 오후 8:29:00,0.947152,sb+tNhfKEH,,2020. 07. 13. 오후 8:30:00,15946397-0000-0000-0000-946397400000,10.569375,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.662005,com.sec.android.app.shealth,26,,32400000,2020. 07. 13. 오후 8:30:00,0.930890,sb+tNhfKEH,,2020. 07. 13. 오후 8:31:00,15946398-0000-0000-0000-946398000000,15.860625,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.211466,com.sec.android.app.shealth,12,,32400000,2020. 07. 13. 오후 8:41:00,0.645775,sb+tNhfKEH,,2020. 07. 13. 오후 8:42:00,15946404-0000-0000-0000-946404600000,5.380000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.067388,com.sec.android.app.shealth,9,,32400000,2020. 07. 13. 오후 8:46:00,0.268242,sb+tNhfKEH,,2020. 07. 13. 오후 8:47:00,15946407-0000-0000-0000-946407600000,6.390000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.435385,com.sec.android.app.shealth,11,,32400000,2020. 07. 13. 오후 8:47:00,0.529734,sb+tNhfKEH,,2020. 07. 13. 오후 8:48:00,15946408-0000-0000-0000-946408200000,7.180000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.373117,com.sec.android.app.shealth,9,,32400000,2020. 07. 13. 오후 8:51:00,0.310846,sb+tNhfKEH,,2020. 07. 13. 오후 8:52:00,15946410-0000-0000-0000-946410600000,3.960000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.670959,com.sec.android.app.shealth,19,,32400000,2020. 07. 13. 오후 8:52:00,0.692996,sb+tNhfKEH,,2020. 07. 13. 오후 8:53:00,15946411-0000-0000-0000-946411200000,11.920000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.755379,com.sec.android.app.shealth,17,,32400000,2020. 07. 13. 오후 9:05:00,0.652622,sb+tNhfKEH,,2020. 07. 13. 오후 9:06:00,15946419-0000-0000-0000-946419000000,12.030000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.290521,com.sec.android.app.shealth,2,,32400000,2020. 07. 13. 오후 9:07:00,0.060900,sb+tNhfKEH,,2020. 07. 13. 오후 9:08:00,15946420-0000-0000-0000-946420200000,1.982775,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.551705,com.sec.android.app.shealth,53,,32400000,2020. 07. 13. 오후 9:08:00,2.213326,sb+tNhfKEH,,2020. 07. 13. 오후 9:09:00,15946420-0000-0000-0000-946420800000,33.297226,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.027912,com.sec.android.app.shealth,108,,32400000,2020. 07. 13. 오후 9:09:00,3.089562,sb+tNhfKEH,,2020. 07. 13. 오후 9:10:00,15946421-0000-0000-0000-946421400000,61.603188,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.810921,com.sec.android.app.shealth,24,,32400000,2020. 07. 13. 오후 9:10:00,0.725012,sb+tNhfKEH,,2020. 07. 13. 오후 9:11:00,15946422-0000-0000-0000-946422000000,13.766813,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.382287,com.sec.android.app.shealth,71,,32400000,2020. 07. 13. 오후 9:11:00,2.108128,sb+tNhfKEH,,2020. 07. 13. 오후 9:12:00,15946422-0000-0000-0000-946422600000,46.430614,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.265293,com.sec.android.app.shealth,111,,32400000,2020. 07. 13. 오후 9:12:00,3.484660,sb+tNhfKEH,,2020. 07. 13. 오후 9:13:00,15946423-0000-0000-0000-946423200000,73.727760,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.239674,com.sec.android.app.shealth,1,,32400000,2020. 07. 13. 오후 9:13:00,0.026748,sb+tNhfKEH,,2020. 07. 13. 오후 9:14:00,15946423-0000-0000-0000-946423800000,0.241628,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.446570,com.sec.android.app.shealth,14,,32400000,2020. 07. 13. 오후 9:24:00,0.702909,sb+tNhfKEH,,2020. 07. 13. 오후 9:25:00,15946430-0000-0000-0000-946430400000,9.760000,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.822098,com.sec.android.app.shealth,21,,32400000,2020. 07. 13. 오후 9:26:00,0.776501,sb+tNhfKEH,,2020. 07. 13. 오후 9:27:00,15946431-0000-0000-0000-946431600000,14.352162,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.077029,com.sec.android.app.shealth,109,,32400000,2020. 07. 13. 오후 9:27:00,3.237706,sb+tNhfKEH,,2020. 07. 13. 오후 9:28:00,15946432-0000-0000-0000-946432200000,64.718964,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.955859,com.sec.android.app.shealth,109,,32400000,2020. 07. 13. 오후 9:28:00,2.851353,sb+tNhfKEH,,2020. 07. 13. 오후 9:29:00,15946432-0000-0000-0000-946432800000,55.000645,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.978912,com.sec.android.app.shealth,114,,32400000,2020. 07. 13. 오후 9:29:00,3.097151,sb+tNhfKEH,,2020. 07. 13. 오후 9:30:00,15946433-0000-0000-0000-946433400000,60.159317,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.991454,com.sec.android.app.shealth,115,,32400000,2020. 07. 13. 오후 9:30:00,3.019655,sb+tNhfKEH,,2020. 07. 13. 오후 9:31:00,15946434-0000-0000-0000-946434000000,59.436619,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
0.914534,com.sec.android.app.shealth,75,,32400000,2020. 07. 13. 오후 9:31:00,2.239312,sb+tNhfKEH,,2020. 07. 13. 오후 9:32:00,15946434-0000-0000-0000-946434600000,42.932289,2020. 07. 13. 오후 9:39:33,2020. 07. 13. 오후 9:39:33,
1.277778,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 13. 오후 6:02:00,0.310000,Eb+lTn/Fs+,,2020. 07. 13. 오후 6:02:59,3636c045-0673-d48b-fbfb-aeba0a2e7d97,7.400000,2020. 07. 13. 오후 6:07:09,2020. 07. 13. 오후 6:07:09,
1.055556,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 13. 오후 6:20:00,0.420000,Eb+lTn/Fs+,,2020. 07. 13. 오후 6:20:59,9646a040-cbfb-6f15-f535-14f457f97aed,8.440000,2020. 07. 13. 오후 6:21:12,2020. 07. 13. 오후 6:21:12,
1.388889,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 13. 오후 6:23:00,0.300000,Eb+lTn/Fs+,,2020. 07. 13. 오후 6:23:59,886aca05-67c9-a4bf-9a0b-3752784e2488,7.631000,2020. 07. 13. 오후 6:23:00,2020. 07. 13. 오후 6:23:00,
1.805556,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 13. 오후 7:44:00,0.380000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:44:59,6086c5ec-b0b3-ee50-a440-e3f4592f0357,8.920000,2020. 07. 13. 오후 7:45:17,2020. 07. 13. 오후 7:45:17,
1.361111,com.sec.android.app.shealth,32,230002,32400000,2020. 07. 13. 오후 7:45:00,1.150000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:45:59,47f06579-4086-c952-1dff-2b800f998a5c,24.210000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.305556,com.sec.android.app.shealth,87,230002,32400000,2020. 07. 13. 오후 7:46:00,3.030000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:46:59,5ec1c30d-d00c-f12c-1edf-662402266fe8,59.600000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.333333,com.sec.android.app.shealth,80,230002,32400000,2020. 07. 13. 오후 7:47:00,2.750000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:47:59,7b9023fc-fcff-645b-50f2-da35db7a7d2a,60.470000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.611111,com.sec.android.app.shealth,123,230002,32400000,2020. 07. 13. 오후 7:48:00,4.060000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:48:59,c8c509f0-3f14-ac6e-48a5-5bb68e1940dd,93.490000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.583333,com.sec.android.app.shealth,114,230002,32400000,2020. 07. 13. 오후 7:49:00,4.080000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:49:59,4b5f140a-ba91-1cad-381f-a29cc254b5ac,67.430000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.527778,com.sec.android.app.shealth,116,230002,32400000,2020. 07. 13. 오후 7:50:00,3.840000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:50:59,07da8f52-be04-0920-04a8-281dc93a19bb,88.440000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.416667,com.sec.android.app.shealth,106,230002,32400000,2020. 07. 13. 오후 7:51:00,3.410000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:51:59,e20c9c23-e784-6cc3-8a2f-19d78fae8252,61.580000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.555556,com.sec.android.app.shealth,122,230002,32400000,2020. 07. 13. 오후 7:52:00,4.250000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:52:59,131c3a38-ff43-f439-596a-c10749695a33,84.200000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.583333,com.sec.android.app.shealth,123,230002,32400000,2020. 07. 13. 오후 7:53:00,3.920000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:53:59,862af8a2-ed95-39fe-5ff0-d2613062a426,82.890000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.500000,com.sec.android.app.shealth,115,230002,32400000,2020. 07. 13. 오후 7:54:00,3.930000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:54:59,adc3da73-03bf-b937-43eb-f6e435f318d6,88.380000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 7:55:01,
1.444444,com.sec.android.app.shealth,115,230002,32400000,2020. 07. 13. 오후 7:55:00,4.000000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:55:59,355edd58-9e69-f06f-389d-10b333652bb9,85.630000,2020. 07. 13. 오후 7:55:01,2020. 07. 13. 오후 8:10:46,
1.444444,com.sec.android.app.shealth,110,230002,32400000,2020. 07. 13. 오후 7:56:00,3.800000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:56:59,7243b0e1-a80f-a310-ea6e-a8af9119b936,83.040000,2020. 07. 13. 오후 8:10:46,2020. 07. 13. 오후 8:10:46,
1.416667,com.sec.android.app.shealth,104,230002,32400000,2020. 07. 13. 오후 7:57:00,3.700000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:57:59,300a8188-1153-3506-8639-1adf5b47f2b7,79.710000,2020. 07. 13. 오후 8:10:46,2020. 07. 13. 오후 8:10:46,
1.277778,com.sec.android.app.shealth,91,230002,32400000,2020. 07. 13. 오후 7:58:00,3.220000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:58:59,686d258d-1c50-d578-d8ef-602c1601aa57,54.520000,2020. 07. 13. 오후 8:10:46,2020. 07. 13. 오후 8:10:46,
1.333333,com.sec.android.app.shealth,99,230002,32400000,2020. 07. 13. 오후 7:59:00,3.390000,Eb+lTn/Fs+,,2020. 07. 13. 오후 7:59:59,329d2fde-6fd7-0263-0468-850f7f9bf2aa,74.570000,2020. 07. 13. 오후 8:10:46,2020. 07. 13. 오후 8:10:46,
1.277778,com.sec.android.app.shealth,63,230002,32400000,2020. 07. 13. 오후 8:00:00,2.170000,Eb+lTn/Fs+,,2020. 07. 13. 오후 8:00:59,ceac4841-653a-a356-70a7-c3156215b0b2,42.890000,2020. 07. 13. 오후 8:10:46,2020. 07. 13. 오후 8:10:46,
1.444444,com.sec.android.app.shealth,79,230002,32400000,2020. 07. 13. 오후 8:11:00,2.840000,Eb+lTn/Fs+,,2020. 07. 13. 오후 8:11:59,f0780a7f-6175-ce57-ffb2-9a6d0384b30d,60.720000,2020. 07. 13. 오후 8:15:01,2020. 07. 13. 오후 8:15:01,
