com.samsung.shealth.rewards,6105031,4
is_visible,create_time,time_offset,program_id,end_time,device_type,title,exercise_type,exercise_session_id,deviceuuid,start_time,pkg_name,update_time,number_of_streak,datauuid,extra_data,controller_id,source_pkg_name
1,2019-10-01 12:03:00.555,UTC+0900,,2019-09-27 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-09-27 15:00:00.000,com.sec.android.app.shealth,2019-10-01 12:03:04.379,,27e8e1fb-b59c-4d06-95cf-b2c90355b756,"{""mTarget"":6000,""mValue"":21265}",tracker.pedometer,,
1,2019-09-28 07:44:25.771,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 07:44:25.771,,4dc0a4a8-d89e-4199-a424-b90198047d12,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 09:14:09.919,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 09:14:09.919,,610673ce-eb42-4be2-a6d5-82230a32e583,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 09:39:07.259,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 09:39:07.259,,a01e909e-e3a9-44ea-95de-f76f70d4e2c6,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 04:44:25.451,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:44:25.451,,94f27bf0-1a23-4d4e-9b7b-68cc6755a6de,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
0,2019-09-23 05:53:37.338,UTC+0900,,2019-09-23 05:53:37.292,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-09-23 05:53:37.292,com.sec.android.app.shealth,2019-09-25 05:15:06.966,,046feae8-d625-446e-89cd-db082dbc6612,"{""mIsCompleted"":false,""mValue"":147,""mValue2"":60}",goal.activity,,
1,2019-09-27 14:23:00.739,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:23:00.739,,a065b03e-5962-446f-9832-2a39e4f12d5f,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
0,2019-09-28 10:30:00.486,UTC+0900,,2019-09-28 10:30:00.430,,goal_activity_reward_most_active_day,,,CHxXcBbd2u,2019-09-28 13:53:16.942,com.sec.android.app.shealth,2019-11-09 12:14:06.672,,795c13d9-5649-4a7f-8c86-3261f33d8ee7,"{""mIsCompleted"":false,""mValue"":204,""mValue2"":0}",goal.activity,,
1,2019-09-27 04:30:01.354,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:30:01.354,,ba3d571a-b464-490a-b90e-351bcb6ab633,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 08:35:24.458,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 08:35:24.458,,09b82d69-5dda-4ee2-90e3-622b24603548,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 01:24:42.458,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 01:24:42.458,,607fb9a2-3b97-412a-a5fa-3581ca88a7db,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 08:24:03.627,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 08:24:03.627,,089b124d-bad4-4775-b7b7-109fef845727,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-10-01 12:03:00.229,UTC+0900,,2019-09-22 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-10-01 12:03:01.848,,7db9e7b3-0b6b-4e26-97ec-addc8175a388,"{""mTarget"":6000,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 09:51:32.200,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:51:32.200,,64935c32-ea39-498b-8904-8ac31a680ccb,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 22:44:52.115,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-27 22:44:52.115,,a47d7fea-ea7c-45a2-a65c-342bfa83beb9,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-10-01 12:03:00.232,UTC+0900,,2019-09-29 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-09-29 15:00:00.000,com.sec.android.app.shealth,2019-10-01 12:03:02.267,,c3f105a2-cfde-4573-89c3-eae13c136d3c,"{""mTarget"":6000,""mValue"":14121}",tracker.pedometer,,
1,2019-09-27 09:39:27.800,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:39:27.800,,d91b586f-37b1-4a29-9802-53d6aa2819d9,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 07:35:36.637,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 07:35:36.637,,27cc13c3-a298-4847-a843-0d2d529ededb,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-01 12:03:00.551,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-10-01 12:03:04.207,,9bd783f8-5d16-4522-b1c8-43f5b2d3ec3f,"{""mTarget"":6000,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 11:44:17.860,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 11:44:17.860,,4af54528-e372-433e-ab74-00e70b55e154,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 09:33:34.403,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:33:34.403,,06653159-4b32-42fb-a1a8-1e465a7da8be,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 22:44:52.174,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 22:44:52.174,,0807289f-78cd-4bde-8d44-733ea5af68eb,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-10-01 12:03:00.554,UTC+0900,,2019-09-27 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-27 15:00:00.000,com.sec.android.app.shealth,2019-10-01 12:03:00.554,,634b1db7-ee23-428e-9e47-9fe3d77985b6,"{""mTarget"":-1,""mValue"":21265}",tracker.pedometer,,
1,2019-09-27 04:48:00.641,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:48:00.641,,b1dca74b-49ec-45f2-9e46-31333a84269c,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 14:38:06.992,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:38:06.992,,46264264-5d2e-470a-94ba-642683539166,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 03:52:04.284,UTC+0900,,2019-09-22 15:00:00.000,10009,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 03:52:04.284,,721e1b17-f2dd-4ec9-b5c7-bb62cf550b2c,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 08:29:10.033,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-28 08:29:10.033,,1a5acc7d-f532-473e-bf03-5403ad2aaf56,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-28 01:15:40.532,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 01:15:40.532,,b40b13c9-476f-4317-a0e7-0fc6f4fd2b2b,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 14:47:09.090,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:47:09.090,,a9a3d13c-2e47-4939-9b2e-2af14d034a05,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-27 07:06:17.638,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 07:06:17.638,,bdbcb56c-bc89-49f1-ba80-0d206d0f6cb3,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 10:22:47.337,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:22:47.337,,32feeb12-7d16-413c-9e42-be207b3a221b,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-27 09:12:19.302,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:12:19.302,,626091b5-623d-4d67-bad4-29723ff14f6b,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 07:24:32.288,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 07:24:32.288,,a9e5ea51-efd7-4b05-abf6-1a6ffd339053,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 14:35:01.057,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:35:01.057,,c6bbf3dd-1ff4-45f5-b866-6144fcdf8899,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 10:31:29.365,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:31:29.365,,fbd429a2-2c0a-4b7e-a7b7-e967d0c0823c,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 13:26:27.369,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 13:26:27.369,,6a611679-856d-440f-b4ee-7f786b081f6d,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 08:21:01.398,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 08:21:01.398,,ce214f5a-ba4d-4a2e-8a31-f1f183ea5e1b,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 01:35:52.523,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 01:35:52.523,,26244617-e7b6-48ef-84a2-0c4929f56e60,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 03:52:04.275,UTC+0900,,2019-09-21 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 14:57:00.309,,896d5ba4-f955-4950-90fa-44669ac80c06,"{""mTarget"":6000,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 09:09:14.584,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:09:14.584,,9388d37b-6145-41e5-9ac2-64b2d104267b,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 09:27:12.728,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:27:12.728,,32ca4d41-c0df-4403-bcd7-7e0753f55e7f,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 10:36:28.430,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:36:28.430,,2fbf8784-b3ab-4a4e-ab03-17f50d2d75ea,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 13:44:15.960,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-28 13:44:15.960,,b2543a5c-70af-4107-b05c-03dcf61d93e7,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-27 14:06:01.224,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:06:01.224,,aa41c303-4204-4d8f-9fd3-3fe5196b7154,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 09:54:43.207,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:54:43.207,,f50bff2d-fc2f-4827-8898-adbae08eb312,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 07:30:08.281,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 07:30:08.281,,6285e2f4-3a95-4ab4-a219-31387f48cca2,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 00:29:00.671,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-28 00:29:00.671,,4b051aa3-fd22-4fc6-94cb-9de4cfd965f2,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-28 09:09:14.481,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 09:09:14.481,,dd412a77-1e41-4137-8741-ba04f72cc8e5,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 03:41:11.900,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-28 03:41:11.900,,66b17eac-b8a6-4f28-afe3-365d28a800c1,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-27 05:10:09.308,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 05:10:09.308,,689c5b5f-e081-4c85-aa3e-847b1c98ecd2,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
0,2019-09-25 05:15:06.991,UTC+0900,,2019-09-25 05:15:06.934,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-09-25 05:15:06.934,com.sec.android.app.shealth,2019-09-26 05:55:02.705,,43e50715-4343-4de7-848e-b39d877b4cf8,"{""mIsCompleted"":false,""mValue"":129,""mValue2"":60}",goal.activity,,
1,2019-09-27 10:39:28.349,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:39:28.349,,041f8460-73a0-40a5-b10d-7b30fb13e7c5,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 08:51:09.317,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 08:51:09.317,,56dc5b6e-6054-44a9-aae6-374c9b25b26a,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 08:38:27.076,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 08:38:27.076,,cea653d8-1ecb-4f70-b8c6-f723f81a9472,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
0,2019-09-30 06:14:00.129,UTC+0900,,2019-09-30 06:14:00.080,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-09-30 06:14:00.080,com.sec.android.app.shealth,2019-10-01 09:17:00.205,,b2ae3bc8-8356-448b-a00f-e3cb075e84e9,"{""mIsCompleted"":false,""mValue"":130,""mValue2"":60}",goal.activity,,
1,2019-09-28 01:27:16.138,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 01:27:16.138,,0e45f92c-5cb0-48fb-91b9-de76bada1979,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 01:39:07.044,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-28 01:39:07.044,,6251b6f6-a84c-4378-b40a-a2eef56b8d92,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-28 11:44:17.587,UTC+0900,,2019-09-27 15:00:00.000,10009,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-27 15:00:00.000,com.sec.android.app.shealth,2019-09-28 14:32:36.709,,51d93c3e-b671-4046-96e5-cb6f2fef3019,"{""mTarget"":-1,""mValue"":21265}",tracker.pedometer,,
1,2019-10-01 12:03:00.230,UTC+0900,,2019-09-25 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-09-25 15:00:00.000,com.sec.android.app.shealth,2019-10-01 12:03:01.948,,da52034a-d8d2-4db6-9c93-6c8e51864c6e,"{""mTarget"":6000,""mValue"":11427}",tracker.pedometer,,
1,2019-09-27 04:16:28.937,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:16:28.937,,5022c38d-a395-47d1-a501-8625b2ed9b37,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 04:54:37.521,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:54:37.521,,35de0dc4-5145-4c20-ba3c-be829ddf62d2,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 09:24:09.653,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:24:09.653,,52dc71be-af3d-43f0-9e8a-39ecd568fa3b,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 10:06:10.312,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:06:10.312,,f0180829-c15e-4399-9a80-4627cd0e44c8,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 07:35:36.649,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 07:35:36.649,,989ddb43-e1ae-44fd-b07c-157afdd77c30,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 04:18:49.215,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:18:49.215,,a8e2a35e-6fd4-4037-9837-a12c878dc405,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 10:51:28.246,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:51:28.246,,ad3f1e9e-6f5d-4f26-80a2-13e023fd87d9,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 18:51:27.949,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 18:51:27.949,,f59c936c-a4a5-44cc-b3e8-283ccdc7f4f5,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 05:06:08.453,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 05:06:08.453,,19ab451b-4d8c-494e-b41d-e331f8353d86,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 11:07:47.074,UTC+0900,,2019-09-27 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-27 15:00:00.000,com.sec.android.app.shealth,2019-09-28 14:32:37.151,,11b562af-1d5d-488d-bdca-eaadc3883eca,"{""mTarget"":-1,""mValue"":21265}",tracker.pedometer,,
1,2019-09-28 00:58:10.539,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 00:58:10.539,,dc832d4a-0e35-4b78-9ebf-c562088d399b,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 07:09:31.585,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 07:09:31.585,,192b7504-cc9b-4f05-998f-31e655dca5c0,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 09:20:48.429,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 09:20:48.429,,e41b40bb-9781-4f3c-b23d-c23eb8704ca4,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 10:25:10.168,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:25:10.168,,f7e1b66b-2a0a-4770-b6db-3e3617f8a4a8,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 14:35:00.996,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:35:00.996,,89e10f3c-350b-4aa2-b0c4-c716b3962891,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-28 00:39:43.998,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 00:39:43.998,,4aa309fb-8130-4c17-a783-9c7c1548b065,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-10-01 12:03:00.234,UTC+0900,,2019-09-22 15:00:00.000,10009,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-10-01 12:03:00.234,,3c49247c-5dc5-46c9-bf9a-420f7f154169,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 14:06:01.245,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:06:01.245,,1a0b5a92-8b80-405f-9f3b-a5a307f2075d,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
