com.samsung.shealth.step_daily_trend,6105031,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2019-11-26 16:34:58.436,4109.14,5664,-2,1574812800000,1.6006521,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-27 12:57:55.607,55afa377-0450-49c7-8de0-ffbb7ad511b2.binning_data.json,55afa377-0450-49c7-8de0-ffbb7ad511b2,200.39998,com.sec.android.app.shealth,
2019-11-17 15:15:25.277,9213.39,11775,0,1573948800000,3.7144337,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-17 15:15:25.277,57020707-1438-415e-a952-03ed19bb52f4.binning_data.json,57020707-1438-415e-a952-03ed19bb52f4,408.00995,com.sec.android.app.shealth,
2019-11-28 01:15:01.296,6419.91,8878,-2,1574899200000,1.7261077,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-28 08:55:08.351,17c93cf7-e33f-4a46-a004-daabf6bcba75.binning_data.json,17c93cf7-e33f-4a46-a004-daabf6bcba75,362.84998,com.sec.android.app.shealth,
2019-10-27 00:24:11.000,12104.2,15573,-2,1572134400000,1.6472131,VfS0qUERdZ,com.sec.android.app.shealth,2019-10-27 15:00:05.618,e8c0e1bb-5099-4ad6-99ce-f3fc19d06ba2.binning_data.json,e8c0e1bb-5099-4ad6-99ce-f3fc19d06ba2,515.37994,com.sec.android.app.shealth,
2019-10-28 15:00:02.321,11646.76,16150,0,1572220800000,2.4162202,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-28 15:00:02.321,09f84284-4db3-4f5c-ae62-114de8192b69.binning_data.json,09f84284-4db3-4f5c-ae62-114de8192b69,586.94995,com.sec.android.app.shealth,
2019-11-29 15:09:05.369,9003.651,11281,-2,1575072000000,1.6492457,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-01 15:00:04.412,d442463a-f652-449a-9c63-9abfafda773f.binning_data.json,d442463a-f652-449a-9c63-9abfafda773f,387.77994,com.sec.android.app.shealth,
2019-10-30 02:12:00.705,7703.0103,10609,-2,1572393600000,1.6443326,VfS0qUERdZ,com.sec.android.app.shealth,2019-10-30 14:57:25.461,00c0fabc-1d70-4fdc-b444-535898a20a4d.binning_data.json,00c0fabc-1d70-4fdc-b444-535898a20a4d,391.15997,com.sec.android.app.shealth,
2019-11-30 16:32:02.352,7710.7896,9977,-2,1575158400000,1.59352,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-01 13:32:42.079,d6172be9-1360-4b23-afdc-9076990c998e.binning_data.json,d6172be9-1360-4b23-afdc-9076990c998e,327.16995,com.sec.android.app.shealth,
2019-11-20 15:00:15.723,5159.84,6445,0,1574208000000,3.6944442,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-20 15:00:15.723,7f4a8d16-1f28-4cec-ac6d-470c8da721f6.binning_data.json,7f4a8d16-1f28-4cec-ac6d-470c8da721f6,250.07997,com.sec.android.app.shealth,
2019-10-31 15:00:02.470,7011.5703,9987,0,1572480000000,2.9444442,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-31 15:00:02.470,bfd2bfc1-fdcb-4f53-84ab-b463b8c85d6f.binning_data.json,bfd2bfc1-fdcb-4f53-84ab-b463b8c85d6f,373.54996,com.sec.android.app.shealth,
2019-12-03 23:58:25.857,6078.5703,7889,-2,1575417600000,1.7224771,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-04 11:18:57.986,55e6b4a5-d090-4411-b84b-5c8764352c5f.binning_data.json,55e6b4a5-d090-4411-b84b-5c8764352c5f,279.6,com.sec.android.app.shealth,
2019-11-03 15:00:02.956,7917.98,10227,0,1572739200000,2.9166667,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-03 15:00:02.956,814d23a5-2e1a-4a0e-a33e-e80b5925ceea.binning_data.json,814d23a5-2e1a-4a0e-a33e-e80b5925ceea,333.25998,com.sec.android.app.shealth,
2019-11-01 15:47:29.002,14673.431,19023,-2,1572652800000,1.5616832,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-02 14:48:33.139,bc2e4a8f-fe19-4d7d-bd30-c71dc70e59a0.binning_data.json,bc2e4a8f-fe19-4d7d-bd30-c71dc70e59a0,648.51996,com.sec.android.app.shealth,
2019-12-02 15:08:00.837,5683.3896,8059,-2,1575331200000,1.537598,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-03 12:21:23.688,a6936d1f-1096-4bf8-823a-d7ebec0d0940.binning_data.json,a6936d1f-1096-4bf8-823a-d7ebec0d0940,307.88,com.sec.android.app.shealth,
2019-11-05 04:35:03.887,4444.95,6178,-2,1572912000000,1.6251831,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-05 12:08:34.374,22d070be-2147-4dc5-96de-8f8f1d422cc8.binning_data.json,22d070be-2147-4dc5-96de-8f8f1d422cc8,216.70999,com.sec.android.app.shealth,
2019-11-23 15:00:01.003,4137.98,5287,0,1574467200000,6.3083577,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-23 15:00:01.003,93f4436d-f4c5-42eb-b651-ac5152f53c63.binning_data.json,93f4436d-f4c5-42eb-b651-ac5152f53c63,210.33,com.sec.android.app.shealth,
2019-11-06 15:00:02.806,11954.971,16578,0,1572998400000,3.4722223,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-06 15:00:02.806,b6e53f15-be00-42ce-b6a9-df0e155f5989.binning_data.json,b6e53f15-be00-42ce-b6a9-df0e155f5989,593.92,com.sec.android.app.shealth,
2019-12-05 16:11:33.923,9600.08,12292,-2,1575590400000,1.6003714,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-06 13:24:42.836,1c487fcc-97e9-40b7-9766-c44db0e438ee.binning_data.json,1c487fcc-97e9-40b7-9766-c44db0e438ee,410.87994,com.sec.android.app.shealth,
2019-11-26 15:00:01.822,6679.4,9463,0,1574726400000,3.0,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-26 15:00:01.822,f33f353c-6573-4289-8091-2094e4508451.binning_data.json,f33f353c-6573-4289-8091-2094e4508451,339.97998,com.sec.android.app.shealth,
2019-11-08 03:03:06.240,6766.12,9519,-2,1573171200000,1.6093996,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-08 15:00:02.444,72eb3f17-f5ce-4707-817d-d0450ae7e5f9.binning_data.json,72eb3f17-f5ce-4707-817d-d0450ae7e5f9,348.13992,com.sec.android.app.shealth,
2019-11-10 23:19:10.477,10312.47,14642,-2,1573430400000,1.5818869,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-11 13:10:42.235,9da358aa-5e71-4ab2-9162-2264999c5d12.binning_data.json,9da358aa-5e71-4ab2-9162-2264999c5d12,522.73,com.sec.android.app.shealth,
2019-11-29 15:00:03.276,8251.2705,10999,0,1574985600000,5.9166665,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-29 15:00:03.276,b2e2aae4-1fd0-4bd0-be7d-096924ad74d9.binning_data.json,b2e2aae4-1fd0-4bd0-be7d-096924ad74d9,405.36996,com.sec.android.app.shealth,
2019-12-08 16:07:55.501,6981.01,10049,-2,1575849600000,1.6055813,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-09 09:22:37.338,6dca7230-ca65-4159-baa9-b6f12fcce3ba.binning_data.json,6dca7230-ca65-4159-baa9-b6f12fcce3ba,386.22998,com.sec.android.app.shealth,
2019-12-07 01:41:46.859,7508.1304,9730,-2,1575676800000,1.6134244,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-07 13:47:29.861,66db04eb-f6d8-4f92-ab24-562987df15dc.binning_data.json,66db04eb-f6d8-4f92-ab24-562987df15dc,327.83997,com.sec.android.app.shealth,
2019-11-13 21:40:10.652,13891.851,18984,-2,1573689600000,1.632672,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-14 09:47:41.032,419e9637-19b1-42e3-810c-e969968bdc81.binning_data.json,419e9637-19b1-42e3-810c-e969968bdc81,693.7299,com.sec.android.app.shealth,
2019-12-02 15:00:01.151,7034.41,9580,0,1575244800000,4.638889,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-02 15:00:01.151,eba4fd55-b949-425e-bfb2-ac42a159434c.binning_data.json,eba4fd55-b949-425e-bfb2-ac42a159434c,398.69,com.sec.android.app.shealth,
2019-12-12 01:14:51.681,7556.2603,10611,-2,1576108800000,1.6800005,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-12 13:16:01.833,aa8e12e9-85c1-4f97-81e0-eb94d6b76a6a.binning_data.json,aa8e12e9-85c1-4f97-81e0-eb94d6b76a6a,396.93,com.sec.android.app.shealth,
2019-11-17 02:08:32.096,9213.39,11775,-2,1573948800000,1.6230594,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-17 13:35:39.567,6ba6bcaa-dcfc-4806-bc2d-4f1cc5332bce.binning_data.json,6ba6bcaa-dcfc-4806-bc2d-4f1cc5332bce,408.00995,com.sec.android.app.shealth,
2019-12-15 01:35:41.606,4545.8,6003,-2,1576368000000,1.5645584,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-15 10:39:59.855,d6aad5f0-e0ee-4d77-becb-3dbb3c62de31.binning_data.json,d6aad5f0-e0ee-4d77-becb-3dbb3c62de31,204.77997,com.sec.android.app.shealth,
2019-11-19 15:19:42.565,5159.84,6445,-2,1574208000000,1.6921113,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-20 13:44:18.501,4cd2838f-e2a8-4a90-93f9-a428678170cd.binning_data.json,4cd2838f-e2a8-4a90-93f9-a428678170cd,250.07997,com.sec.android.app.shealth,
2019-12-17 16:17:58.165,3353.4402,4674,-2,1576627200000,1.6053754,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-18 10:03:00.709,171c8fc0-10e7-4485-b72d-fec586e438a4.binning_data.json,171c8fc0-10e7-4485-b72d-fec586e438a4,169.58998,com.sec.android.app.shealth,
2019-12-05 15:01:25.140,6883.62,9928,0,1575504000000,2.4900367,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-05 15:01:25.140,9532c33c-03a4-4a6b-a1b3-e18e95a95ee7.binning_data.json,9532c33c-03a4-4a6b-a1b3-e18e95a95ee7,388.28,com.sec.android.app.shealth,
2019-11-22 15:30:50.219,4137.98,5287,-2,1574467200000,1.6027792,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-23 14:50:33.711,82a20afb-b1f5-4559-ab04-8c82c8ad5981.binning_data.json,82a20afb-b1f5-4559-ab04-8c82c8ad5981,210.33,com.sec.android.app.shealth,
2019-12-20 15:19:41.655,7676.79,9969,-2,1576886400000,1.5481457,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-21 13:35:35.596,98748570-1d47-40b6-8fc7-6654c0202139.binning_data.json,98748570-1d47-40b6-8fc7-6654c0202139,361.11996,com.sec.android.app.shealth,
2019-11-09 15:01:25.300,16698.37,21750,0,1573257600000,2.9444442,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-09 15:01:25.300,2250da1a-e601-4e6f-82a6-2e6ac665fa8a.binning_data.json,2250da1a-e601-4e6f-82a6-2e6ac665fa8a,749.16,com.sec.android.app.shealth,
2019-12-23 15:17:55.387,7942.7905,10065,-2,1577145600000,1.6267275,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-24 15:00:02.006,dedf7514-e065-46c3-bbe3-840be73eba37.binning_data.json,dedf7514-e065-46c3-bbe3-840be73eba37,331.19995,com.sec.android.app.shealth,
2019-12-10 01:20:41.172,331.47998,416,-2,1575936000000,1.6002955,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-10 14:54:25.939,353cf4bc-12d8-4f71-b21d-4f08000fead2.binning_data.json,353cf4bc-12d8-4f71-b21d-4f08000fead2,14.7699995,com.sec.android.app.shealth,
2019-11-12 15:00:01.924,8199.97,11460,0,1573516800000,3.437273,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-12 15:00:01.924,c1a4b9b2-28fe-4ea2-b9fa-11fc89bbef76.binning_data.json,c1a4b9b2-28fe-4ea2-b9fa-11fc89bbef76,414.91998,com.sec.android.app.shealth,
2019-12-26 15:05:27.733,13310.82,17126,-2,1577404800000,1.5915278,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-27 14:29:51.377,e7a506ce-9602-4b81-90f4-58a9dedb8418.binning_data.json,e7a506ce-9602-4b81-90f4-58a9dedb8418,573.2099,com.sec.android.app.shealth,
2019-12-12 18:06:43.518,7188.7803,10020,-2,1576195200000,1.685334,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-13 11:47:08.902,ec07e9c4-cbac-493f-b98e-21417d728d8a.binning_data.json,ec07e9c4-cbac-493f-b98e-21417d728d8a,371.66998,com.sec.android.app.shealth,
2019-11-15 15:01:00.934,7146.8096,10148,0,1573776000000,4.638889,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-15 15:01:00.934,2105a630-bbb5-494a-a6cb-99d1a4d699d5.binning_data.json,2105a630-bbb5-494a-a6cb-99d1a4d699d5,382.8,com.sec.android.app.shealth,
2019-12-16 00:58:15.608,3160.2,4585,-2,1576454400000,1.6626242,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-16 09:35:21.522,f17aab91-81a6-46ff-a3be-5c64947b2a5c.binning_data.json,f17aab91-81a6-46ff-a3be-5c64947b2a5c,171.76,com.sec.android.app.shealth,
2019-11-18 15:35:58.128,9441.84,12782,0,1574035200000,3.1769397,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-18 15:35:58.128,74f561fd-abbd-4ffc-a984-b0e3cda300af.binning_data.json,74f561fd-abbd-4ffc-a984-b0e3cda300af,474.3,com.sec.android.app.shealth,
2019-12-07 15:22:27.092,7508.1304,9730,0,1575676800000,6.9444447,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-07 15:22:27.092,00f8db19-70ca-443e-9566-03a878808920.binning_data.json,00f8db19-70ca-443e-9566-03a878808920,327.83997,com.sec.android.app.shealth,
2019-12-18 19:29:52.758,3595.45,5086,-2,1576713600000,1.6955407,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-19 07:22:06.899,9994310b-6080-4522-91da-68c15bf4bc2e.binning_data.json,9994310b-6080-4522-91da-68c15bf4bc2e,193.81999,com.sec.android.app.shealth,
2019-11-26 05:15:03.767,6679.4,9463,-2,1574726400000,1.5598413,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-26 11:55:05.154,a262003b-ca2e-4703-8b0c-ef42b5d64cf8.binning_data.json,a262003b-ca2e-4703-8b0c-ef42b5d64cf8,339.97998,com.sec.android.app.shealth,
2019-10-01 12:02:59.944,8072.52,11427,0,1569456000000,3.1111116,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-01 12:02:59.944,f8fcd0b3-66ec-4a13-b2f8-143d8516a856.binning_data.json,f8fcd0b3-66ec-4a13-b2f8-143d8516a856,419.11,com.sec.android.app.shealth,
2019-12-21 15:15:03.435,2991.94,3829,-2,1576972800000,1.5521228,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-22 14:51:00.881,cc6cd5bc-b0dd-4150-9653-c6b722193903.binning_data.json,cc6cd5bc-b0dd-4150-9653-c6b722193903,129.45,com.sec.android.app.shealth,
2019-12-29 17:17:33.474,7671.08,9930,-2,1577664000000,1.6277206,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-30 14:53:35.079,da7b41b7-6991-4f8e-a830-bfd42283410d.binning_data.json,da7b41b7-6991-4f8e-a830-bfd42283410d,339.09998,com.sec.android.app.shealth,
2019-11-21 15:00:02.747,7701.849,11055,0,1574294400000,2.4289327,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-21 15:00:02.747,026b2aec-29f1-465c-b0d7-a78fc7e4891a.binning_data.json,026b2aec-29f1-465c-b0d7-a78fc7e4891a,429.53998,com.sec.android.app.shealth,
2019-12-11 15:00:03.096,2673.2302,3772,0,1576022400000,2.1518862,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-11 15:00:03.096,742edead-5f9d-42fc-8429-1abe54e23f76.binning_data.json,742edead-5f9d-42fc-8429-1abe54e23f76,135.99998,com.sec.android.app.shealth,
2019-12-25 01:14:57.618,5360.41,6913,-2,1577232000000,1.5982407,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-25 13:50:47.697,3ff0674d-4a33-4c56-928b-b9cb2ab0fb51.binning_data.json,3ff0674d-4a33-4c56-928b-b9cb2ab0fb51,239.84,com.sec.android.app.shealth,
2020-01-02 03:39:15.279,6009.93,7882,-2,1577923200000,1.5488491,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-02 13:25:01.570,b654c82e-7eb0-4da3-82d2-2dfce15735cf.binning_data.json,b654c82e-7eb0-4da3-82d2-2dfce15735cf,279.58,com.sec.android.app.shealth,
2019-11-29 00:39:17.387,8251.2705,10999,-2,1574985600000,1.5806222,VfS0qUERdZ,com.sec.android.app.shealth,2019-11-29 13:47:08.163,d20e5f84-c88d-4979-b103-aaa1822ba595.binning_data.json,d20e5f84-c88d-4979-b103-aaa1822ba595,405.36996,com.sec.android.app.shealth,
2019-12-28 03:55:34.210,10690.33,14032,-2,1577491200000,1.4842548,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-28 13:35:11.154,b82aa511-93e6-4bde-a7f6-fbfce87bbe52.binning_data.json,b82aa511-93e6-4bde-a7f6-fbfce87bbe52,490.11,com.sec.android.app.shealth,
2020-01-05 02:21:16.435,8015.1196,10515,-2,1578182400000,1.5241518,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-05 14:35:44.316,236c1676-fe31-413b-8c99-14c92894be5d.binning_data.json,236c1676-fe31-413b-8c99-14c92894be5d,360.86996,com.sec.android.app.shealth,
2020-01-07 15:22:48.526,6746.12,8922,-2,1578441600000,1.5555176,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-08 14:25:50.572,a69b0933-8d07-4b70-b917-d821ff66ba44.binning_data.json,a69b0933-8d07-4b70-b917-d821ff66ba44,312.04996,com.sec.android.app.shealth,
2019-12-30 15:03:34.945,8131.861,10483,-2,1577750400000,1.6182342,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-31 11:22:16.393,69c81d84-662b-45c7-be66-7c471f242994.binning_data.json,69c81d84-662b-45c7-be66-7c471f242994,372.68994,com.sec.android.app.shealth,
2019-10-01 12:02:59.947,10362.47,13881,-2,1569110400000,1.6047952,VfS0qUERdZ,com.sec.android.app.shealth,2019-10-01 12:02:59.947,7078897c-6531-4fc3-8488-ebc757394afe.binning_data.json,7078897c-6531-4fc3-8488-ebc757394afe,487.76993,com.sec.android.app.shealth,
2019-12-14 15:00:01.637,3468.27,4471,0,1576281600000,4.611111,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-14 15:00:01.637,5758c6a1-0948-40cf-a931-490fa0866595.binning_data.json,5758c6a1-0948-40cf-a931-490fa0866595,162.20999,com.sec.android.app.shealth,
2020-01-02 15:49:27.264,5472.4004,7030,-2,1578009600000,1.6133727,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-03 14:47:45.651,3e946182-bbcc-4fda-8dc5-3ca310e38327.binning_data.json,3e946182-bbcc-4fda-8dc5-3ca310e38327,244.71997,com.sec.android.app.shealth,
2019-12-02 01:15:27.413,7034.41,9580,-2,1575244800000,1.7914156,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-02 14:40:40.273,a9a75003-c38f-497e-bb7b-197ddd98c7cd.binning_data.json,a9a75003-c38f-497e-bb7b-197ddd98c7cd,398.69,com.sec.android.app.shealth,
2020-01-10 15:03:43.923,7692.67,9889,0,1578700800000,3.166667,CHxXcBbd2u,com.sec.android.app.shealth,2020-01-11 15:00:02.033,5ca670c6-2890-497b-af23-136cb11f3a9d.binning_data.json,5ca670c6-2890-497b-af23-136cb11f3a9d,330.91,com.sec.android.app.shealth,
2020-01-05 16:15:37.129,4348.5503,5510,-2,1578268800000,1.6640157,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-06 14:51:32.387,a1d66678-ad57-466f-88b5-92c940aa2a19.binning_data.json,a1d66678-ad57-466f-88b5-92c940aa2a19,179.31999,com.sec.android.app.shealth,
2019-10-01 12:02:59.957,16542.07,21265,-2,1569628800000,1.56299,VfS0qUERdZ,com.sec.android.app.shealth,2019-10-01 12:02:59.957,2058a2ea-a8a5-4bc6-ba6b-441cf5d76e62.binning_data.json,2058a2ea-a8a5-4bc6-ba6b-441cf5d76e62,727.5999,com.sec.android.app.shealth,
2019-11-24 15:00:54.397,2759.85,3618,0,1574553600000,3.6944442,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-24 15:00:54.397,989acf4d-3267-4d62-8a3b-53fd77d2fab9.binning_data.json,989acf4d-3267-4d62-8a3b-53fd77d2fab9,124.939995,com.sec.android.app.shealth,
2020-01-08 15:48:55.362,3824.49,4836,-2,1578528000000,1.6234664,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-09 13:17:17.744,326410a3-8374-4091-b162-98e97f461607.binning_data.json,326410a3-8374-4091-b162-98e97f461607,159.53,com.sec.android.app.shealth,
2020-01-13 15:32:45.835,5184.4,6647,-2,1578960000000,1.5841972,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 11:47:00.820,1a55f1a0-f721-48d3-8e53-8911eb5f2616.binning_data.json,1a55f1a0-f721-48d3-8e53-8911eb5f2616,223.77998,com.sec.android.app.shealth,
2019-10-02 15:01:11.996,13966.201,18122,0,1569974400000,2.7002122,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-02 15:01:11.996,7a41a38e-54a2-4a37-b992-fccec72a1c34.binning_data.json,7a41a38e-54a2-4a37-b992-fccec72a1c34,617.80994,com.sec.android.app.shealth,
2019-10-05 15:00:02.186,10349.859,13384,0,1570233600000,4.2500005,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-05 15:00:02.186,ea6a35f2-d26b-47a5-bc0d-c5d777e089da.binning_data.json,ea6a35f2-d26b-47a5-bc0d-c5d777e089da,458.19992,com.sec.android.app.shealth,
2019-12-05 00:34:54.105,6883.62,9928,-2,1575504000000,1.6442926,VfS0qUERdZ,com.sec.android.app.shealth,2019-12-05 08:32:25.586,f5051f83-9728-4e86-80eb-7712f081bd79.binning_data.json,f5051f83-9728-4e86-80eb-7712f081bd79,388.28,com.sec.android.app.shealth,
2020-01-11 15:09:25.736,6874.54,8868,-2,1578787200000,1.6215026,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-12 13:23:16.474,5dd0a001-f099-4a02-88bf-b8208c4a59bb.binning_data.json,5dd0a001-f099-4a02-88bf-b8208c4a59bb,295.77997,com.sec.android.app.shealth,
2020-01-17 00:22:33.127,3145.99,4004,-2,1579219200000,1.6369405,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-17 14:44:37.258,de1b408a-db5a-479f-ad80-af0f802e4734.binning_data.json,de1b408a-db5a-479f-ad80-af0f802e4734,126.59,com.sec.android.app.shealth,
2019-12-17 15:00:51.304,5390.3203,7255,0,1576540800000,3.2222223,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-17 15:00:51.304,a17a2c87-c78e-4bab-b248-c432d0bbf875.binning_data.json,a17a2c87-c78e-4bab-b248-c432d0bbf875,258.78998,com.sec.android.app.shealth,
2019-10-08 15:00:01.561,3416.0503,4675,0,1570492800000,3.4444444,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-08 15:00:01.561,393baee4-bc23-4100-951a-f338e4f4c8c8.binning_data.json,393baee4-bc23-4100-951a-f338e4f4c8c8,168.96997,com.sec.android.app.shealth,
2020-01-14 15:12:49.771,7086.7,9074,-2,1579046400000,1.6188138,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-16 15:02:11.954,8a1c0ba2-3714-4d73-87a7-fd0684dfe207.binning_data.json,8a1c0ba2-3714-4d73-87a7-fd0684dfe207,305.36,com.sec.android.app.shealth,
2019-11-27 15:00:00.774,4109.14,5664,0,1574812800000,2.7222223,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-27 15:00:00.774,95fd9699-a4b3-4336-82b8-13330de48da8.binning_data.json,95fd9699-a4b3-4336-82b8-13330de48da8,200.39998,com.sec.android.app.shealth,
2019-12-20 15:00:02.603,7769.6797,10485,0,1576800000000,5.305555,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-20 15:00:02.603,04e0bfba-6f27-4ce2-81ee-f24ffcd7620f.binning_data.json,04e0bfba-6f27-4ce2-81ee-f24ffcd7620f,382.24,com.sec.android.app.shealth,
2020-01-17 17:11:59.303,7714.04,10175,-2,1579305600000,1.4757679,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-18 14:55:07.795,b673353d-d497-4288-b280-890ae4080df9.binning_data.json,b673353d-d497-4288-b280-890ae4080df9,385.67996,com.sec.android.app.shealth,
2019-10-11 15:00:01.649,9019.569,12590,0,1570752000000,2.9722226,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-11 15:00:01.649,fc92f66e-0057-4ada-ac9f-366879126ae1.binning_data.json,fc92f66e-0057-4ada-ac9f-366879126ae1,457.41995,com.sec.android.app.shealth,
2019-12-23 15:00:01.638,8527.87,10732,0,1577059200000,5.705434,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-23 15:00:01.638,6a75cc69-ba7e-4993-925f-a974a4501a2f.binning_data.json,6a75cc69-ba7e-4993-925f-a974a4501a2f,400.00995,com.sec.android.app.shealth,
2019-10-14 15:00:01.880,11427.801,15798,0,1571011200000,6.9444447,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-14 15:00:01.880,645e0268-c4fb-4e19-8527-bc81121a5859.binning_data.json,645e0268-c4fb-4e19-8527-bc81121a5859,563.07996,com.sec.android.app.shealth,
2020-01-20 16:42:57.800,4616.7,5932,-2,1579564800000,1.5745085,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-21 15:00:59.947,dacde1cf-27b6-40ca-92bb-84169c335e29.binning_data.json,dacde1cf-27b6-40ca-92bb-84169c335e29,212.42,com.sec.android.app.shealth,
2019-12-07 15:22:27.054,8973.83,11662,0,1575763200000,2.8333333,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-08 15:00:02.871,389cdb74-9c3f-458f-a570-f415d9b78829.binning_data.json,389cdb74-9c3f-458f-a570-f415d9b78829,393.97995,com.sec.android.app.shealth,
2020-01-23 15:03:59.110,6386.21,8157,-2,1579824000000,1.5719799,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-24 14:24:16.924,1d2b409d-f4c9-4cdd-9973-07b06f8317db.binning_data.json,1d2b409d-f4c9-4cdd-9973-07b06f8317db,275.44998,com.sec.android.app.shealth,
2020-01-20 04:13:38.962,2414.8,3068,-2,1579478400000,1.603757,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-20 12:26:48.153,598db34a-3648-4100-a622-60a9ea0d8ef3.binning_data.json,598db34a-3648-4100-a622-60a9ea0d8ef3,102.26,com.sec.android.app.shealth,
2019-12-26 15:00:00.700,3071.52,3872,0,1577318400000,3.3888888,CHxXcBbd2u,com.sec.android.app.shealth,2019-12-26 15:00:00.700,61eaa172-1362-4129-98c8-c365178a9d9f.binning_data.json,61eaa172-1362-4129-98c8-c365178a9d9f,132.98999,com.sec.android.app.shealth,
2019-11-30 15:01:01.545,9003.651,11281,0,1575072000000,5.078485,CHxXcBbd2u,com.sec.android.app.shealth,2019-11-30 15:14:10.547,5ea97178-1a1e-4289-b2fe-2d01c1db3d5c.binning_data.json,5ea97178-1a1e-4289-b2fe-2d01c1db3d5c,387.77994,com.sec.android.app.shealth,
2019-10-17 15:00:02.047,9827.04,13613,0,1571270400000,3.5555558,CHxXcBbd2u,com.sec.android.app.shealth,2019-10-17 15:00:02.047,1af8a8d2-c16d-4857-9713-607057bfb512.binning_data.json,1af8a8d2-c16d-4857-9713-607057bfb512,489.80994,com.sec.android.app.shealth,
