com.samsung.health.sleep_stage,6105031,6
start_time,pkg_name,update_time,create_time,stage,time_offset,datauuid,sleep_id,custom,end_time,deviceuuid
2020-07-15 19:47:00.000,com.sec.android.app.shealth,2020-07-15 19:49:00.000,2020-07-15 19:49:00.000,40001,UTC+0900,89f1cee0-775d-fa78-10da-6d5877d32d39,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 19:49:00.000,xUcHHNl7co,
2020-07-12 09:36:00.000,com.sec.android.app.shealth,2020-07-12 09:37:00.000,2020-07-12 09:37:00.000,40001,UTC+0900,6e1e46d8-1779-45d6-ac23-741739a25eac,c1342020-546f-7524-6996-60d5039c026a,,2020-07-12 09:37:00.000,xUcHHNl7co,
2020-07-16 21:36:00.000,com.sec.android.app.shealth,2020-07-16 21:41:00.000,2020-07-16 21:41:00.000,40002,UTC+0900,074a7bc1-8104-ef37-05ed-22fd9c7f230b,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 21:41:00.000,xUcHHNl7co,
2020-07-12 17:52:00.000,com.sec.android.app.shealth,2020-07-12 17:55:00.000,2020-07-12 17:55:00.000,40001,UTC+0900,bed94053-d662-d133-d925-6c62352ad12d,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 17:55:00.000,xUcHHNl7co,
2020-07-15 20:14:00.000,com.sec.android.app.shealth,2020-07-15 20:16:00.000,2020-07-15 20:16:00.000,40001,UTC+0900,9e0de145-057d-7371-756b-f596dad05333,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:16:00.000,xUcHHNl7co,
2020-07-15 16:11:00.000,com.sec.android.app.shealth,2020-07-15 16:22:00.000,2020-07-15 16:22:00.000,40002,UTC+0900,0818e43b-a8b5-c623-b5e7-79e66e2b10ef,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 16:22:00.000,xUcHHNl7co,
2020-07-12 18:19:00.000,com.sec.android.app.shealth,2020-07-12 18:20:00.000,2020-07-12 18:20:00.000,40001,UTC+0900,869d172c-952a-31a6-3d45-0cce3f92f300,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 18:20:00.000,xUcHHNl7co,
2020-07-12 18:31:00.000,com.sec.android.app.shealth,2020-07-12 18:32:00.000,2020-07-12 18:32:00.000,40001,UTC+0900,b2df7ec5-7669-df76-bb8b-a0f1200ab126,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 18:32:00.000,xUcHHNl7co,
2020-07-12 18:38:00.000,com.sec.android.app.shealth,2020-07-12 18:39:00.000,2020-07-12 18:39:00.000,40001,UTC+0900,7c74b338-f017-408a-690f-eaff43ef05c4,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 18:39:00.000,xUcHHNl7co,
2020-07-12 18:26:00.000,com.sec.android.app.shealth,2020-07-12 18:31:00.000,2020-07-12 18:31:00.000,40002,UTC+0900,eef9465c-e66c-119d-3ea3-1658f3815d46,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 18:31:00.000,xUcHHNl7co,
2020-07-15 20:38:00.000,com.sec.android.app.shealth,2020-07-15 20:39:00.000,2020-07-15 20:39:00.000,40001,UTC+0900,55c15d6e-84a6-34a8-bdbf-5edecdfb2b60,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:39:00.000,xUcHHNl7co,
2020-07-12 18:37:00.000,com.sec.android.app.shealth,2020-07-12 18:38:00.000,2020-07-12 18:38:00.000,40002,UTC+0900,84981a61-f293-365c-e49a-f3c297e7b065,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 18:38:00.000,xUcHHNl7co,
2020-07-12 18:50:00.000,com.sec.android.app.shealth,2020-07-12 18:52:00.000,2020-07-12 18:52:00.000,40001,UTC+0900,26d6ce91-c021-d5b2-fef0-68f15a707ceb,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 18:52:00.000,xUcHHNl7co,
2020-07-12 19:15:00.000,com.sec.android.app.shealth,2020-07-12 19:17:00.000,2020-07-12 19:17:00.000,40003,UTC+0900,9056bd72-ddb2-fde6-4cb1-f64e295460bb,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 19:17:00.000,xUcHHNl7co,
2020-07-12 19:37:00.000,com.sec.android.app.shealth,2020-07-12 19:38:00.000,2020-07-12 19:38:00.000,40001,UTC+0900,e5d16c97-0640-a71e-5cf2-5525005a231f,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 19:38:00.000,xUcHHNl7co,
2020-07-15 21:19:00.000,com.sec.android.app.shealth,2020-07-15 21:21:00.000,2020-07-15 21:21:00.000,40002,UTC+0900,af6b9bb1-1822-6dc2-afe4-d70a1a15c3e2,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 21:21:00.000,xUcHHNl7co,
2020-07-15 21:48:00.000,com.sec.android.app.shealth,2020-07-15 21:52:00.000,2020-07-15 21:52:00.000,40002,UTC+0900,a65d5fc7-8c97-1229-8979-4988d116ae9c,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 21:52:00.000,xUcHHNl7co,
2020-07-16 17:10:00.000,com.sec.android.app.shealth,2020-07-16 17:11:00.000,2020-07-16 17:11:00.000,40001,UTC+0900,b07b3615-dd9f-e6d9-e911-8f7ae33c2d62,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 17:11:00.000,xUcHHNl7co,
2020-07-15 16:39:00.000,com.sec.android.app.shealth,2020-07-15 16:50:00.000,2020-07-15 16:50:00.000,40002,UTC+0900,d1ad6ad9-2027-6b5a-d3f4-c3162adb9dd0,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 16:50:00.000,xUcHHNl7co,
2020-07-16 17:42:00.000,com.sec.android.app.shealth,2020-07-16 17:44:00.000,2020-07-16 17:44:00.000,40003,UTC+0900,14dd5386-e616-62af-7a9a-e61c5eb24f47,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 17:44:00.000,xUcHHNl7co,
2020-07-12 19:53:00.000,com.sec.android.app.shealth,2020-07-12 19:54:00.000,2020-07-12 19:54:00.000,40001,UTC+0900,1c150103-801f-7ac7-75ac-8f686dbf4021,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 19:54:00.000,xUcHHNl7co,
2020-07-15 17:30:00.000,com.sec.android.app.shealth,2020-07-15 17:32:00.000,2020-07-15 17:32:00.000,40001,UTC+0900,f9aa1198-c347-9331-729e-a33180cafd36,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 17:32:00.000,xUcHHNl7co,
2020-07-16 18:04:00.000,com.sec.android.app.shealth,2020-07-16 18:17:00.000,2020-07-16 18:17:00.000,40002,UTC+0900,29b3a443-6c1d-d056-3e6b-7d872de1ea34,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 18:17:00.000,xUcHHNl7co,
2020-07-15 18:08:00.000,com.sec.android.app.shealth,2020-07-15 18:09:00.000,2020-07-15 18:09:00.000,40001,UTC+0900,9d21c3bc-d79b-ac76-7119-2070001b3a60,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 18:09:00.000,xUcHHNl7co,
2020-07-16 18:42:00.000,com.sec.android.app.shealth,2020-07-16 19:17:00.000,2020-07-16 19:17:00.000,40004,UTC+0900,65d7f280-0549-7c6f-159a-949b9de260f3,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 19:17:00.000,xUcHHNl7co,
2020-07-12 18:43:00.000,com.sec.android.app.shealth,2020-07-12 18:50:00.000,2020-07-12 18:50:00.000,40002,UTC+0900,e697eca7-b7cf-284d-e07d-d106d7d974ca,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 18:50:00.000,xUcHHNl7co,
2020-07-15 19:00:00.000,com.sec.android.app.shealth,2020-07-15 19:05:00.000,2020-07-15 19:05:00.000,40002,UTC+0900,1ace74ca-9c7d-087c-3ba4-8f75016b0866,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 19:05:00.000,xUcHHNl7co,
2020-07-16 19:28:00.000,com.sec.android.app.shealth,2020-07-16 19:31:00.000,2020-07-16 19:31:00.000,40001,UTC+0900,269d050e-e7cb-4029-1ac7-7939f9c5495a,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 19:31:00.000,xUcHHNl7co,
2020-07-16 19:55:00.000,com.sec.android.app.shealth,2020-07-16 20:09:00.000,2020-07-16 20:09:00.000,40002,UTC+0900,d0937a40-f577-0f01-3ff6-6ddf54862187,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 20:09:00.000,xUcHHNl7co,
2020-07-12 20:35:00.000,com.sec.android.app.shealth,2020-07-12 20:36:00.000,2020-07-12 20:36:00.000,40002,UTC+0900,b3656a69-0ac2-3f36-1d5a-76596e0a1015,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 20:36:00.000,xUcHHNl7co,
2020-07-16 21:06:00.000,com.sec.android.app.shealth,2020-07-16 21:12:00.000,2020-07-16 21:12:00.000,40002,UTC+0900,03f79c4d-0fa5-51b5-f4c7-b5cb55d2b6f6,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 21:12:00.000,xUcHHNl7co,
2020-07-15 19:31:00.000,com.sec.android.app.shealth,2020-07-15 19:37:00.000,2020-07-15 19:37:00.000,40002,UTC+0900,3078862e-0342-ce7f-7aaa-d401d12c22d9,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 19:37:00.000,xUcHHNl7co,
2020-07-16 21:42:00.000,com.sec.android.app.shealth,2020-07-16 21:49:00.000,2020-07-16 21:49:00.000,40004,UTC+0900,ab9e7b22-932b-4657-10d0-0dcae47ddf50,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 21:49:00.000,xUcHHNl7co,
2020-07-15 19:49:00.000,com.sec.android.app.shealth,2020-07-15 19:59:00.000,2020-07-15 19:59:00.000,40002,UTC+0900,637249e8-3eb1-73f9-3689-c827872c23d3,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 19:59:00.000,xUcHHNl7co,
2020-07-12 21:06:00.000,com.sec.android.app.shealth,2020-07-12 21:11:00.000,2020-07-12 21:11:00.000,40003,UTC+0900,5f0e5081-3484-3d9f-c1fe-eabc9d2d1fd1,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 21:11:00.000,xUcHHNl7co,
2020-07-15 20:16:00.000,com.sec.android.app.shealth,2020-07-15 20:26:00.000,2020-07-15 20:26:00.000,40004,UTC+0900,0282b6ed-390f-8383-5ae1-a74a6d453b62,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:26:00.000,xUcHHNl7co,
2020-07-13 17:14:00.000,com.sec.android.app.shealth,2020-07-13 17:19:00.000,2020-07-13 17:19:00.000,40002,UTC+0900,166dd49f-d083-ae9e-adc7-5666a9bba0d4,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 17:19:00.000,xUcHHNl7co,
2020-07-15 20:39:00.000,com.sec.android.app.shealth,2020-07-15 20:43:00.000,2020-07-15 20:43:00.000,40002,UTC+0900,30162c88-2bd3-b5eb-3a12-aab234937444,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:43:00.000,xUcHHNl7co,
2020-07-13 17:43:00.000,com.sec.android.app.shealth,2020-07-13 17:44:00.000,2020-07-13 17:44:00.000,40001,UTC+0900,972527a3-c7fb-45d3-f409-4631987a36fc,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 17:44:00.000,xUcHHNl7co,
2020-07-15 21:21:00.000,com.sec.android.app.shealth,2020-07-15 21:22:00.000,2020-07-15 21:22:00.000,40001,UTC+0900,b0ce1d83-a55a-3044-eb57-6327314f91fc,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 21:22:00.000,xUcHHNl7co,
2020-07-13 18:08:00.000,com.sec.android.app.shealth,2020-07-13 18:09:00.000,2020-07-13 18:09:00.000,40001,UTC+0900,d8a15afb-7b89-598c-1f96-0a0daa836ccc,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 18:09:00.000,xUcHHNl7co,
2020-07-16 16:15:00.000,com.sec.android.app.shealth,2020-07-16 16:28:00.000,2020-07-16 16:28:00.000,40001,UTC+0900,347ec3d8-b3c0-ab5e-389b-64b69562d78a,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 16:28:00.000,xUcHHNl7co,
2020-07-13 18:26:00.000,com.sec.android.app.shealth,2020-07-13 18:29:00.000,2020-07-13 18:29:00.000,40001,UTC+0900,d24b79c5-149e-1d45-2b1e-0c4e02dcde44,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 18:29:00.000,xUcHHNl7co,
2020-07-16 17:11:00.000,com.sec.android.app.shealth,2020-07-16 17:22:00.000,2020-07-16 17:22:00.000,40002,UTC+0900,bb363ea0-7b06-154a-3b5a-fd6c07b5898b,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 17:22:00.000,xUcHHNl7co,
2020-07-13 18:36:00.000,com.sec.android.app.shealth,2020-07-13 18:37:00.000,2020-07-13 18:37:00.000,40001,UTC+0900,489c37f8-b934-d620-d832-685a3a85c3be,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 18:37:00.000,xUcHHNl7co,
2020-07-16 17:44:00.000,com.sec.android.app.shealth,2020-07-16 17:45:00.000,2020-07-16 17:45:00.000,40001,UTC+0900,6abb5075-00b7-f103-2bfe-971bebb5bca6,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 17:45:00.000,xUcHHNl7co,
2020-07-13 18:54:00.000,com.sec.android.app.shealth,2020-07-13 18:55:00.000,2020-07-13 18:55:00.000,40001,UTC+0900,a2f971d8-bda5-819e-ce8d-7c4c72ed4c2e,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 18:55:00.000,xUcHHNl7co,
2020-07-16 18:17:00.000,com.sec.android.app.shealth,2020-07-16 18:25:00.000,2020-07-16 18:25:00.000,40003,UTC+0900,ffafd9fc-5a09-cb53-5981-9c6b7f417b5f,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 18:25:00.000,xUcHHNl7co,
2020-07-16 19:17:00.000,com.sec.android.app.shealth,2020-07-16 19:19:00.000,2020-07-16 19:19:00.000,40002,UTC+0900,14890091-ef4e-b7c1-4c5e-0ecf87c42f3f,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 19:19:00.000,xUcHHNl7co,
2020-07-12 19:13:00.000,com.sec.android.app.shealth,2020-07-12 19:15:00.000,2020-07-12 19:15:00.000,40001,UTC+0900,1844a81a-f22d-ac5c-c4c5-1dbcd15d58a9,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 19:15:00.000,xUcHHNl7co,
2020-07-13 19:20:00.000,com.sec.android.app.shealth,2020-07-13 19:21:00.000,2020-07-13 19:21:00.000,40001,UTC+0900,bb2d8330-b7f9-c41a-c3ab-f60d46179d7d,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 19:21:00.000,xUcHHNl7co,
2020-07-16 19:31:00.000,com.sec.android.app.shealth,2020-07-16 19:41:00.000,2020-07-16 19:41:00.000,40002,UTC+0900,6901e58b-9c50-7a12-2463-f5ca1f41daca,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 19:41:00.000,xUcHHNl7co,
2020-07-13 19:35:00.000,com.sec.android.app.shealth,2020-07-13 19:36:00.000,2020-07-13 19:36:00.000,40001,UTC+0900,e154877e-39a5-b349-3d92-531512bd94a0,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 19:36:00.000,xUcHHNl7co,
2020-07-13 19:48:00.000,com.sec.android.app.shealth,2020-07-13 19:49:00.000,2020-07-13 19:49:00.000,40001,UTC+0900,a893b1f0-57d6-aa4c-7237-90956fd2c8f2,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 19:49:00.000,xUcHHNl7co,
2020-07-16 20:09:00.000,com.sec.android.app.shealth,2020-07-16 20:23:00.000,2020-07-16 20:23:00.000,40003,UTC+0900,f223fad6-afb1-d65f-0eb4-18962bf7252c,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 20:23:00.000,xUcHHNl7co,
2020-07-13 20:13:00.000,com.sec.android.app.shealth,2020-07-13 20:15:00.000,2020-07-13 20:15:00.000,40001,UTC+0900,3ba69ff7-96ea-cf5d-0a78-e29f2709d683,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 20:15:00.000,xUcHHNl7co,
2020-07-12 19:35:00.000,com.sec.android.app.shealth,2020-07-12 19:37:00.000,2020-07-12 19:37:00.000,40002,UTC+0900,e09bf4b9-099b-652e-5494-2dabeabd5f91,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 19:37:00.000,xUcHHNl7co,
2020-07-13 21:10:00.000,com.sec.android.app.shealth,2020-07-13 21:21:00.000,2020-07-13 21:21:00.000,40002,UTC+0900,f0e2c26a-0b48-df05-abce-c51f1735ff0e,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 21:21:00.000,xUcHHNl7co,
2020-07-13 21:30:00.000,com.sec.android.app.shealth,2020-07-13 21:41:00.000,2020-07-13 21:41:00.000,40004,UTC+0900,77eccd54-eec1-5b96-2b9c-2571cd4232bd,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 21:41:00.000,xUcHHNl7co,
2020-07-14 16:52:00.000,com.sec.android.app.shealth,2020-07-14 17:03:00.000,2020-07-14 17:03:00.000,40002,UTC+0900,2bc48e0c-1ba1-0a14-bb22-029b7ed851d9,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 17:03:00.000,xUcHHNl7co,
2020-07-14 17:17:00.000,com.sec.android.app.shealth,2020-07-14 17:21:00.000,2020-07-14 17:21:00.000,40002,UTC+0900,7ca7cdfd-68c0-ff7f-9d46-a6c0b4432d2e,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 17:21:00.000,xUcHHNl7co,
2020-07-14 17:40:00.000,com.sec.android.app.shealth,2020-07-14 17:48:00.000,2020-07-14 17:48:00.000,40002,UTC+0900,53812f21-a2be-1cd5-cc22-9fa7df39c6ac,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 17:48:00.000,xUcHHNl7co,
2020-07-14 18:00:00.000,com.sec.android.app.shealth,2020-07-14 18:02:00.000,2020-07-14 18:02:00.000,40003,UTC+0900,b7732dc2-abde-3741-322c-ceaf4e4af52b,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 18:02:00.000,xUcHHNl7co,
2020-07-12 19:50:00.000,com.sec.android.app.shealth,2020-07-12 19:53:00.000,2020-07-12 19:53:00.000,40002,UTC+0900,5009912b-5692-b331-b1fb-8054fa60a9f4,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 19:53:00.000,xUcHHNl7co,
2020-07-14 18:26:00.000,com.sec.android.app.shealth,2020-07-14 18:41:00.000,2020-07-14 18:41:00.000,40003,UTC+0900,6d7197c8-9c55-b41a-f267-0a1abecaea83,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 18:41:00.000,xUcHHNl7co,
2020-07-16 21:12:00.000,com.sec.android.app.shealth,2020-07-16 21:13:00.000,2020-07-16 21:13:00.000,40001,UTC+0900,a7aad4c2-f637-1fa3-9ccf-8b93c540ba32,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 21:13:00.000,xUcHHNl7co,
2020-07-14 18:46:00.000,com.sec.android.app.shealth,2020-07-14 19:01:00.000,2020-07-14 19:01:00.000,40004,UTC+0900,3d962ff2-dcec-2c03-c40e-5b6e158239c1,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 19:01:00.000,xUcHHNl7co,
2020-07-16 21:49:00.000,com.sec.android.app.shealth,2020-07-16 21:59:00.000,2020-07-16 21:59:00.000,40002,UTC+0900,94f51f16-947e-80ed-9253-bd0fd2f34517,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 21:59:00.000,xUcHHNl7co,
2020-07-14 19:28:00.000,com.sec.android.app.shealth,2020-07-14 19:37:00.000,2020-07-14 19:37:00.000,40004,UTC+0900,53b170e1-11fe-ffcd-a331-f5083a66e820,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 19:37:00.000,xUcHHNl7co,
2020-07-12 20:33:00.000,com.sec.android.app.shealth,2020-07-12 20:35:00.000,2020-07-12 20:35:00.000,40001,UTC+0900,1ec88ceb-258e-b702-3d3d-8c469f397505,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 20:35:00.000,xUcHHNl7co,
2020-07-12 20:58:00.000,com.sec.android.app.shealth,2020-07-12 21:06:00.000,2020-07-12 21:06:00.000,40002,UTC+0900,d57370e3-0bb9-de1d-1e42-a4f9a3ab74ef,8cdf53ac-8c48-1cdf-0eee-876a3eff1847,,2020-07-12 21:06:00.000,xUcHHNl7co,
2020-07-13 17:13:00.000,com.sec.android.app.shealth,2020-07-13 17:14:00.000,2020-07-13 17:14:00.000,40001,UTC+0900,619bcc05-7d4b-6dce-5182-fa5021fa9b34,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 17:14:00.000,xUcHHNl7co,
2020-07-14 20:29:00.000,com.sec.android.app.shealth,2020-07-14 20:30:00.000,2020-07-14 20:30:00.000,40001,UTC+0900,033812b5-1c21-d23f-9f9d-0bc449ecfe69,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 20:30:00.000,xUcHHNl7co,
2020-07-13 17:39:00.000,com.sec.android.app.shealth,2020-07-13 17:43:00.000,2020-07-13 17:43:00.000,40002,UTC+0900,60274a5b-1636-af34-3c90-85d185928a8a,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 17:43:00.000,xUcHHNl7co,
2020-07-13 18:07:00.000,com.sec.android.app.shealth,2020-07-13 18:08:00.000,2020-07-13 18:08:00.000,40002,UTC+0900,d3ebd0a8-fb7b-3b8a-bc08-92abbe887891,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 18:08:00.000,xUcHHNl7co,
2020-07-13 18:25:00.000,com.sec.android.app.shealth,2020-07-13 18:26:00.000,2020-07-13 18:26:00.000,40002,UTC+0900,fb43407d-5da5-bcea-6ee7-89a1c77e6d23,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 18:26:00.000,xUcHHNl7co,
2020-07-13 18:35:00.000,com.sec.android.app.shealth,2020-07-13 18:36:00.000,2020-07-13 18:36:00.000,40002,UTC+0900,8c52d769-a665-1d16-4e94-9f91f093e4ba,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 18:36:00.000,xUcHHNl7co,
2020-07-13 18:51:00.000,com.sec.android.app.shealth,2020-07-13 18:54:00.000,2020-07-13 18:54:00.000,40002,UTC+0900,b5f2c575-0d1f-4bb6-b5a7-788d86d90283,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 18:54:00.000,xUcHHNl7co,
2020-07-13 19:19:00.000,com.sec.android.app.shealth,2020-07-13 19:20:00.000,2020-07-13 19:20:00.000,40002,UTC+0900,2f1ddc64-a8a8-db83-9076-4f5ca42f1830,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 19:20:00.000,xUcHHNl7co,
2020-07-13 19:33:00.000,com.sec.android.app.shealth,2020-07-13 19:35:00.000,2020-07-13 19:35:00.000,40002,UTC+0900,50152027-d302-0d0e-0ed1-1914845a832d,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 19:35:00.000,xUcHHNl7co,
2020-07-14 21:16:00.000,com.sec.android.app.shealth,2020-07-14 21:17:00.000,2020-07-14 21:17:00.000,40001,UTC+0900,f25f7e8b-36d1-5186-7150-0f27580e3d7b,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 21:17:00.000,xUcHHNl7co,
2020-07-13 19:43:00.000,com.sec.android.app.shealth,2020-07-13 19:48:00.000,2020-07-13 19:48:00.000,40002,UTC+0900,97107dbc-417f-ad55-48a1-1226229018cb,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 19:48:00.000,xUcHHNl7co,
2020-07-15 16:26:00.000,com.sec.android.app.shealth,2020-07-15 16:27:00.000,2020-07-15 16:27:00.000,40002,UTC+0900,08450bd5-f7f3-314d-cca0-d625b383f8dd,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 16:27:00.000,xUcHHNl7co,
2020-07-13 20:07:00.000,com.sec.android.app.shealth,2020-07-13 20:13:00.000,2020-07-13 20:13:00.000,40002,UTC+0900,2b53215d-c7df-c4e1-e641-41f2284f0574,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 20:13:00.000,xUcHHNl7co,
2020-07-15 17:05:00.000,com.sec.android.app.shealth,2020-07-15 17:10:00.000,2020-07-15 17:10:00.000,40002,UTC+0900,e43e1141-710b-fb5a-383b-9e2969ba836d,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 17:10:00.000,xUcHHNl7co,
2020-07-13 20:47:00.000,com.sec.android.app.shealth,2020-07-13 21:10:00.000,2020-07-13 21:10:00.000,40003,UTC+0900,2f58e20c-9f2d-56ff-65c5-4d8cdb3a462e,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 21:10:00.000,xUcHHNl7co,
2020-07-13 21:29:00.000,com.sec.android.app.shealth,2020-07-13 21:30:00.000,2020-07-13 21:30:00.000,40001,UTC+0900,306da446-7ceb-34ae-e5a3-735b7d8e49f5,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 21:30:00.000,xUcHHNl7co,
2020-07-15 17:40:00.000,com.sec.android.app.shealth,2020-07-15 17:45:00.000,2020-07-15 17:45:00.000,40003,UTC+0900,05d6531c-efc8-8d67-afd6-04ee74e7ae61,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 17:45:00.000,xUcHHNl7co,
2020-07-13 21:55:00.000,com.sec.android.app.shealth,2020-07-13 21:59:00.000,2020-07-13 21:59:00.000,40001,UTC+0900,1f9d229f-0300-a5c9-1854-093b0609a91b,23923548-7193-3aa0-15a9-37beb54cc8e2,,2020-07-13 21:59:00.000,xUcHHNl7co,
2020-07-15 18:30:00.000,com.sec.android.app.shealth,2020-07-15 18:31:00.000,2020-07-15 18:31:00.000,40001,UTC+0900,192344ad-d1c7-0ec2-a94b-409f6ea453c1,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 18:31:00.000,xUcHHNl7co,
2020-07-14 17:13:00.000,com.sec.android.app.shealth,2020-07-14 17:17:00.000,2020-07-14 17:17:00.000,40003,UTC+0900,9853fcb1-cbf0-aa95-7186-b59585e4e7f1,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 17:17:00.000,xUcHHNl7co,
2020-07-15 19:06:00.000,com.sec.android.app.shealth,2020-07-15 19:13:00.000,2020-07-15 19:13:00.000,40002,UTC+0900,cc5a6772-835b-299a-5f91-550e54512896,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 19:13:00.000,xUcHHNl7co,
2020-07-14 17:39:00.000,com.sec.android.app.shealth,2020-07-14 17:40:00.000,2020-07-14 17:40:00.000,40001,UTC+0900,9686a78c-b6fe-9e2c-78c4-bcf5be5f7b9d,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 17:40:00.000,xUcHHNl7co,
