com.samsung.shealth.tracker.heart_rate,6105031,3
tag_id,source,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.heart_rate,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.comment
21301,,1594708708000,UTC+0900,75.0,1,,1594708708000,75.0,xUcHHNl7co,1594708708000,com.sec.android.app.shealth,1594708708000,75.0,,050e7cd7-b195-25c5-f3d7-55d4238ed90a,,
21301,,1594602294000,UTC+0900,83.0,1,,1594602294000,83.0,xUcHHNl7co,1594602294000,com.sec.android.app.shealth,1594602294000,83.0,,ec08ce4c-1587-74aa-dc88-78e299c937d1,,
21301,,1594702399000,UTC+0900,81.0,1,,1594702399000,81.0,xUcHHNl7co,1594702399000,com.sec.android.app.shealth,1594702399000,81.0,,0379bf1e-f855-6fe1-934d-e3bcdb53343f,,
21301,,1594713061000,UTC+0900,79.0,1,,1594713061000,79.0,xUcHHNl7co,1594713061000,com.sec.android.app.shealth,1594713061000,79.0,,349c9d81-bc74-728a-685a-782f079a4415,,
21301,,1594606918000,UTC+0900,79.0,1,,1594606918000,79.0,xUcHHNl7co,1594606918000,com.sec.android.app.shealth,1594606918000,79.0,,0a406b39-1cd8-bd0d-e810-eff1bd75bdf4,,
21301,,1594707444000,UTC+0900,82.0,1,,1594707444000,82.0,xUcHHNl7co,1594707444000,com.sec.android.app.shealth,1594707444000,82.0,,249e4f64-d004-295e-b8e8-1ecd50d302f5,,
21301,,1594717365000,UTC+0900,74.0,1,,1594717365000,74.0,xUcHHNl7co,1594717365000,com.sec.android.app.shealth,1594717365000,74.0,,aaf7cc65-5c14-754b-c9e2-5e879e87418c,,
21301,,1594711239000,UTC+0900,83.0,1,,1594711239000,83.0,xUcHHNl7co,1594711239000,com.sec.android.app.shealth,1594711239000,83.0,,aabb0575-4ee5-d6d2-5949-0bad22bb7f96,,
21301,,1594722875000,UTC+0900,82.0,1,,1594722875000,82.0,xUcHHNl7co,1594722875000,com.sec.android.app.shealth,1594722875000,82.0,,3efecac0-3cf2-cef9-3251-38e518b14093,,
21301,,1594610898000,UTC+0900,77.0,1,,1594610898000,77.0,xUcHHNl7co,1594610898000,com.sec.android.app.shealth,1594610898000,77.0,,f54a3eae-4851-7776-ad48-c19070d3dbf4,,
21301,,1594716746000,UTC+0900,77.0,1,,1594716746000,77.0,xUcHHNl7co,1594716746000,com.sec.android.app.shealth,1594716746000,77.0,,54fa4808-8523-0c1b-c963-3fc60c462cc6,,
21301,,1594721637000,UTC+0900,80.0,1,,1594721637000,80.0,xUcHHNl7co,1594721637000,com.sec.android.app.shealth,1594721637000,80.0,,e8634a47-f69d-af09-a8ad-62a370a05223,,
21301,,1594617517000,UTC+0900,82.0,1,,1594617517000,82.0,xUcHHNl7co,1594617517000,com.sec.android.app.shealth,1594617517000,82.0,,43c5593d-812b-8d9e-08b2-76dbecd66f13,,
21301,,1594622339000,UTC+0900,92.0,1,,1594622339000,92.0,xUcHHNl7co,1594622339000,com.sec.android.app.shealth,1594622339000,92.0,,e6623d37-b94f-99a0-adf2-61d746cb3e80,,
21313,,1594735920000,UTC+0900,99.0,1,,1594742399000,80.0,xUcHHNl7co,1594735200000,com.sec.android.app.shealth,1594742399000,66.0,4e21b467-0d49-3cb1-fb2e-c356949a06fe.com.samsung.health.heart_rate.binning_data.json,4e21b467-0d49-3cb1-fb2e-c356949a06fe,,
21301,,1594625479000,UTC+0900,72.0,1,,1594625479000,72.0,xUcHHNl7co,1594625479000,com.sec.android.app.shealth,1594625479000,72.0,,47535e5d-a0e3-9745-7768-59a9766a1a85,,
21313,,1594726740000,UTC+0900,171.0,1,,1594731599000,95.0,xUcHHNl7co,1594724400000,com.sec.android.app.shealth,1594731599000,72.0,ba15772c-688c-33f0-0cf3-d10b2785439e.com.samsung.health.heart_rate.binning_data.json,ba15772c-688c-33f0-0cf3-d10b2785439e,,
21301,,1594628948000,UTC+0900,73.0,1,,1594628948000,73.0,xUcHHNl7co,1594628948000,com.sec.android.app.shealth,1594628948000,73.0,,91d874a8-0e36-2eaa-cd12-89b22c50cf34,,
21301,,1594626717000,UTC+0900,77.0,1,,1594626717000,77.0,xUcHHNl7co,1594626717000,com.sec.android.app.shealth,1594626717000,77.0,,b7bb2a4a-7860-70ba-31ff-9300b2466cfc,,
21301,,1594744949000,UTC+0900,59.0,1,,1594744949000,59.0,xUcHHNl7co,1594744949000,com.sec.android.app.shealth,1594744949000,59.0,,4955dc5f-8c5a-7b97-bd2d-0bfa0654ac08,,
21301,,1594633380000,UTC+0900,72.0,1,,1594633380000,72.0,xUcHHNl7co,1594633380000,com.sec.android.app.shealth,1594633380000,72.0,,9d3e82ed-524b-263f-8d9a-d8a162cc73ab,,
21313,,1594745999000,UTC+0900,99.0,1,,1594745999000,66.0,xUcHHNl7co,1594742400000,com.sec.android.app.shealth,1594745999000,49.0,53546ab2-a786-e1b9-6798-96d02265b238.com.samsung.health.heart_rate.binning_data.json,53546ab2-a786-e1b9-6798-96d02265b238,,
21313,,1594749599000,UTC+0900,87.0,1,,1594749599000,57.0,xUcHHNl7co,1594746000000,com.sec.android.app.shealth,1594749599000,41.0,a1cb33c6-3eab-eb4e-b8c1-a4e0d98b0a4b.com.samsung.health.heart_rate.binning_data.json,a1cb33c6-3eab-eb4e-b8c1-a4e0d98b0a4b,,
21313,,1594637999000,UTC+0900,125.0,1,,1594637999000,78.0,xUcHHNl7co,1594634400000,com.sec.android.app.shealth,1594637999000,65.0,45ab28d7-0608-28ac-b8ad-b5f9df814c15.com.samsung.health.heart_rate.binning_data.json,45ab28d7-0608-28ac-b8ad-b5f9df814c15,,
21301,,1594762872000,UTC+0900,64.0,1,,1594762872000,64.0,xUcHHNl7co,1594762872000,com.sec.android.app.shealth,1594762872000,64.0,,33d024ff-af28-d963-6e34-e42fdd6b9401,,
21301,,1594651064000,UTC+0900,61.0,1,,1594651064000,61.0,xUcHHNl7co,1594651064000,com.sec.android.app.shealth,1594651064000,61.0,,f071d2a9-8c89-8acf-8fc9-1aae28114df6,,
21301,,1594655883000,UTC+0900,62.0,1,,1594655883000,62.0,xUcHHNl7co,1594655883000,com.sec.android.app.shealth,1594655883000,62.0,,92194112-34ff-b20e-d7b9-fabe96742c30,,
21301,,1594659230000,UTC+0900,59.0,1,,1594659230000,59.0,xUcHHNl7co,1594659230000,com.sec.android.app.shealth,1594659230000,59.0,,7f76bc4d-c02a-b6a1-00fb-c5a2c4fbd9ff,,
21313,,1594756799000,UTC+0900,89.0,1,,1594756799000,60.0,xUcHHNl7co,1594753200000,com.sec.android.app.shealth,1594756799000,44.0,7a59bc88-173c-9bf4-26e9-9179fa164ead.com.samsung.health.heart_rate.binning_data.json,7a59bc88-173c-9bf4-26e9-9179fa164ead,,
21313,,1594782060000,UTC+0900,122.0,1,,1594785599000,88.0,xUcHHNl7co,1594782000000,com.sec.android.app.shealth,1594785599000,66.0,b023f3ab-08f7-c2f0-c76d-430f539390d0.com.samsung.health.heart_rate.binning_data.json,b023f3ab-08f7-c2f0-c76d-430f539390d0,,
21313,,1594673999000,UTC+0900,70.0,1,,1594673999000,58.0,xUcHHNl7co,1594670400000,com.sec.android.app.shealth,1594673999000,54.0,3af2929a-c123-fb56-67cd-6f1914288f29.com.samsung.health.heart_rate.binning_data.json,3af2929a-c123-fb56-67cd-6f1914288f29,,
21301,,1594687238000,UTC+0900,82.0,1,,1594687238000,82.0,xUcHHNl7co,1594687238000,com.sec.android.app.shealth,1594687238000,82.0,,6ec27898-3d0d-8f38-1975-95709402d542,,
21313,,1594764180000,UTC+0900,115.0,1,,1594767599000,68.0,xUcHHNl7co,1594764000000,com.sec.android.app.shealth,1594767599000,46.0,f8a2a821-145e-acb9-42eb-6480165ef295.com.samsung.health.heart_rate.binning_data.json,f8a2a821-145e-acb9-42eb-6480165ef295,,
21313,,1594769520000,UTC+0900,140.0,1,,1594771199000,103.0,xUcHHNl7co,1594767600000,com.sec.android.app.shealth,1594771199000,72.0,aa557a0d-d7af-cfed-2197-0dc7141cfb3f.com.samsung.health.heart_rate.binning_data.json,aa557a0d-d7af-cfed-2197-0dc7141cfb3f,,
21301,,1594790973000,UTC+0900,89.0,1,,1594790973000,89.0,xUcHHNl7co,1594790973000,com.sec.android.app.shealth,1594790973000,89.0,,f43f9e61-2b4a-72e0-32c8-e780b12a51c6,,
21301,,1594776162000,UTC+0900,70.0,1,,1594776162000,70.0,xUcHHNl7co,1594776162000,com.sec.android.app.shealth,1594776162000,70.0,,e47b3d11-3f04-cc1e-061a-447769f428ab,,
21313,,1594630799000,UTC+0900,108.0,1,,1594630799000,75.0,xUcHHNl7co,1594627200000,com.sec.android.app.shealth,1594630799000,60.0,afc26abe-ef5c-4bde-fb4c-465db5a4bde2.com.samsung.health.heart_rate.binning_data.json,afc26abe-ef5c-4bde-fb4c-465db5a4bde2,,
21313,,1594773720000,UTC+0900,114.0,1,,1594774799000,85.0,xUcHHNl7co,1594771200000,com.sec.android.app.shealth,1594774799000,68.0,c44792ff-c860-1af6-9af8-3c4e3c0df24e.com.samsung.health.heart_rate.binning_data.json,c44792ff-c860-1af6-9af8-3c4e3c0df24e,,
21313,,1594781999000,UTC+0900,96.0,1,,1594781999000,71.0,xUcHHNl7co,1594778400000,com.sec.android.app.shealth,1594781999000,63.0,d27bef20-6e2e-f1d4-ef2f-073f4ff916ac.com.samsung.health.heart_rate.binning_data.json,d27bef20-6e2e-f1d4-ef2f-073f4ff916ac,,
21313,,1594693500000,UTC+0900,99.0,1,,1594695599000,79.0,xUcHHNl7co,1594692000000,com.sec.android.app.shealth,1594695599000,70.0,b2a9f723-ea18-8628-58f1-593ce2ff54c7.com.samsung.health.heart_rate.binning_data.json,b2a9f723-ea18-8628-58f1-593ce2ff54c7,,
21301,,1594700542000,UTC+0900,81.0,1,,1594700542000,81.0,xUcHHNl7co,1594700542000,com.sec.android.app.shealth,1594700542000,81.0,,ad7a252e-429d-7006-bc44-4ad9e0ecef58,,
21301,,1594790353000,UTC+0900,92.0,1,,1594790353000,92.0,xUcHHNl7co,1594790353000,com.sec.android.app.shealth,1594790353000,92.0,,ac285b27-9830-8795-f447-1029eccb91c1,,
21301,,1594704518000,UTC+0900,79.0,1,,1594704518000,79.0,xUcHHNl7co,1594704518000,com.sec.android.app.shealth,1594704518000,79.0,,34534b53-b0ee-aa7a-466a-c92ea0b433c3,,
21301,,1594779520000,UTC+0900,71.0,1,,1594779520000,71.0,xUcHHNl7co,1594779520000,com.sec.android.app.shealth,1594779520000,71.0,,e959de0c-34d3-8d9c-b096-8d8ec068f842,,
21301,,1594795255000,UTC+0900,77.0,1,,1594795255000,77.0,xUcHHNl7co,1594795255000,com.sec.android.app.shealth,1594795255000,77.0,,91a1296b-8636-015b-b140-5fda4606d143,,
21301,,1594709327000,UTC+0900,81.0,1,,1594709327000,81.0,xUcHHNl7co,1594709327000,com.sec.android.app.shealth,1594709327000,81.0,,a3fae175-95c2-cf82-3fdd-4aea5b33e434,,
21301,,1594783270000,UTC+0900,88.0,1,,1594783270000,88.0,xUcHHNl7co,1594783270000,com.sec.android.app.shealth,1594783270000,88.0,,d6383150-3af3-5286-c559-323768596220,,
21301,,1594801180000,UTC+0900,71.0,1,,1594801180000,71.0,xUcHHNl7co,1594801180000,com.sec.android.app.shealth,1594801180000,71.0,,dc3afb75-e39e-cdfe-eb54-6a8fa9845570,,
21301,,1594634669000,UTC+0900,76.0,1,,1594634669000,76.0,xUcHHNl7co,1594634669000,com.sec.android.app.shealth,1594634669000,76.0,,4dd56396-8b2a-f3fd-1a6d-db6da6bd77d8,,
21301,,1594808546000,UTC+0900,78.0,1,,1594808546000,78.0,xUcHHNl7co,1594808546000,com.sec.android.app.shealth,1594808546000,78.0,,1e27e0e0-7732-db28-6fa8-25ca8cde8ec5,,
21301,,1594791591000,UTC+0900,86.0,1,,1594791591000,86.0,xUcHHNl7co,1594791591000,com.sec.android.app.shealth,1594791591000,86.0,,09f23017-a3cc-15a5-8c22-6d2bc362edac,,
21301,,1594713680000,UTC+0900,80.0,1,,1594713680000,80.0,xUcHHNl7co,1594713680000,com.sec.android.app.shealth,1594713680000,80.0,,e3de92d6-64b8-f092-5af9-072f352999bf,,
21301,,1594829103000,UTC+0900,63.0,1,,1594829103000,63.0,xUcHHNl7co,1594829103000,com.sec.android.app.shealth,1594829103000,63.0,,0d28ef22-36d1-da3f-8ef9-6ccd4d63ccf8,,
21301,,1594717984000,UTC+0900,80.0,1,,1594717984000,80.0,xUcHHNl7co,1594717984000,com.sec.android.app.shealth,1594717984000,80.0,,80eadd17-f974-854b-74c4-976793066983,,
21301,,1594850135000,UTC+0900,60.0,1,,1594850135000,60.0,xUcHHNl7co,1594850135000,com.sec.android.app.shealth,1594850135000,60.0,,7816bcee-cd74-7fe3-9d91-a9a6f74a0365,,
21301,,1594854530000,UTC+0900,84.0,1,,1594854530000,84.0,xUcHHNl7co,1594854530000,com.sec.android.app.shealth,1594854530000,84.0,,10804510-4053-0ee6-3d6a-e3d41e54a207,,
21313,,1594796640000,UTC+0900,113.0,1,,1594799999000,78.0,xUcHHNl7co,1594796400000,com.sec.android.app.shealth,1594799999000,67.0,b43c4bd9-312e-70bd-cd0d-278c9eef2d7a.com.samsung.health.heart_rate.binning_data.json,b43c4bd9-312e-70bd-cd0d-278c9eef2d7a,,
21301,,1594802748000,UTC+0900,84.0,1,,1594802748000,84.0,xUcHHNl7co,1594802748000,com.sec.android.app.shealth,1594802748000,84.0,,94c08efd-9e4d-d6e8-4dbb-f336e55b8583,,
21313,,1594723380000,UTC+0900,136.0,1,,1594724399000,92.0,xUcHHNl7co,1594720800000,com.sec.android.app.shealth,1594724399000,71.0,f0ce1ce1-e77c-a6f1-e047-3dbcb7f7b6b5.com.samsung.health.heart_rate.binning_data.json,f0ce1ce1-e77c-a6f1-e047-3dbcb7f7b6b5,,
21301,,1594743091000,UTC+0900,63.0,1,,1594743091000,63.0,xUcHHNl7co,1594743091000,com.sec.android.app.shealth,1594743091000,63.0,,a23c2ae0-880d-275b-6c9b-3b9c41e31042,,
21301,,1594746328000,UTC+0900,60.0,1,,1594746328000,60.0,xUcHHNl7co,1594746328000,com.sec.android.app.shealth,1594746328000,60.0,,af6168ec-f518-a76f-2395-fe6a05703263,,
21313,,1594861320000,UTC+0900,111.0,1,,1594864799000,83.0,xUcHHNl7co,1594861200000,com.sec.android.app.shealth,1594864799000,71.0,0b7856df-c30e-af51-b13c-a99c3ba51d51.com.samsung.health.heart_rate.binning_data.json,0b7856df-c30e-af51-b13c-a99c3ba51d51,,
21301,,1594867663000,UTC+0900,83.0,1,,1594867663000,83.0,xUcHHNl7co,1594867663000,com.sec.android.app.shealth,1594867663000,83.0,,62a3ee56-33a7-6a66-b7e4-e704f63967a9,,
21301,,1594874503000,UTC+0900,71.0,1,,1594874503000,71.0,xUcHHNl7co,1594874503000,com.sec.android.app.shealth,1594874503000,71.0,,351043b6-00fb-bd74-3b57-b45c0c42b8b3,,
21313,,1594814399000,UTC+0900,114.0,1,,1594814399000,92.0,xUcHHNl7co,1594810800000,com.sec.android.app.shealth,1594814399000,55.0,9475caef-79e9-46ff-6f73-468d44cbf11e.com.samsung.health.heart_rate.binning_data.json,9475caef-79e9-46ff-6f73-468d44cbf11e,,
21301,,1594879512000,UTC+0900,80.0,1,,1594879512000,80.0,xUcHHNl7co,1594879512000,com.sec.android.app.shealth,1594879512000,80.0,,ab352493-c17d-763d-1de3-7dcbe55b36b7,,
21301,,1594886426000,UTC+0900,76.0,1,,1594886426000,76.0,xUcHHNl7co,1594886426000,com.sec.android.app.shealth,1594886426000,76.0,,7291a7d2-9e9c-9bd1-6b56-5e72459f29f0,,
21313,,1594796160000,UTC+0900,108.0,1,,1594796399000,80.0,xUcHHNl7co,1594792800000,com.sec.android.app.shealth,1594796399000,64.0,6bed4ff1-f308-ca51-a277-c4562783d4a5.com.samsung.health.heart_rate.binning_data.json,6bed4ff1-f308-ca51-a277-c4562783d4a5,,
21301,,1594892349000,UTC+0900,92.0,1,,1594892349000,92.0,xUcHHNl7co,1594892349000,com.sec.android.app.shealth,1594892349000,92.0,,f542a198-9a8d-6241-0701-1cc379d38824,,
21313,,1594760399000,UTC+0900,86.0,1,,1594760399000,61.0,xUcHHNl7co,1594756800000,com.sec.android.app.shealth,1594760399000,49.0,79d7baf5-2f66-292c-d33b-867be1e595a0.com.samsung.health.heart_rate.binning_data.json,79d7baf5-2f66-292c-d33b-867be1e595a0,,
21301,,1594764546000,UTC+0900,63.0,1,,1594764546000,63.0,xUcHHNl7co,1594764546000,com.sec.android.app.shealth,1594764546000,63.0,,cc534953-ba50-f73b-31fa-0189dbe22fce,,
21301,,1594774877000,UTC+0900,72.0,1,,1594774877000,72.0,xUcHHNl7co,1594774877000,com.sec.android.app.shealth,1594774877000,72.0,,5ad72f3d-8505-d745-1dbd-ed376e556a07,,
21313,,1594835999000,UTC+0900,85.0,1,,1594835999000,62.0,xUcHHNl7co,1594832400000,com.sec.android.app.shealth,1594835999000,55.0,e2165046-e346-377f-1a3d-249fc5d118aa.com.samsung.health.heart_rate.binning_data.json,e2165046-e346-377f-1a3d-249fc5d118aa,,
21301,,1594780140000,UTC+0900,69.0,1,,1594780140000,69.0,xUcHHNl7co,1594780140000,com.sec.android.app.shealth,1594780140000,69.0,,ba3391d1-49b0-addf-ce11-1f67bf2d486b,,
21313,,1594899780000,UTC+0900,126.0,1,,1594904399000,96.0,xUcHHNl7co,1594897200000,com.sec.android.app.shealth,1594904399000,73.0,1e680560-c65c-d9a5-5ade-fef71902884f.com.samsung.health.heart_rate.binning_data.json,1e680560-c65c-d9a5-5ade-fef71902884f,,
21301,,1594801865000,UTC+0900,78.0,1,,1594801865000,78.0,xUcHHNl7co,1594801865000,com.sec.android.app.shealth,1594801865000,78.0,,4151c4d9-df23-cde7-6fa8-e14c7ffedf69,,
21301,,1594915805000,UTC+0900,75.0,1,,1594915805000,75.0,xUcHHNl7co,1594915805000,com.sec.android.app.shealth,1594915805000,75.0,,5327e7b3-206d-6c28-3bf5-7189537019d7,,
21313,,1594641599000,UTC+0900,118.0,1,,1594641599000,82.0,xUcHHNl7co,1594638000000,com.sec.android.app.shealth,1594641599000,64.0,e303c25f-35a1-b045-36f0-c2fe34400104.com.samsung.health.heart_rate.binning_data.json,e303c25f-35a1-b045-36f0-c2fe34400104,,
21313,,1594785780000,UTC+0900,139.0,1,,1594789199000,103.0,xUcHHNl7co,1594785600000,com.sec.android.app.shealth,1594789199000,74.0,1cfbdea5-3020-ff2e-ecd5-e0865d6a439a.com.samsung.health.heart_rate.binning_data.json,1cfbdea5-3020-ff2e-ecd5-e0865d6a439a,,
21313,,1594850460000,UTC+0900,219.0,1,,1594853999000,158.0,xUcHHNl7co,1594850400000,com.sec.android.app.shealth,1594853999000,56.0,da47451b-f943-43a7-499e-2a6e902e66ef.com.samsung.health.heart_rate.binning_data.json,da47451b-f943-43a7-499e-2a6e902e66ef,,
21313,,1594929599000,UTC+0900,77.0,1,,1594929599000,58.0,xUcHHNl7co,1594926000000,com.sec.android.app.shealth,1594929599000,40.0,a3701ed7-5229-85f4-22c3-5f4dc64b88c0.com.samsung.health.heart_rate.binning_data.json,a3701ed7-5229-85f4-22c3-5f4dc64b88c0,,
21301,,1594856111000,UTC+0900,83.0,1,,1594856111000,83.0,xUcHHNl7co,1594856111000,com.sec.android.app.shealth,1594856111000,83.0,,982251e5-2f41-b41d-7fa6-62d9ee2bf2c9,,
21301,,1594864232000,UTC+0900,81.0,1,,1594864232000,81.0,xUcHHNl7co,1594864232000,com.sec.android.app.shealth,1594864232000,81.0,,fbd26069-3589-a8dc-da69-4b808c6cd7c4,,
21301,,1594652351000,UTC+0900,63.0,1,,1594652351000,63.0,xUcHHNl7co,1594652351000,com.sec.android.app.shealth,1594652351000,63.0,,6ccb9317-d587-b31d-8e75-887cd989d82d,,
21301,,1594656502000,UTC+0900,61.0,1,,1594656502000,61.0,xUcHHNl7co,1594656502000,com.sec.android.app.shealth,1594656502000,61.0,,25e35677-3d96-5dad-c98c-5f791a8c5031,,
21313,,1594871999000,UTC+0900,121.0,1,,1594871999000,92.0,xUcHHNl7co,1594868400000,com.sec.android.app.shealth,1594871999000,70.0,532c4dfb-6153-067e-f0c0-a5ab7aad3e86.com.samsung.health.heart_rate.binning_data.json,532c4dfb-6153-067e-f0c0-a5ab7aad3e86,,
21313,,1594792560000,UTC+0900,117.0,1,,1594792799000,91.0,xUcHHNl7co,1594789200000,com.sec.android.app.shealth,1594792799000,78.0,0495f8fe-b47c-d175-4fdd-53533c35fb09.com.samsung.health.heart_rate.binning_data.json,0495f8fe-b47c-d175-4fdd-53533c35fb09,,
21301,,1594797672000,UTC+0900,79.0,1,,1594797672000,79.0,xUcHHNl7co,1594797672000,com.sec.android.app.shealth,1594797672000,79.0,,de881f54-00a0-4ebe-fda6-694e5c8a5524,,
21301,,1594876290000,UTC+0900,70.0,1,,1594876290000,70.0,xUcHHNl7co,1594876290000,com.sec.android.app.shealth,1594876290000,70.0,,ab22ad6f-30e6-aafb-b27b-77131eaec7e7,,
21301,,1594881215000,UTC+0900,80.0,1,,1594881215000,80.0,xUcHHNl7co,1594881215000,com.sec.android.app.shealth,1594881215000,80.0,,0f5a7234-5890-ffc9-c51e-379d65cb2d2b,,
21301,,1594887044000,UTC+0900,87.0,1,,1594887044000,87.0,xUcHHNl7co,1594887044000,com.sec.android.app.shealth,1594887044000,87.0,,6b9fb5aa-f1f0-a8fc-7bbd-512348b78c64,,
21301,,1594660927000,UTC+0900,57.0,1,,1594660927000,57.0,xUcHHNl7co,1594660927000,com.sec.android.app.shealth,1594660927000,57.0,,500ae829-a311-224a-a0a9-ecc02202b6b4,,
21301,,1594894391000,UTC+0900,77.0,1,,1594894391000,77.0,xUcHHNl7co,1594894391000,com.sec.android.app.shealth,1594894391000,77.0,,b1c49101-68d1-29ae-694f-776512e4ffb6,,
21301,,1594941110000,UTC+0900,91.0,1,,1594941110000,91.0,xUcHHNl7co,1594941110000,com.sec.android.app.shealth,1594941110000,91.0,,9b1ccfe6-75ae-d656-6056-b28c0bb946a0,,
21313,,1594810799000,UTC+0900,140.0,1,,1594810799000,85.0,xUcHHNl7co,1594807200000,com.sec.android.app.shealth,1594810799000,66.0,ad7aeb7a-16a2-895d-fa10-3a70c232119e.com.samsung.health.heart_rate.binning_data.json,ad7aeb7a-16a2-895d-fa10-3a70c232119e,,
21301,,1594948133000,UTC+0900,95.0,1,,1594948133000,95.0,xUcHHNl7co,1594948133000,com.sec.android.app.shealth,1594948133000,95.0,,1eb645c5-48ba-2438-59bc-b9c5e33fff56,,
21313,,1594803599000,UTC+0900,93.0,1,,1594803599000,76.0,xUcHHNl7co,1594800000000,com.sec.android.app.shealth,1594803599000,67.0,7fffec58-6431-d3b2-d29f-a467bc5e69c6.com.samsung.health.heart_rate.binning_data.json,7fffec58-6431-d3b2-d29f-a467bc5e69c6,,
21301,,1594953789000,UTC+0900,74.0,1,,1594953789000,74.0,xUcHHNl7co,1594953789000,com.sec.android.app.shealth,1594953789000,74.0,,3dba35d7-c8bd-aa8b-8fa1-5751095aa422,,
21313,,1594909200000,UTC+0900,200.0,1,,1594911599000,105.0,xUcHHNl7co,1594908000000,com.sec.android.app.shealth,1594911599000,73.0,d92de273-fedf-2111-8bc8-00fa298cfaa5.com.samsung.health.heart_rate.binning_data.json,d92de273-fedf-2111-8bc8-00fa298cfaa5,,
21301,,1594960375000,UTC+0900,72.0,1,,1594960375000,72.0,xUcHHNl7co,1594960375000,com.sec.android.app.shealth,1594960375000,72.0,,b26bfcc5-3d6a-450f-30e8-926c73e4e6fb,,
21301,,1594965787000,UTC+0900,83.0,1,,1594965787000,83.0,xUcHHNl7co,1594965787000,com.sec.android.app.shealth,1594965787000,83.0,,56f7c022-6dc4-13b2-f29b-d8b013fffe58,,
21301,,1594917507000,UTC+0900,58.0,1,,1594917507000,58.0,xUcHHNl7co,1594917507000,com.sec.android.app.shealth,1594917507000,58.0,,fc756c0d-d358-f0ac-85a5-caf963c87de8,,
21301,,1594968882000,UTC+0900,75.0,1,,1594968882000,75.0,xUcHHNl7co,1594968882000,com.sec.android.app.shealth,1594968882000,75.0,,f78a80de-9b30-c853-f8ea-d4f87d7affe4,,
21313,,1594815060000,UTC+0900,133.0,1,,1594825199000,105.0,xUcHHNl7co,1594814400000,com.sec.android.app.shealth,1594825199000,78.0,cf3cbd68-787f-b71a-aea8-0dd7b9815c1a.com.samsung.health.heart_rate.binning_data.json,cf3cbd68-787f-b71a-aea8-0dd7b9815c1a,,
21313,,1594936799000,UTC+0900,87.0,1,,1594936799000,61.0,xUcHHNl7co,1594933200000,com.sec.android.app.shealth,1594936799000,48.0,fcd473c3-ee8e-2c38-2e15-a8632a1dc32e.com.samsung.health.heart_rate.binning_data.json,fcd473c3-ee8e-2c38-2e15-a8632a1dc32e,,
21301,,1594942416000,UTC+0900,102.0,1,,1594942416000,102.0,xUcHHNl7co,1594942416000,com.sec.android.app.shealth,1594942416000,102.0,,68e068dc-bf49-4bfa-3294-a711de42e030,,
21313,,1594839599000,UTC+0900,87.0,1,,1594839599000,58.0,xUcHHNl7co,1594836000000,com.sec.android.app.shealth,1594839599000,49.0,30c1375c-2abe-d4fc-0323-7a603cd9cc9f.com.samsung.health.heart_rate.binning_data.json,30c1375c-2abe-d4fc-0323-7a603cd9cc9f,,
21301,,1594851956000,UTC+0900,198.0,1,,1594851956000,198.0,xUcHHNl7co,1594851956000,com.sec.android.app.shealth,1594851956000,198.0,,ecc13af3-d9b5-2fac-1afc-d0bf00b6a5a4,,
21313,,1594951199000,UTC+0900,107.0,1,,1594951199000,85.0,xUcHHNl7co,1594947600000,com.sec.android.app.shealth,1594951199000,67.0,463555a9-1083-4e99-6af4-94a8f675cbb7.com.samsung.health.heart_rate.binning_data.json,463555a9-1083-4e99-6af4-94a8f675cbb7,,
21313,,1594678200000,UTC+0900,115.0,1,,1594681199000,82.0,xUcHHNl7co,1594677600000,com.sec.android.app.shealth,1594681199000,61.0,7bc70f84-efc2-4168-5ee7-cf7e554173c0.com.samsung.health.heart_rate.binning_data.json,7bc70f84-efc2-4168-5ee7-cf7e554173c0,,
21313,,1594832399000,UTC+0900,83.0,1,,1594832399000,63.0,xUcHHNl7co,1594828800000,com.sec.android.app.shealth,1594832399000,60.0,2d8c47b1-7565-13cd-0391-6a3f6649c20e.com.samsung.health.heart_rate.binning_data.json,2d8c47b1-7565-13cd-0391-6a3f6649c20e,,
21313,,1594857780000,UTC+0900,115.0,1,,1594861199000,86.0,xUcHHNl7co,1594857600000,com.sec.android.app.shealth,1594861199000,72.0,a7832e5f-63fe-4d63-f171-1de784e16ef1.com.samsung.health.heart_rate.binning_data.json,a7832e5f-63fe-4d63-f171-1de784e16ef1,,
21313,,1594954980000,UTC+0900,105.0,1,,1594958399000,83.0,xUcHHNl7co,1594954800000,com.sec.android.app.shealth,1594958399000,64.0,745bab84-2353-cc3d-7b9f-55f8efad8d37.com.samsung.health.heart_rate.binning_data.json,745bab84-2353-cc3d-7b9f-55f8efad8d37,,
21301,,1594865678000,UTC+0900,76.0,1,,1594865678000,76.0,xUcHHNl7co,1594865678000,com.sec.android.app.shealth,1594865678000,76.0,,94a8dfd3-2e07-7bb4-5cef-b45ca5fff382,,
