com.samsung.shealth.activity.day_summary,6105031,1
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,40860000,2020-01-21 15:00:01.317,3833.2002,6400,4913,2822631,1579651200000,CHxXcBbd2u,2829031,78,com.sec.android.app.shealth,2020-01-22 14:39:50.518,300000,f7a6285c-dcae-4257-9bd2-4ca45d33fdcd,f7a6285c-dcae-4257-9bd2-4ca45d33fdcd.extra_data.json,167.6,
0,60,40800000,2020-01-27 15:00:00.465,2346.6099,8400,2969,1738359,1580169600000,CHxXcBbd2u,1746759,46,com.sec.android.app.shealth,2020-01-28 14:58:12.155,420000,7a7cfd41-b50e-4e54-ae1e-4b9ed05e138c,7a7cfd41-b50e-4e54-ae1e-4b9ed05e138c.extra_data.json,102.80999,
0,60,42000000,2020-02-02 15:00:00.737,3110.9194,17161,4018,2266547,1580688000000,CHxXcBbd2u,2283708,61,com.sec.android.app.shealth,2020-02-03 14:13:30.983,300000,c8dea821-2140-4bc8-9db3-58861e5d4b37,c8dea821-2140-4bc8-9db3-58861e5d4b37.extra_data.json,137.79001,
0,60,28320000,2019-11-30 15:00:01.349,7749.2046,19945,9977,5760792,1575158400000,CHxXcBbd2u,5780737,160,com.sec.android.app.shealth,2019-12-01 13:33:41.414,791580,c26c700d-8b1c-4e73-b6a0-58b224c2050f,c26c700d-8b1c-4e73-b6a0-58b224c2050f.extra_data.json,329.62173,
0,60,46800000,2020-02-08 15:00:00.815,221.50002,800,274,181424,1581206400000,CHxXcBbd2u,182224,5,com.sec.android.app.shealth,2020-02-09 14:59:18.329,26013,1293272e-88f5-433a-b1d6-a793b8f0a700,1293272e-88f5-433a-b1d6-a793b8f0a700.extra_data.json,10.349998,
0,60,38460000,2019-12-06 15:00:00.624,7532.355,25203,9730,5554672,1575676800000,CHxXcBbd2u,5579875,153,com.sec.android.app.shealth,2019-12-07 15:22:26.468,1030963,ea535355-afba-4e49-91df-525f1b09b0cb,ea535355-afba-4e49-91df-525f1b09b0cb.extra_data.json,328.8816,
0,60,42660000,2020-02-14 15:01:28.988,205.91,800,243,160747,1581724800000,CHxXcBbd2u,161547,3,com.sec.android.app.shealth,2020-02-15 15:00:00.966,34017,ce564bfe-ed57-449b-8340-17337bd16015,ce564bfe-ed57-449b-8340-17337bd16015.extra_data.json,9.229998,
0,60,25200000,2019-12-12 15:01:10.645,7301.976,3893,10020,5301229,1576195200000,CHxXcBbd2u,5305122,146,com.sec.android.app.shealth,2019-12-13 12:35:37.753,1390205,d49ad450-1cd9-4db0-9a79-bba7f36461e5,d49ad450-1cd9-4db0-9a79-bba7f36461e5.extra_data.json,383.09833,
0,60,43440000,2020-02-20 15:00:01.250,387.45004,4000,483,315491,1582243200000,CHxXcBbd2u,319491,8,com.sec.android.app.shealth,2020-02-21 14:22:19.706,37352,cfdcd551-94a2-46b8-a82f-63687e8f27cd,cfdcd551-94a2-46b8-a82f-63687e8f27cd.extra_data.json,18.009998,
0,60,27599999,2019-12-18 15:00:00.302,3640.9226,1355,5086,2648812,1576713600000,CHxXcBbd2u,2650167,73,com.sec.android.app.shealth,2019-12-19 15:01:35.308,1271015,c42d2b4c-93b2-4193-82ed-bc5e6e429aa4,c42d2b4c-93b2-4193-82ed-bc5e6e429aa4.extra_data.json,197.29167,
0,60,32220000,2020-02-26 15:00:00.439,5922.2856,30478,7597,4342480,1582761600000,CHxXcBbd2u,4372958,120,com.sec.android.app.shealth,2020-02-27 13:01:43.691,1024150,8dbcd067-a6bb-4193-a61c-dbd72bf6d614,8dbcd067-a6bb-4193-a61c-dbd72bf6d614.extra_data.json,265.656,
0,60,36840000,2019-12-24 15:00:00.368,5382.9736,1600,6913,4023355,1577232000000,CHxXcBbd2u,4024955,111,com.sec.android.app.shealth,2019-12-25 14:13:47.964,2609113,a8fd0f9a-3a2a-4d95-b627-9e2cacde0c4e,a8fd0f9a-3a2a-4d95-b627-9e2cacde0c4e.extra_data.json,240.74933,
0,60,18900000,2020-03-03 15:00:00.222,2724.213,1589,3474,2107725,1583280000000,CHxXcBbd2u,2109314,58,com.sec.android.app.shealth,2020-03-04 14:42:18.350,980468,b9f1902d-20c2-441b-ab64-888619fa2e2f,b9f1902d-20c2-441b-ab64-888619fa2e2f.extra_data.json,121.2825,
0,60,42420000,2020-03-09 15:00:00.708,3103.04,5600,3915,2384805,1583798400000,CHxXcBbd2u,2390405,65,com.sec.android.app.shealth,2020-03-10 14:37:04.016,657079,d9a95cf7-6072-4240-a31f-8b3fc110398a,d9a95cf7-6072-4240-a31f-8b3fc110398a.extra_data.json,138.20465,
0,60,30060000,2020-03-15 15:27:13.355,4838.596,20095,6271,3811482,1584316800000,CHxXcBbd2u,3831577,105,com.sec.android.app.shealth,2020-03-16 15:00:00.904,2943880,d19676fa-3035-496b-a388-66a80f6f4278,d19676fa-3035-496b-a388-66a80f6f4278.extra_data.json,210.60971,
0,60,32340000,2020-03-21 15:00:00.815,2982.8103,5460,3853,2252978,1584835200000,CHxXcBbd2u,2258438,61,com.sec.android.app.shealth,2020-03-22 13:17:45.724,360000,08346e6b-2837-4387-a905-a6b047c3921e,08346e6b-2837-4387-a905-a6b047c3921e.extra_data.json,125.50997,
0,60,17220000,2019-12-30 15:00:00.503,8131.862,62906,10483,6064782,1577750400000,CHxXcBbd2u,6127688,170,com.sec.android.app.shealth,2020-01-01 03:07:52.126,360000,0d2ca66d-c58c-4d22-9e13-6c4df920e657,0d2ca66d-c58c-4d22-9e13-6c4df920e657.extra_data.json,372.68997,
0,60,29280000,2020-03-27 15:00:00.773,4054.8354,20465,5128,3168789,1585353600000,CHxXcBbd2u,3189254,86,com.sec.android.app.shealth,2020-03-28 17:33:03.030,717294,d3dddde1-6f65-438a-8afc-b203199b8246,d3dddde1-6f65-438a-8afc-b203199b8246.extra_data.json,180.39084,
0,60,29760000,2020-04-02 15:00:00.633,489.27994,5200,605,394864,1585872000000,CHxXcBbd2u,400064,10,com.sec.android.app.shealth,2020-04-03 13:35:50.582,48957,58aaff54-f23c-461f-88e1-29f301a71ad4,58aaff54-f23c-461f-88e1-29f301a71ad4.extra_data.json,22.059996,
0,60,31080000,2020-04-08 15:00:00.858,6025.2817,66478,7683,4281613,1586390400000,CHxXcBbd2u,4348091,120,com.sec.android.app.shealth,2020-04-09 14:30:47.326,360000,04bb3705-9071-4a67-9845-e2b794b01217,04bb3705-9071-4a67-9845-e2b794b01217.extra_data.json,258.80994,
0,60,25500000,2020-04-14 15:00:02.001,2035.1002,1200,2592,1433600,1586908800000,CHxXcBbd2u,1434800,38,com.sec.android.app.shealth,2020-04-15 15:00:01.109,360000,96bec050-48cf-4f99-8ac8-4ad722fc5d3f,96bec050-48cf-4f99-8ac8-4ad722fc5d3f.extra_data.json,82.939995,
0,60,29460000,2020-01-05 15:00:01.431,4348.5503,15000,5510,2979965,1578268800000,CHxXcBbd2u,2994965,81,com.sec.android.app.shealth,2020-01-06 14:56:22.608,480000,11770e3e-7de5-48a6-8125-ef25de05291a,11770e3e-7de5-48a6-8125-ef25de05291a.extra_data.json,179.32005,
0,60,25440000,2020-04-20 15:00:00.625,2037.9996,13821,2600,1480103,1587427200000,CHxXcBbd2u,1493924,40,com.sec.android.app.shealth,2020-04-21 14:13:43.530,360000,29704b92-cba6-4b72-9e3a-ec77dc443e21,29704b92-cba6-4b72-9e3a-ec77dc443e21.extra_data.json,87.62001,
0,60,21240000,2020-04-26 15:00:01.577,1978.0101,60964,2427,1289613,1587945600000,CHxXcBbd2u,1350577,36,com.sec.android.app.shealth,2020-04-27 11:33:12.336,360000,ce46a846-dfb8-46dc-9dcf-f6a586e65b94,ce46a846-dfb8-46dc-9dcf-f6a586e65b94.extra_data.json,89.53001,
0,60,24060000,2020-05-02 15:00:00.399,1576.3096,400,2019,1160250,1588464000000,CHxXcBbd2u,1160650,31,com.sec.android.app.shealth,2020-05-03 14:22:45.895,360000,a1401be6-5210-4690-ae02-fbda2e04aa09,a1401be6-5210-4690-ae02-fbda2e04aa09.extra_data.json,64.87999,
0,60,27600000,2020-05-08 15:00:00.450,7142.6523,8190,9170,5260928,1588982400000,CHxXcBbd2u,5269118,145,com.sec.android.app.shealth,2020-05-09 14:03:14.488,934374,e82d8fcc-f597-4e50-ae49-0d637a1397d9,e82d8fcc-f597-4e50-ae49-0d637a1397d9.extra_data.json,307.79385,
0,60,45360000,2020-01-11 15:00:00.841,6945.904,54855,8868,4993167,1578787200000,CHxXcBbd2u,5048022,138,com.sec.android.app.shealth,2020-01-12 13:20:50.674,794133,d0ca203b-acc6-4e30-b3bc-5a95f0f463f4,d0ca203b-acc6-4e30-b3bc-5a95f0f463f4.extra_data.json,298.81522,
0,60,31440000,2020-05-14 15:00:00.655,5132.575,1600,7017,3977673,1589500800000,CHxXcBbd2u,3979273,110,com.sec.android.app.shealth,2020-05-15 13:34:23.276,855537,0a8d2354-fa32-4db1-8bd4-5dbb2cfe5d7c,0a8d2354-fa32-4db1-8bd4-5dbb2cfe5d7c.extra_data.json,251.09683,
0,60,22800000,2020-05-20 15:00:10.732,6399.7227,103462,8336,4650010,1590019200000,CHxXcBbd2u,4753472,130,com.sec.android.app.shealth,2020-05-21 14:13:09.144,737346,c4e1141b-5d55-4f55-94ec-ec2671ab5223,c4e1141b-5d55-4f55-94ec-ec2671ab5223.extra_data.json,313.74213,
0,60,28500000,2020-05-26 15:00:00.652,6310.057,38830,8132,4661487,1590537600000,CHxXcBbd2u,4700317,128,com.sec.android.app.shealth,2020-05-27 14:45:31.254,859901,370c945f-74a8-4710-9f28-5ccbab332516,370c945f-74a8-4710-9f28-5ccbab332516.extra_data.json,310.90314,
0,60,23580000,2020-06-01 15:00:00.599,7868.0425,159835,10200,5618384,1591056000000,CHxXcBbd2u,5778219,158,com.sec.android.app.shealth,2020-06-02 18:16:24.565,783252,ddcf2e95-27d7-4098-a24b-1e7e9d60618e,ddcf2e95-27d7-4098-a24b-1e7e9d60618e.extra_data.json,445.805,
0,60,27960000,2020-01-17 15:00:00.387,7714.0386,58187,10175,5789857,1579305600000,CHxXcBbd2u,5848044,160,com.sec.android.app.shealth,2020-01-18 14:55:07.106,360000,0f3fc0d4-12d9-41c2-92c3-293a196d9547,0f3fc0d4-12d9-41c2-92c3-293a196d9547.extra_data.json,385.67978,
0,60,33960000,2020-01-23 15:00:00.833,6386.21,10070,8157,4744080,1579824000000,CHxXcBbd2u,4754150,131,com.sec.android.app.shealth,2020-01-24 15:02:00.184,540000,9abeaa9f-3a8e-4121-aa9c-17b51da1f23f,9abeaa9f-3a8e-4121-aa9c-17b51da1f23f.extra_data.json,275.44998,
0,60,28920000,2020-01-29 15:31:01.121,5554.3364,6000,6958,4071784,1580342400000,CHxXcBbd2u,4077784,111,com.sec.android.app.shealth,2020-01-30 14:54:41.980,727178,7f657903-83f8-4c19-9cd4-0873966b5f96,7f657903-83f8-4c19-9cd4-0873966b5f96.extra_data.json,248.91316,
0,60,30360000,2020-02-04 15:00:00.336,2580.0103,9148,3232,1761891,1580860800000,CHxXcBbd2u,1771039,48,com.sec.android.app.shealth,2020-02-05 12:51:18.320,360000,66aeb24e-0594-4347-9071-a47878276c14,66aeb24e-0594-4347-9071-a47878276c14.extra_data.json,105.33999,
0,60,27540000,2020-06-07 15:00:01.185,5367.1304,20725,7108,4061545,1591574400000,CHxXcBbd2u,4082270,111,com.sec.android.app.shealth,2020-06-08 13:21:46.672,540000,5edd30ed-5960-4a0b-97a5-93f8d7dc870f,5edd30ed-5960-4a0b-97a5-93f8d7dc870f.extra_data.json,299.23,
0,60,33780000,2020-06-13 15:00:00.495,4150.7793,74276,5056,2929503,1592092800000,CHxXcBbd2u,3003779,81,com.sec.android.app.shealth,2020-06-14 14:35:32.068,240000,7b67173c-1925-43fd-826a-85fe2df9ba23,7b67173c-1925-43fd-826a-85fe2df9ba23.extra_data.json,178.02998,
0,60,19440000,2020-06-19 15:00:01.640,10587.146,22725,13537,7877606,1592611200000,CHxXcBbd2u,7900331,218,com.sec.android.app.shealth,2020-06-20 15:04:17.733,1530858,8b0f4bab-bda9-4f41-90c0-cd36ff07c15b,8b0f4bab-bda9-4f41-90c0-cd36ff07c15b.extra_data.json,438.99225,
0,60,46980000,2020-02-10 15:00:01.433,5040.7905,29907,6577,3710717,1581379200000,CHxXcBbd2u,3740624,101,com.sec.android.app.shealth,2020-02-11 13:25:24.858,360000,271e0cbb-7e9b-4936-8162-a66be70d9a90,271e0cbb-7e9b-4936-8162-a66be70d9a90.extra_data.json,228.98,
0,60,42780000,2020-02-16 15:00:01.029,1729.3999,1200,2234,1245596,1581897600000,CHxXcBbd2u,1246796,33,com.sec.android.app.shealth,2020-02-17 14:54:31.134,420000,54230151-b710-4811-972c-08c95d201420,54230151-b710-4811-972c-08c95d201420.extra_data.json,73.48,
0,60,25500000,2020-06-25 15:00:00.692,5079.825,10800,6753,3999280,1593129600000,CHxXcBbd2u,4010080,110,com.sec.android.app.shealth,2020-06-27 07:01:15.079,735595,ed83b91a-2999-475e-96ed-9a5f0f3be6d0,ed83b91a-2999-475e-96ed-9a5f0f3be6d0.extra_data.json,248.64963,
0,60,32880000,2020-02-22 15:00:01.201,1792.8297,1551,2290,1315947,1582416000000,CHxXcBbd2u,1317498,35,com.sec.android.app.shealth,2020-02-23 12:53:16.448,420000,7b08d812-cdb3-45dc-a2bb-1eb472d6b012,7b08d812-cdb3-45dc-a2bb-1eb472d6b012.extra_data.json,74.19996,
0,60,28380000,2020-07-01 15:10:15.552,13051.706,216362,16440,9353094,1593648000000,CHxXcBbd2u,9569456,263,com.sec.android.app.shealth,2020-07-02 13:35:22.361,1455911,1502b079-68f8-40f6-8e26-632b1bdfb44c,1502b079-68f8-40f6-8e26-632b1bdfb44c.extra_data.json,605.5367,
0,60,33480000,2020-02-28 15:00:01.001,2009.2999,2800,2564,1447667,1582934400000,CHxXcBbd2u,1450467,40,com.sec.android.app.shealth,2020-02-29 11:58:49.757,360000,686dfbec-8a95-4aa9-9264-b4c0fe7c9a17,686dfbec-8a95-4aa9-9264-b4c0fe7c9a17.extra_data.json,81.80998,
0,60,26760000,2020-03-05 15:00:00.552,3657.9097,4800,4677,2641934,1583452800000,CHxXcBbd2u,2646734,73,com.sec.android.app.shealth,2020-03-06 14:37:11.939,480000,96e894a7-c650-4b1a-801b-453c68260778,96e894a7-c650-4b1a-801b-453c68260778.extra_data.json,153.27,
0,60,26220000,2020-07-07 15:00:00.892,5931.4653,90936,7751,4498943,1594166400000,CHxXcBbd2u,4589879,125,com.sec.android.app.shealth,2020-07-08 12:53:39.409,727849,6e798d81-d406-485e-bdd2-a4d20f53ba90,6e798d81-d406-485e-bdd2-a4d20f53ba90.extra_data.json,289.0698,
0,60,23520000,2020-03-11 15:00:01.061,3682.61,6800,4677,2688624,1583971200000,CHxXcBbd2u,2695424,73,com.sec.android.app.shealth,2020-03-12 15:00:01.100,360000,8d0159fb-3398-43fe-9ce6-bf63af2d3471,8d0159fb-3398-43fe-9ce6-bf63af2d3471.extra_data.json,153.01003,
0,60,27840000,2020-03-17 15:00:00.606,6740.8223,36506,8638,5127679,1584489600000,CHxXcBbd2u,5164185,141,com.sec.android.app.shealth,2020-03-18 15:00:01.208,1745355,3dfb1d25-dfd3-4ed8-8197-a6605de3de9f,3dfb1d25-dfd3-4ed8-8197-a6605de3de9f.extra_data.json,303.94348,
0,60,11820000,2020-07-13 15:00:01.839,10414.459,92945,13521,8397773,1594684800000,CHxXcBbd2u,8490718,233,com.sec.android.app.shealth,2020-07-14 21:16:02.242,1828000,6c7d7b4c-df8e-4fea-bff6-db39782a0f34,6c7d7b4c-df8e-4fea-bff6-db39782a0f34.extra_data.json,488.51166,
0,60,25500000,2020-03-23 15:00:00.765,4150.909,9943,5434,3240054,1585008000000,CHxXcBbd2u,3249997,90,com.sec.android.app.shealth,2020-03-24 13:56:15.284,790643,bd8ee9d4-ba50-4cd6-b055-c147c6935604,bd8ee9d4-ba50-4cd6-b055-c147c6935604.extra_data.json,185.88666,
0,60,23700000,2020-03-29 15:24:43.038,337.91003,1200,408,270135,1585526400000,CHxXcBbd2u,271335,6,com.sec.android.app.shealth,2020-03-30 15:00:00.721,30015,881c49ed-feca-4e95-9d60-0407628117db,881c49ed-feca-4e95-9d60-0407628117db.extra_data.json,15.25,
0,60,32820000,2020-04-04 15:00:01.254,6008.6626,10766,7726,4499824,1586044800000,CHxXcBbd2u,4510590,123,com.sec.android.app.shealth,2020-04-05 13:13:27.315,1284468,f8584f28-85ab-47c6-9e9e-2b60587a68f7,f8584f28-85ab-47c6-9e9e-2b60587a68f7.extra_data.json,257.62198,
0,60,16020000,2020-04-10 15:00:02.122,3496.9805,23570,4414,2510072,1586563200000,CHxXcBbd2u,2533642,68,com.sec.android.app.shealth,2020-04-11 14:55:57.794,300000,2996ad61-0376-4345-866e-d9224d0084a4,2996ad61-0376-4345-866e-d9224d0084a4.extra_data.json,148.85999,
0,60,26280000,2020-04-16 15:00:01.829,1774.4296,4000,2228,1279643,1587081600000,CHxXcBbd2u,1283643,35,com.sec.android.app.shealth,2020-04-17 15:29:53.544,420000,baadb410-9f75-467d-a647-1fe302250e23,baadb410-9f75-467d-a647-1fe302250e23.extra_data.json,73.41999,
0,60,28680000,2020-07-19 15:00:01.126,4835.789,38219,6076,3937754,1595203200000,CHxXcBbd2u,3975973,108,com.sec.android.app.shealth,2020-07-20 09:22:35.057,1405920,41ebd0c5-cf69-4f5e-a167-8aa121a28ed9,41ebd0c5-cf69-4f5e-a167-8aa121a28ed9.extra_data.json,218.43835,
0,60,25980000,2020-04-22 15:00:00.634,1417.2899,557,1809,994974,1587600000000,CHxXcBbd2u,995531,26,com.sec.android.app.shealth,2020-04-23 14:15:27.805,300000,f19024d5-0859-4025-b07d-303c2d1fad78,f19024d5-0859-4025-b07d-303c2d1fad78.extra_data.json,59.129997,
0,60,26880000,2019-10-12 15:17:17.300,8060.064,18871,10303,5916646,1570924800000,CHxXcBbd2u,5935517,163,com.sec.android.app.shealth,2019-10-13 13:06:22.267,692417,63892212-4d86-46c0-bb29-4674fe16c110,63892212-4d86-46c0-bb29-4674fe16c110.extra_data.json,343.27527,
0,60,26940000,2020-04-28 15:00:01.540,232.93999,400,302,200767,1588118400000,CHxXcBbd2u,201167,5,com.sec.android.app.shealth,2020-04-29 09:28:59.507,27347,3f1f8b38-28c9-409c-b028-50cc4f585710,3f1f8b38-28c9-409c-b028-50cc4f585710.extra_data.json,11.039999,
0,60,38820000,2020-05-04 15:00:00.271,4004.7402,28296,5090,2996489,1588636800000,CHxXcBbd2u,3024785,81,com.sec.android.app.shealth,2020-05-05 15:00:01.027,420000,455c61ae-7597-4f90-8de9-1f70a35526e8,455c61ae-7597-4f90-8de9-1f70a35526e8.extra_data.json,176.15997,
0,60,24000000,2020-05-10 15:00:01.266,6317.5474,82819,8326,4665165,1589155200000,CHxXcBbd2u,4747984,130,com.sec.android.app.shealth,2020-05-11 14:04:28.630,727225,f6d650f0-df28-44f1-ad5b-f2c93de879a9,f6d650f0-df28-44f1-ad5b-f2c93de879a9.extra_data.json,303.31393,
0,60,34080000,2020-05-16 15:00:00.727,5890.048,21070,7643,4483199,1589673600000,CHxXcBbd2u,4504269,123,com.sec.android.app.shealth,2020-05-17 13:35:02.333,661800,fb324bd9-847e-469b-8b4b-68ea64a22a94,fb324bd9-847e-469b-8b4b-68ea64a22a94.extra_data.json,263.46426,
0,60,31080000,2020-05-22 15:00:00.627,1261.4503,0,1599,898816,1590192000000,CHxXcBbd2u,898816,23,com.sec.android.app.shealth,2020-05-23 10:46:09.477,300000,783b34e8-11a7-40b5-9d28-13a372f30d7d,783b34e8-11a7-40b5-9d28-13a372f30d7d.extra_data.json,51.359993,
0,60,29220000,2020-05-28 15:00:01.582,6403.873,5200,8593,4862179,1590710400000,CHxXcBbd2u,4867379,135,com.sec.android.app.shealth,2020-05-29 14:15:02.917,724409,0f41ec83-ceda-49b4-b7c5-532b7e9808a9,0f41ec83-ceda-49b4-b7c5-532b7e9808a9.extra_data.json,302.0133,
0,60,29280000,2020-06-03 15:00:00.629,6064.832,29801,7936,4540706,1591228800000,CHxXcBbd2u,4570507,125,com.sec.android.app.shealth,2020-06-04 13:01:57.359,685978,452e3ad8-bd86-4624-8160-e58f71fad580,452e3ad8-bd86-4624-8160-e58f71fad580.extra_data.json,343.548,
0,60,25800000,2020-06-09 15:00:33.408,6448.157,15200,8559,5009332,1591747200000,CHxXcBbd2u,5024532,138,com.sec.android.app.shealth,2020-06-10 13:35:15.153,833512,171e70d4-8417-4686-b3ff-485184215ab8,171e70d4-8417-4686-b3ff-485184215ab8.extra_data.json,359.06897,
0,60,27240000,2020-06-15 15:00:00.697,6627.2397,148586,8757,4908634,1592265600000,CHxXcBbd2u,5057220,138,com.sec.android.app.shealth,2020-06-16 13:01:47.048,685175,463b9de0-39ed-4d37-8d85-4aed237e2e45,463b9de0-39ed-4d37-8d85-4aed237e2e45.extra_data.json,338.88992,
0,60,18660000,2020-06-21 15:00:00.779,6216.1396,52593,8274,4590056,1592784000000,CHxXcBbd2u,4642649,126,com.sec.android.app.shealth,2020-06-22 14:29:38.236,480000,0bac8406-c308-4b68-9fcc-54715b6c7834,0bac8406-c308-4b68-9fcc-54715b6c7834.extra_data.json,286.80997,
0,60,35280000,2020-06-27 15:00:00.846,6589.8735,10250,8392,4947689,1593302400000,CHxXcBbd2u,4957939,136,com.sec.android.app.shealth,2020-06-28 11:10:52.438,1240551,990ff913-e654-4042-b960-0e49d670482b,990ff913-e654-4042-b960-0e49d670482b.extra_data.json,270.09433,
0,60,33420000,2019-10-18 15:00:00.913,11775.943,21688,15037,8687655,1571443200000,CHxXcBbd2u,8709343,240,com.sec.android.app.shealth,2019-10-19 14:35:00.478,1174322,63c7e968-b7f1-4d93-ba37-b88e1a5eb1f0,63c7e968-b7f1-4d93-ba37-b88e1a5eb1f0.extra_data.json,499.96692,
0,60,34320000,2019-10-24 15:00:00.650,6625.1914,0,8837,5005455,1571961600000,CHxXcBbd2u,5005455,138,com.sec.android.app.shealth,2019-10-25 12:00:33.632,1033495,a9be0f4f-914b-4e8b-8bf0-d3ed55ae7652,a9be0f4f-914b-4e8b-8bf0-d3ed55ae7652.extra_data.json,317.33,
0,60,29220000,2020-07-03 15:00:00.644,7375.835,146780,9783,5577350,1593820800000,CHxXcBbd2u,5724130,156,com.sec.android.app.shealth,2020-07-09 16:56:30.480,678077,61b7190f-5efe-4932-b21f-7adba54db763,61b7190f-5efe-4932-b21f-7adba54db763.extra_data.json,373.3695,
0,60,33540000,2019-10-30 15:00:00.665,7101.4,320,9987,5215529,1572480000000,CHxXcBbd2u,5215849,143,com.sec.android.app.shealth,2019-10-31 08:07:07.442,1272694,30c9fcf9-c0a6-4818-a44d-cb72beaf86d2,30c9fcf9-c0a6-4818-a44d-cb72beaf86d2.extra_data.json,377.46747,
0,60,25200000,2019-11-05 15:00:01.256,12108.669,4000,16578,9284057,1572998400000,CHxXcBbd2u,9288057,256,com.sec.android.app.shealth,2019-11-06 13:17:58.729,1191181,f898456d-8f17-435e-9399-66a87ede2d6e,f898456d-8f17-435e-9399-66a87ede2d6e.extra_data.json,604.7262,
0,60,34440000,2019-11-11 15:00:00.692,8267.725,16509,11460,6256369,1573516800000,CHxXcBbd2u,6272878,173,com.sec.android.app.shealth,2019-11-12 13:02:55.599,1173659,bcfbbbd2-d0c7-4db5-8f10-9b89994d1817,bcfbbbd2-d0c7-4db5-8f10-9b89994d1817.extra_data.json,419.17746,
0,60,25920000,2019-11-17 15:15:21.763,9510.715,94669,12782,6687952,1574035200000,CHxXcBbd2u,6782621,186,com.sec.android.app.shealth,2019-11-18 11:50:25.349,1144467,de9d7c4a-8e2f-4c8b-92a5-3cee8032e62f,de9d7c4a-8e2f-4c8b-92a5-3cee8032e62f.extra_data.json,477.3798,
0,60,35940000,2019-11-23 15:00:00.554,2759.8499,11785,3618,2138184,1574553600000,CHxXcBbd2u,2149969,58,com.sec.android.app.shealth,2019-11-24 09:08:14.339,540000,4f484a3e-926e-45f8-8959-429c1071b904,4f484a3e-926e-45f8-8959-429c1071b904.extra_data.json,124.939995,
0,60,43380000,2019-11-07 15:00:00.486,6886.287,2879,9519,5040114,1573171200000,CHxXcBbd2u,5042993,140,com.sec.android.app.shealth,2019-11-08 13:59:49.889,1082082,af5d03ae-a7b5-41ad-9d9d-199bfffca98d,af5d03ae-a7b5-41ad-9d9d-199bfffca98d.extra_data.json,355.72354,
0,60,38460000,2019-11-29 15:00:01.787,9024.923,136884,11281,6218467,1575072000000,CHxXcBbd2u,6355351,175,com.sec.android.app.shealth,2019-11-30 16:32:01.831,794098,02e473fb-40fb-4ff4-8e4d-63bde3e99b71,02e473fb-40fb-4ff4-8e4d-63bde3e99b71.extra_data.json,388.69125,
0,60,23820000,2019-11-13 15:00:40.426,14001.044,106870,18984,10092359,1573689600000,CHxXcBbd2u,10199229,281,com.sec.android.app.shealth,2019-11-14 15:00:30.595,1204475,3e246a67-efed-4b83-b98b-1d5345fdda8a,3e246a67-efed-4b83-b98b-1d5345fdda8a.extra_data.json,698.9986,
0,60,36480000,2019-11-19 15:00:00.442,5159.841,142667,6445,3573615,1574208000000,CHxXcBbd2u,3716282,101,com.sec.android.app.shealth,2019-11-20 13:44:20.711,240000,649bd3f4-bbd8-4977-af0b-35598f1ef1ad,649bd3f4-bbd8-4977-af0b-35598f1ef1ad.extra_data.json,250.07997,
0,60,29640000,2019-12-05 15:00:01.857,9627.243,37753,12292,7024353,1575590400000,CHxXcBbd2u,7062106,195,com.sec.android.app.shealth,2019-12-06 13:24:45.164,709573,f1688b21-69f3-4239-bceb-ec3166957dfa,f1688b21-69f3-4239-bceb-ec3166957dfa.extra_data.json,411.96136,
0,60,36780000,2019-12-11 15:00:01.633,7663.1133,9093,10611,5449887,1576108800000,CHxXcBbd2u,5458980,150,com.sec.android.app.shealth,2019-12-12 13:16:01.163,1082869,a085824c-e5a0-4bef-897e-878f3f442082,a085824c-e5a0-4bef-897e-878f3f442082.extra_data.json,402.5258,
0,60,34620000,2019-11-08 15:00:00.639,16770.139,75320,21750,12430456,1573257600000,CHxXcBbd2u,12505776,346,com.sec.android.app.shealth,2019-11-09 14:35:15.706,1026789,72a2d2d6-4af9-4b30-91d4-925e40239127,72a2d2d6-4af9-4b30-91d4-925e40239127.extra_data.json,752.7316,
0,60,33540000,2019-12-17 15:00:00.390,3411.52,3080,4674,2477029,1576627200000,CHxXcBbd2u,2480109,68,com.sec.android.app.shealth,2019-12-18 10:27:13.012,1058221,9ab05f38-f51e-4e83-bfd1-d6bba1b0b67c,9ab05f38-f51e-4e83-bfd1-d6bba1b0b67c.extra_data.json,175.43497,
0,60,28440000,2020-07-09 15:00:00.592,10124.422,187996,12714,7344937,1594339200000,CHxXcBbd2u,7532933,208,com.sec.android.app.shealth,2020-07-10 14:46:43.724,420000,1b535b3b-be1c-4e43-a96c-052034704647,1b535b3b-be1c-4e43-a96c-052034704647.extra_data.json,466.6599,
0,60,23880000,2019-12-23 15:00:00.698,7991.1865,66409,10065,5641814,1577145600000,CHxXcBbd2u,5708223,158,com.sec.android.app.shealth,2019-12-24 15:00:00.616,1355408,8b3a1aa5-30f5-4757-b866-06260be17c38,8b3a1aa5-30f5-4757-b866-06260be17c38.extra_data.json,333.17664,
0,60,25740000,2020-07-15 15:00:00.903,9618.251,186518,12196,7093594,1594857600000,CHxXcBbd2u,7280112,201,com.sec.android.app.shealth,2020-07-16 22:40:48.135,888200,9e687d05-ef8c-4b01-b090-66eee4ffe747,9e687d05-ef8c-4b01-b090-66eee4ffe747.extra_data.json,444.24802,
