com.samsung.shealth.tracker.pedometer_day_summary,6105031,5
create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2020-04-01 15:00:02.851,2265.24,a7e778f4-2390-47d4-9b5e-f40b39651de6.achievement.json,2889,6000,1585699200000,2.3055556,CHxXcBbd2u,1465827,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-01 15:00:02.851,2856,a7e778f4-2390-47d4-9b5e-f40b39651de6.binning_data.json,a7e778f4-2390-47d4-9b5e-f40b39651de6,96.88999,33,,2750,
2020-01-24 15:02:29.371,6386.21,ce7705ea-d98e-4317-a472-cc1c7c9ef865.achievement.json,8157,6000,1579824000000,6.0473747,CHxXcBbd2u,4062463,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-24 15:02:29.371,8129,ce7705ea-d98e-4317-a472-cc1c7c9ef865.binning_data.json,ce7705ea-d98e-4317-a472-cc1c7c9ef865,275.44998,28,,2507,
2020-02-22 15:44:54.386,1792.8296,2e758279-a54a-43f3-864b-62ad0bacdc47.achievement.json,2290,6000,1582416000000,1.5728211,VfS0qUERdZ,1139881,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-23 11:08:44.414,2286,2e758279-a54a-43f3-864b-62ad0bacdc47.binning_data.json,2e758279-a54a-43f3-864b-62ad0bacdc47,74.199974,4,2e758279-a54a-43f3-864b-62ad0bacdc47.source_info.json,0,
2020-04-14 16:02:47.866,2035.1001,4087f803-88f9-49ba-9fe7-b6e79663db40.achievement.json,2592,6000,1586908800000,1.6154412,VfS0qUERdZ,1259779,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-15 14:43:34.436,2589,4087f803-88f9-49ba-9fe7-b6e79663db40.binning_data.json,4087f803-88f9-49ba-9fe7-b6e79663db40,82.939995,3,4087f803-88f9-49ba-9fe7-b6e79663db40.source_info.json,0,
2020-01-27 15:00:00.967,149.45,ae39b670-99e1-4ac9-b8e6-4700ff7d6c9a.achievement.json,180,6000,1580083200000,2.3888886,CHxXcBbd2u,90192,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-27 15:00:00.967,177,ae39b670-99e1-4ac9-b8e6-4700ff7d6c9a.binning_data.json,ae39b670-99e1-4ac9-b8e6-4700ff7d6c9a,6.9799986,3,,0,
2020-04-04 15:00:04.015,7063.7,1b695562-37b2-4058-a984-d76f10279dca.achievement.json,9056,6000,1585958400000,2.9722226,CHxXcBbd2u,4415108,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-04 15:00:04.015,8864,1b695562-37b2-4058-a984-d76f10279dca.binning_data.json,1b695562-37b2-4058-a984-d76f10279dca,311.18,192,,2375,
2020-03-04 15:00:02.286,2680.47,f2b3d97e-064c-4054-a884-f79c2161f3f5.achievement.json,3474,6000,1583280000000,3.018441,CHxXcBbd2u,1758245,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-04 15:00:02.286,3431,f2b3d97e-064c-4054-a884-f79c2161f3f5.binning_data.json,f2b3d97e-064c-4054-a884-f79c2161f3f5,119.27,43,,2923,
2020-01-30 15:00:02.260,5521.4297,05f14c17-e96d-4c3e-9454-bdbdc20a0105.achievement.json,6958,6000,1580342400000,4.0555553,CHxXcBbd2u,3321070,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-30 15:00:02.260,6654,05f14c17-e96d-4c3e-9454-bdbdc20a0105.binning_data.json,05f14c17-e96d-4c3e-9454-bdbdc20a0105,247.48997,304,,2709,
2020-04-07 15:00:02.141,1498.3997,569015ce-13a7-4a00-bb40-9a1e01a5d607.achievement.json,1917,6000,1586217600000,3.9722219,CHxXcBbd2u,954243,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-07 15:00:02.141,1912,569015ce-13a7-4a00-bb40-9a1e01a5d607.binning_data.json,569015ce-13a7-4a00-bb40-9a1e01a5d607,60.619987,5,,0,
2020-04-17 17:06:46.691,5718.6,f92353d9-3ea4-4dae-8aa7-2a0336bad7a3.achievement.json,7372,6000,1587168000000,1.5944358,VfS0qUERdZ,3586597,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-18 14:13:37.792,7237,f92353d9-3ea4-4dae-8aa7-2a0336bad7a3.binning_data.json,f92353d9-3ea4-4dae-8aa7-2a0336bad7a3,252.26,135,f92353d9-3ea4-4dae-8aa7-2a0336bad7a3.source_info.json,0,
2020-02-25 15:04:04.255,2425.63,fcb548e1-b0b2-4401-9d7b-d5b4d7bcec5e.achievement.json,3085,6000,1582675200000,1.6126424,VfS0qUERdZ,1504133,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-26 14:25:32.061,3009,fcb548e1-b0b2-4401-9d7b-d5b4d7bcec5e.binning_data.json,fcb548e1-b0b2-4401-9d7b-d5b4d7bcec5e,113.21,76,fcb548e1-b0b2-4401-9d7b-d5b4d7bcec5e.source_info.json,0,
2020-02-02 15:01:01.088,2785.8398,3bd3566f-b188-4cd7-bd61-bff450ca4492.achievement.json,3577,6000,1580601600000,3.628353,CHxXcBbd2u,1769575,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-02 15:01:01.088,3516,3bd3566f-b188-4cd7-bd61-bff450ca4492.binning_data.json,3bd3566f-b188-4cd7-bd61-bff450ca4492,125.12998,61,,0,
2020-04-10 15:00:04.538,1564.38,e58b7cba-d791-40c7-8eca-7cfd41cb5d1e.achievement.json,1918,6000,1586476800000,6.5103865,CHxXcBbd2u,934962,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-10 15:00:04.538,1899,e58b7cba-d791-40c7-8eca-7cfd41cb5d1e.binning_data.json,e58b7cba-d791-40c7-8eca-7cfd41cb5d1e,65.95,19,,0,
2020-04-20 15:51:34.783,2038.0,7daec274-e1b9-4e0c-b2a4-ad7a63615075.achievement.json,2600,6000,1587427200000,1.6459236,VfS0qUERdZ,1238210,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-21 14:08:39.946,2556,7daec274-e1b9-4e0c-b2a4-ad7a63615075.binning_data.json,7daec274-e1b9-4e0c-b2a4-ad7a63615075,87.619995,44,7daec274-e1b9-4e0c-b2a4-ad7a63615075.source_info.json,0,
2020-02-05 15:00:19.884,2580.01,424340d9-aeb2-4bd5-9a5b-fde359dcfa73.achievement.json,3232,6000,1580860800000,4.1136484,CHxXcBbd2u,1513256,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-05 15:00:19.884,3205,424340d9-aeb2-4bd5-9a5b-fde359dcfa73.binning_data.json,424340d9-aeb2-4bd5-9a5b-fde359dcfa73,105.34,27,,0,
2020-03-07 15:00:01.495,2861.34,e6d01c69-e4fa-464e-b7d7-f06e3d7b6573.achievement.json,3638,6000,1583539200000,3.6388888,CHxXcBbd2u,1697830,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-07 15:00:01.495,3633,e6d01c69-e4fa-464e-b7d7-f06e3d7b6573.binning_data.json,e6d01c69-e4fa-464e-b7d7-f06e3d7b6573,120.68,5,,0,
2020-01-05 02:21:16.396,8015.1196,21cea252-0782-45ab-b6cd-bee554bbc6f5.achievement.json,10515,6000,1578182400000,1.5241518,VfS0qUERdZ,5258741,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-05 14:35:44.235,10502,21cea252-0782-45ab-b6cd-bee554bbc6f5.binning_data.json,21cea252-0782-45ab-b6cd-bee554bbc6f5,360.86996,13,21cea252-0782-45ab-b6cd-bee554bbc6f5.source_info.json,0,
2020-02-28 15:06:55.041,2009.3,db971561-0334-4feb-aa7f-784f71b05b62.achievement.json,2564,6000,1582934400000,1.5947288,VfS0qUERdZ,1259963,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-29 11:58:50.359,2557,db971561-0334-4feb-aa7f-784f71b05b62.binning_data.json,db971561-0334-4feb-aa7f-784f71b05b62,81.81,7,db971561-0334-4feb-aa7f-784f71b05b62.source_info.json,0,
2020-04-13 15:00:01.997,5928.6396,4caefed0-deb7-49d5-8bc8-a763c9753fb2.achievement.json,7569,6000,1586736000000,3.2787964,CHxXcBbd2u,3776243,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-13 15:00:01.997,7518,4caefed0-deb7-49d5-8bc8-a763c9753fb2.binning_data.json,4caefed0-deb7-49d5-8bc8-a763c9753fb2,249.14996,51,,0,
2020-04-23 22:31:43.213,1532.0099,de46bc7f-4af4-47d7-ab2c-bf7708c96c58.achievement.json,1973,6000,1587686400000,1.5763861,VfS0qUERdZ,971849,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-24 14:13:24.199,1968,de46bc7f-4af4-47d7-ab2c-bf7708c96c58.binning_data.json,de46bc7f-4af4-47d7-ab2c-bf7708c96c58,64.31999,5,de46bc7f-4af4-47d7-ab2c-bf7708c96c58.source_info.json,0,
2020-02-08 15:00:02.578,3497.02,5dd87ddb-1ea5-4e29-a124-25d1bf37f6e5.achievement.json,4660,6000,1581120000000,3.75,CHxXcBbd2u,2401707,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-08 15:00:02.578,4656,5dd87ddb-1ea5-4e29-a124-25d1bf37f6e5.binning_data.json,5dd87ddb-1ea5-4e29-a124-25d1bf37f6e5,166.85,4,,2741,
2020-04-16 15:00:02.942,4293.0693,848a3f22-d916-4dba-9cd5-0a5ea2fb8da8.achievement.json,5555,6000,1586995200000,3.74851,CHxXcBbd2u,2741655,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-16 15:00:02.942,5532,848a3f22-d916-4dba-9cd5-0a5ea2fb8da8.binning_data.json,848a3f22-d916-4dba-9cd5-0a5ea2fb8da8,188.75996,23,,1023,
2020-03-03 01:54:39.470,3555.22,f5121d39-5938-4b66-a50c-87609cb93aa4.achievement.json,4467,6000,1583193600000,1.64724,VfS0qUERdZ,2158289,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-03 14:44:43.704,4375,f5121d39-5938-4b66-a50c-87609cb93aa4.binning_data.json,f5121d39-5938-4b66-a50c-87609cb93aa4,154.01,92,f5121d39-5938-4b66-a50c-87609cb93aa4.source_info.json,0,
2020-04-19 15:00:03.415,3948.71,41d15cb1-2e03-48c6-aee4-3acc4fd8e057.achievement.json,5038,6000,1587254400000,3.6944444,CHxXcBbd2u,2470250,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-19 15:00:03.415,5031,41d15cb1-2e03-48c6-aee4-3acc4fd8e057.binning_data.json,41d15cb1-2e03-48c6-aee4-3acc4fd8e057,166.62997,7,,2011,
2020-02-11 15:00:02.073,5040.7905,8df7cea3-c7c8-4628-a8d5-3d0d5f578222.achievement.json,6577,6000,1581379200000,2.9722226,CHxXcBbd2u,3082788,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-11 15:00:02.073,6494,8df7cea3-c7c8-4628-a8d5-3d0d5f578222.binning_data.json,8df7cea3-c7c8-4628-a8d5-3d0d5f578222,228.98,83,,0,
2020-03-05 15:07:51.784,3657.9097,cd40d706-e9e1-42ca-af94-fa3750755054.achievement.json,4677,6000,1583452800000,1.5708575,VfS0qUERdZ,2328606,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-06 14:26:28.997,4665,cd40d706-e9e1-42ca-af94-fa3750755054.binning_data.json,cd40d706-e9e1-42ca-af94-fa3750755054,153.26999,12,cd40d706-e9e1-42ca-af94-fa3750755054.source_info.json,0,
2020-04-22 15:00:03.223,1788.1001,7872eb5c-c06d-4e28-801c-645aae2d8eac.achievement.json,2282,6000,1587513600000,5.6111107,CHxXcBbd2u,1109496,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-22 15:00:03.223,2282,7872eb5c-c06d-4e28-801c-645aae2d8eac.binning_data.json,7872eb5c-c06d-4e28-801c-645aae2d8eac,73.80999,0,,0,
2020-02-14 15:01:30.028,2742.24,f88c1b51-49cf-46ae-bf7f-e94c458df173.achievement.json,3525,6000,1581638400000,2.7569222,CHxXcBbd2u,1695275,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-14 15:01:30.028,3520,f88c1b51-49cf-46ae-bf7f-e94c458df173.binning_data.json,f88c1b51-49cf-46ae-bf7f-e94c458df173,113.24999,5,,0,
2020-03-10 15:00:01.323,3075.75,c39c74c8-9f2e-45d0-a2cb-428a95b8e489.achievement.json,3915,6000,1583798400000,6.3134255,CHxXcBbd2u,1954010,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-10 15:00:01.323,3901,c39c74c8-9f2e-45d0-a2cb-428a95b8e489.binning_data.json,c39c74c8-9f2e-45d0-a2cb-428a95b8e489,136.89,14,,1061,
2020-04-25 15:00:01.940,3205.2,afb63b07-1a45-4535-94e5-e441a38bd04c.achievement.json,4090,6000,1587772800000,6.2777777,CHxXcBbd2u,2011482,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-25 15:00:01.940,4081,afb63b07-1a45-4535-94e5-e441a38bd04c.binning_data.json,afb63b07-1a45-4535-94e5-e441a38bd04c,134.71999,9,,970,
2020-03-09 06:16:47.398,1617.1903,c26456b4-08cb-4a5f-a800-e8e56522f443.achievement.json,2013,6000,1583712000000,1.6858389,VfS0qUERdZ,959279,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-09 14:12:31.388,1978,c26456b4-08cb-4a5f-a800-e8e56522f443.binning_data.json,c26456b4-08cb-4a5f-a800-e8e56522f443,67.639984,35,c26456b4-08cb-4a5f-a800-e8e56522f443.source_info.json,0,
2020-02-17 15:00:01.712,1729.4,e4dc5584-fd28-44b1-b638-8d894b807d94.achievement.json,2234,6000,1581897600000,2.3888886,CHxXcBbd2u,1114051,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-17 15:00:01.712,2231,e4dc5584-fd28-44b1-b638-8d894b807d94.binning_data.json,e4dc5584-fd28-44b1-b638-8d894b807d94,73.479996,3,,0,
2020-04-28 15:01:00.474,2349.9,a18aa125-ec2e-449c-9e47-2687754a4f76.achievement.json,3041,6000,1588032000000,3.1299202,CHxXcBbd2u,1559265,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-28 15:01:00.474,3036,a18aa125-ec2e-449c-9e47-2687754a4f76.binning_data.json,a18aa125-ec2e-449c-9e47-2687754a4f76,103.52,5,,0,
2020-02-20 15:00:02.449,1724.31,7133adaa-0472-458f-917a-7a0de4a00692.achievement.json,2232,6000,1582156800000,4.5035925,CHxXcBbd2u,1155326,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-20 15:00:02.449,2231,7133adaa-0472-458f-917a-7a0de4a00692.binning_data.json,7133adaa-0472-458f-917a-7a0de4a00692,77.71,1,,0,
2020-03-11 15:14:07.394,3682.6099,148e2eb4-88de-4dc4-b650-8d498e46fe28.achievement.json,4677,6000,1583971200000,1.5816605,VfS0qUERdZ,2328318,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-12 14:57:06.423,4660,148e2eb4-88de-4dc4-b650-8d498e46fe28.binning_data.json,148e2eb4-88de-4dc4-b650-8d498e46fe28,153.01,17,148e2eb4-88de-4dc4-b650-8d498e46fe28.source_info.json,0,
2020-04-26 17:12:30.885,1978.01,45f468ed-0be7-4dbb-b842-9f8fd309825a.achievement.json,2427,6000,1587945600000,1.6929786,VfS0qUERdZ,1168360,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-27 11:33:12.898,2237,45f468ed-0be7-4dbb-b842-9f8fd309825a.binning_data.json,45f468ed-0be7-4dbb-b842-9f8fd309825a,89.53,190,45f468ed-0be7-4dbb-b842-9f8fd309825a.source_info.json,0,
2020-05-01 15:00:02.629,6366.55,620d6162-fc20-42ff-9fd1-3a06961cc373.achievement.json,8030,6000,1588291200000,6.9444447,CHxXcBbd2u,3885960,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-01 15:00:02.629,7838,620d6162-fc20-42ff-9fd1-3a06961cc373.binning_data.json,620d6162-fc20-42ff-9fd1-3a06961cc373,262.93,192,,2133,
2020-01-07 15:22:48.484,6746.12,8f03ae3c-1f37-4377-b800-0742c997a969.achievement.json,8922,6000,1578441600000,1.5555176,VfS0qUERdZ,4336897,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-08 14:25:50.448,8812,8f03ae3c-1f37-4377-b800-0742c997a969.binning_data.json,8f03ae3c-1f37-4377-b800-0742c997a969,312.04996,110,8f03ae3c-1f37-4377-b800-0742c997a969.source_info.json,0,
2020-02-23 15:00:02.069,1792.8296,e2bba85d-03ff-4930-9b27-fa4219f774fc.achievement.json,2290,6000,1582416000000,2.2777777,CHxXcBbd2u,1139861,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-23 15:00:02.069,2286,e2bba85d-03ff-4930-9b27-fa4219f774fc.binning_data.json,e2bba85d-03ff-4930-9b27-fa4219f774fc,74.199974,4,,0,
2020-03-13 15:00:01.689,5184.1206,400da700-28f6-48e0-afe2-18245c1ba895.achievement.json,6698,6000,1584057600000,5.012652,CHxXcBbd2u,3366422,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-13 15:00:01.689,6581,400da700-28f6-48e0-afe2-18245c1ba895.binning_data.json,400da700-28f6-48e0-afe2-18245c1ba895,226.08998,117,,1070,
2020-03-14 15:41:32.453,2211.49,275b4f33-529e-4040-ace6-871eaf0fa34f.achievement.json,2870,6000,1584230400000,1.5449601,VfS0qUERdZ,1431422,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-15 13:36:56.569,2867,275b4f33-529e-4040-ace6-871eaf0fa34f.binning_data.json,275b4f33-529e-4040-ace6-871eaf0fa34f,100.85,3,275b4f33-529e-4040-ace6-871eaf0fa34f.source_info.json,0,
2020-01-10 15:03:43.824,7692.67,73666a3d-327a-4cdb-8c66-599da9efe6ac.achievement.json,9889,6000,1578700800000,3.166667,CHxXcBbd2u,4788586,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-11 15:00:01.922,9849,73666a3d-327a-4cdb-8c66-599da9efe6ac.binning_data.json,73666a3d-327a-4cdb-8c66-599da9efe6ac,330.91,40,,0,
2020-05-04 15:00:01.234,2028.58,ce4cb187-2fe2-4869-9244-bb6240acf688.achievement.json,2606,6000,1588550400000,2.5485086,CHxXcBbd2u,1280254,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-04 15:00:01.234,2606,ce4cb187-2fe2-4869-9244-bb6240acf688.binning_data.json,ce4cb187-2fe2-4869-9244-bb6240acf688,85.19999,0,,0,
2020-02-26 15:00:01.605,2425.63,7cabc2c6-c8f4-4b0d-bfd0-c7671cba2a8c.achievement.json,3085,6000,1582675200000,3.9444444,CHxXcBbd2u,1504112,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-26 15:00:01.605,3009,7cabc2c6-c8f4-4b0d-bfd0-c7671cba2a8c.binning_data.json,7cabc2c6-c8f4-4b0d-bfd0-c7671cba2a8c,113.21,76,,2034,
2020-03-17 22:44:07.550,6723.26,c8251da8-2dd2-4674-8308-15867ccf31b3.achievement.json,8638,6000,1584489600000,1.5278065,VfS0qUERdZ,4400596,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-18 13:27:41.806,8449,c8251da8-2dd2-4674-8308-15867ccf31b3.binning_data.json,c8251da8-2dd2-4674-8308-15867ccf31b3,303.18,189,c8251da8-2dd2-4674-8308-15867ccf31b3.source_info.json,0,
2020-02-29 15:00:02.123,2009.3,c4926f2f-7ad2-4865-b785-285ee0261230.achievement.json,2564,6000,1582934400000,3.9444444,CHxXcBbd2u,1259941,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-29 15:00:02.123,2557,c4926f2f-7ad2-4865-b785-285ee0261230.binning_data.json,c4926f2f-7ad2-4865-b785-285ee0261230,81.81,7,,1189,
2020-05-07 15:00:02.933,7319.39,632e662d-eb4d-4293-ad52-e7b329fc0646.achievement.json,9499,6000,1588809600000,3.0,CHxXcBbd2u,4468484,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-07 15:00:02.933,9138,632e662d-eb4d-4293-ad52-e7b329fc0646.binning_data.json,632e662d-eb4d-4293-ad52-e7b329fc0646,339.48996,361,,2444,
2020-04-29 16:22:34.736,2179.49,c4cd6aad-b472-41e7-b797-125a135d7f43.achievement.json,2822,6000,1588204800000,1.5092899,VfS0qUERdZ,1444050,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-30 15:00:02.800,2820,c4cd6aad-b472-41e7-b797-125a135d7f43.binning_data.json,c4cd6aad-b472-41e7-b797-125a135d7f43,97.63,2,c4cd6aad-b472-41e7-b797-125a135d7f43.source_info.json,0,
2020-05-10 15:00:02.203,148.65001,077dbcc1-62e8-44e2-8b49-f4d758cfbb9c.achievement.json,181,6000,1589068800000,2.1666667,CHxXcBbd2u,97102,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-10 15:00:02.203,181,077dbcc1-62e8-44e2-8b49-f4d758cfbb9c.binning_data.json,077dbcc1-62e8-44e2-8b49-f4d758cfbb9c,7.0199995,0,,0,
2020-01-13 15:32:45.791,5184.4,d8d910b5-91d1-4a81-a451-efc0345dfde2.achievement.json,6647,6000,1578960000000,1.5841972,VfS0qUERdZ,3272572,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-14 11:47:00.761,6631,d8d910b5-91d1-4a81-a451-efc0345dfde2.binning_data.json,d8d910b5-91d1-4a81-a451-efc0345dfde2,223.77998,16,d8d910b5-91d1-4a81-a451-efc0345dfde2.source_info.json,0,
2020-03-03 15:00:00.637,3555.22,0bb97864-26ed-47a8-9dc2-b0a4f2959a8d.achievement.json,4467,6000,1583193600000,6.9444447,CHxXcBbd2u,2158249,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-03 15:00:00.637,4375,0bb97864-26ed-47a8-9dc2-b0a4f2959a8d.binning_data.json,0bb97864-26ed-47a8-9dc2-b0a4f2959a8d,154.01,92,,0,
2020-03-20 17:20:31.231,8655.221,4648a721-1c0b-4212-adc9-dc462aab071f.achievement.json,11039,6000,1584748800000,1.6556455,VfS0qUERdZ,5227701,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-21 14:37:16.058,10594,4648a721-1c0b-4212-adc9-dc462aab071f.binning_data.json,4648a721-1c0b-4212-adc9-dc462aab071f,387.59998,445,4648a721-1c0b-4212-adc9-dc462aab071f.source_info.json,0,
2020-03-16 15:00:43.353,4826.29,7b4cbbf0-382b-4b8a-9e27-84027a67b32f.achievement.json,6271,6000,1584316800000,2.0555553,CHxXcBbd2u,3120513,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-16 15:00:43.353,6190,7b4cbbf0-382b-4b8a-9e27-84027a67b32f.binning_data.json,7b4cbbf0-382b-4b8a-9e27-84027a67b32f,210.06999,81,,5529,
2020-03-06 15:00:02.641,3657.9097,ebbe927a-6b5d-408c-8bd0-3d5524e4f206.achievement.json,4677,6000,1583452800000,6.944443,CHxXcBbd2u,2328566,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-06 15:00:02.641,4665,ebbe927a-6b5d-408c-8bd0-3d5524e4f206.binning_data.json,ebbe927a-6b5d-408c-8bd0-3d5524e4f206,153.26999,12,,949,
2020-03-23 16:47:15.080,4141.3,495a87ed-f4f3-4124-94b3-7d07d3f395ea.achievement.json,5434,6000,1585008000000,1.471761,VfS0qUERdZ,2813840,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-24 12:39:55.911,5400,495a87ed-f4f3-4124-94b3-7d07d3f395ea.binning_data.json,495a87ed-f4f3-4124-94b3-7d07d3f395ea,185.37,34,495a87ed-f4f3-4124-94b3-7d07d3f395ea.source_info.json,0,
2020-03-09 15:00:01.826,1617.1903,01b6d17b-36db-433e-9706-489763dfa33d.achievement.json,2013,6000,1583712000000,3.9780383,CHxXcBbd2u,959258,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-09 15:00:01.826,1978,01b6d17b-36db-433e-9706-489763dfa33d.binning_data.json,01b6d17b-36db-433e-9706-489763dfa33d,67.639984,35,,1425,
2020-03-19 15:00:02.857,1531.87,b61fe637-8025-4b9e-952c-cd932123e204.achievement.json,1834,6000,1584576000000,3.3888888,CHxXcBbd2u,861092,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-19 15:00:02.857,1710,b61fe637-8025-4b9e-952c-cd932123e204.binning_data.json,b61fe637-8025-4b9e-952c-cd932123e204,70.939995,124,,0,
2020-01-17 00:22:33.105,3145.99,3a05147c-4b8c-4256-b011-0e909188126a.achievement.json,4004,6000,1579219200000,1.6369405,VfS0qUERdZ,1921871,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-17 14:44:37.204,3995,3a05147c-4b8c-4256-b011-0e909188126a.binning_data.json,3a05147c-4b8c-4256-b011-0e909188126a,126.59,9,3a05147c-4b8c-4256-b011-0e909188126a.source_info.json,0,
2020-03-12 15:00:02.261,3682.6099,29a335e3-1a32-40e2-b253-49f5d42f1f98.achievement.json,4677,6000,1583971200000,4.638889,CHxXcBbd2u,2328277,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-12 15:00:02.261,4660,29a335e3-1a32-40e2-b253-49f5d42f1f98.binning_data.json,29a335e3-1a32-40e2-b253-49f5d42f1f98,153.01,17,,1003,
2020-03-26 23:53:33.799,4459.37,064d95a0-b175-4e02-bbde-450295a8a9ac.achievement.json,5738,6000,1585267200000,1.5705792,VfS0qUERdZ,2839315,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-27 14:06:30.603,5623,064d95a0-b175-4e02-bbde-450295a8a9ac.binning_data.json,064d95a0-b175-4e02-bbde-450295a8a9ac,192.29,115,064d95a0-b175-4e02-bbde-450295a8a9ac.source_info.json,0,
2020-05-13 15:43:51.157,7012.98,2b8b7088-7267-4ac2-aa41-9f20cd0a430f.achievement.json,9571,6000,1589328000000,3.185006,CHxXcBbd2u,4624583,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-13 15:43:51.157,9570,2b8b7088-7267-4ac2-aa41-9f20cd0a430f.binning_data.json,2b8b7088-7267-4ac2-aa41-9f20cd0a430f,335.27997,1,,6000,
2020-05-02 15:19:27.606,1576.3098,a48e900a-bac3-471d-8a72-72d4165211b3.achievement.json,2019,6000,1588464000000,1.5668968,VfS0qUERdZ,1006007,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-03 14:22:46.499,2018,a48e900a-bac3-471d-8a72-72d4165211b3.binning_data.json,a48e900a-bac3-471d-8a72-72d4165211b3,64.87999,1,a48e900a-bac3-471d-8a72-72d4165211b3.source_info.json,0,
2020-03-22 15:00:02.295,2982.81,8da4570c-1044-44c6-82ba-22d125ea6a3d.achievement.json,3853,6000,1584835200000,2.4855962,CHxXcBbd2u,1907249,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-22 15:00:02.295,3838,8da4570c-1044-44c6-82ba-22d125ea6a3d.binning_data.json,8da4570c-1044-44c6-82ba-22d125ea6a3d,125.509964,15,,931,
2020-05-16 15:00:02.514,7241.1,afce1d29-cae0-4c96-8b32-e5f369b91a7c.achievement.json,9028,6000,1589587200000,5.6666665,CHxXcBbd2u,4263067,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-16 15:00:02.514,8251,afce1d29-cae0-4c96-8b32-e5f369b91a7c.binning_data.json,afce1d29-cae0-4c96-8b32-e5f369b91a7c,358.50995,777,,3682,
