com.samsung.health.step_count,1140029,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.777778,com.sec.android.app.shealth,24,230002,32400000,2020. 07. 10. 13:37:00,1.390000,ITeeWLY/e8,,2020. 07. 10. 13:37:59,db66f85e-34e8-0925-4d08-ae589cd1f831,19.570000,2020. 07. 10. 13:39:34,2020. 07. 10. 13:39:34,
1.444444,com.sec.android.app.shealth,92,230002,32400000,2020. 07. 10. 13:38:00,4.200000,ITeeWLY/e8,,2020. 07. 10. 13:38:59,22853418-2c1f-7009-d4d1-427e356c63b4,71.460000,2020. 07. 10. 13:39:34,2020. 07. 10. 13:39:34,
0.893451,com.sec.android.app.shealth,11,,32400000,2020. 07. 10. 13:58:00,0.564870,sZOKHxE5f1,,2020. 07. 10. 13:59:00,15943570-0000-0000-F100-943570800000,8.637996,2020. 07. 10. 13:59:00,2020. 07. 10. 13:59:00,
0.896983,com.sec.android.app.shealth,31,,32400000,2020. 07. 10. 13:59:00,1.447009,sZOKHxE5f1,,2020. 07. 10. 14:00:00,15943571-0000-0000-F100-943571400000,20.948433,2020. 07. 10. 13:59:26,2020. 07. 10. 13:59:26,
1.632940,com.sec.android.app.shealth,77,230002,32400000,2020. 07. 10. 13:39:00,3.700000,ITeeWLY/e8,,2020. 07. 10. 13:39:59,d49f9457-ec53-4bda-127f-6f5e24637c52,61.640000,2020. 07. 10. 13:39:34,2020. 07. 10. 13:40:45,
1.722222,com.sec.android.app.shealth,22,230002,32400000,2020. 07. 10. 13:40:00,1.070000,ITeeWLY/e8,,2020. 07. 10. 13:40:59,ec8e5cd5-f53f-33b2-0593-2cd896b21e0b,17.950000,2020. 07. 10. 13:40:45,2020. 07. 10. 13:40:45,
1.472222,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 10. 13:50:00,0.530000,ITeeWLY/e8,,2020. 07. 10. 13:50:59,b5e49abe-d299-f958-86b9-dfe0a6e575d6,10.310000,2020. 07. 10. 13:51:28,2020. 07. 10. 13:51:28,
1.630670,com.sec.android.app.shealth,44,230002,32400000,2020. 07. 10. 13:51:00,2.130000,ITeeWLY/e8,,2020. 07. 10. 13:51:59,81f4a4a6-c385-4d78-07b2-8aba0e9757b3,35.040000,2020. 07. 10. 13:51:28,2020. 07. 10. 13:51:47,
1.416667,com.sec.android.app.shealth,61,230002,32400000,2020. 07. 10. 13:59:00,2.950000,ITeeWLY/e8,,2020. 07. 10. 13:59:59,fe43ada8-fa45-336e-ba5f-ccaf5eb16f08,46.720000,2020. 07. 10. 14:12:52,2020. 07. 10. 14:12:52,
0.482481,com.sec.android.app.shealth,40,,32400000,2020. 07. 10. 15:46:00,2.400747,sZOKHxE5f1,,2020. 07. 10. 15:47:00,15943635-0000-0000-F100-943635600000,25.977873,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
0.700441,com.sec.android.app.shealth,52,,32400000,2020. 07. 10. 15:48:00,2.291538,sZOKHxE5f1,,2020. 07. 10. 15:49:00,15943636-0000-0000-F100-943636800000,29.838190,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
0.374706,com.sec.android.app.shealth,15,,32400000,2020. 07. 10. 15:53:00,1.221500,sZOKHxE5f1,,2020. 07. 10. 15:54:00,15943639-0000-0000-F100-943639800000,11.319863,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
0.190884,com.sec.android.app.shealth,9,,32400000,2020. 07. 10. 15:54:00,0.658085,sZOKHxE5f1,,2020. 07. 10. 15:55:00,15943640-0000-0000-F100-943640400000,3.990858,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
1.213850,com.sec.android.app.shealth,53,,32400000,2020. 07. 10. 15:55:00,2.215028,sZOKHxE5f1,,2020. 07. 10. 15:56:00,15943641-0000-0000-F100-943641000000,36.132183,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
0.558834,com.sec.android.app.shealth,16,,32400000,2020. 07. 10. 15:56:00,0.970842,sZOKHxE5f1,,2020. 07. 10. 15:57:00,15943641-0000-0000-F100-943641600000,11.226619,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
0.270640,com.sec.android.app.shealth,9,,32400000,2020. 07. 10. 16:13:00,0.834759,sZOKHxE5f1,,2020. 07. 10. 16:14:00,15943651-0000-0000-F100-943651800000,6.311008,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
0.906236,com.sec.android.app.shealth,70,,32400000,2020. 07. 10. 16:14:00,3.481869,sZOKHxE5f1,,2020. 07. 10. 16:15:00,15943652-0000-0000-F100-943652400000,49.989925,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
0.470364,com.sec.android.app.shealth,11,,32400000,2020. 07. 10. 16:15:00,0.671732,sZOKHxE5f1,,2020. 07. 10. 16:16:00,15943653-0000-0000-F100-943653000000,7.468872,2020. 07. 10. 16:19:44,2020. 07. 10. 16:19:44,
1.188843,com.sec.android.app.shealth,50,230002,32400000,2020. 07. 10. 15:46:00,2.320000,ITeeWLY/e8,,2020. 07. 10. 15:46:59,0341fa58-b74e-230d-b60a-40c2251dde83,37.549000,2020. 07. 10. 15:46:30,2020. 07. 10. 15:55:01,
1.611111,com.sec.android.app.shealth,68,230002,32400000,2020. 07. 10. 15:48:00,3.190000,ITeeWLY/e8,,2020. 07. 10. 15:48:59,596b7ea8-92f3-1a6c-45f8-0965805e2744,54.020000,2020. 07. 10. 15:55:01,2020. 07. 10. 15:55:01,
1.388889,com.sec.android.app.shealth,63,230002,32400000,2020. 07. 10. 15:49:00,3.050000,ITeeWLY/e8,,2020. 07. 10. 15:49:59,a1119111-df2a-df37-c472-68dca1b9d756,48.620000,2020. 07. 10. 15:55:01,2020. 07. 10. 15:55:01,
1.361111,com.sec.android.app.shealth,74,230002,32400000,2020. 07. 10. 15:50:00,3.580000,ITeeWLY/e8,,2020. 07. 10. 15:50:59,9200e486-6efc-fe26-192e-e6ee3e2dc380,56.720000,2020. 07. 10. 15:55:01,2020. 07. 10. 15:55:01,
1.500000,com.sec.android.app.shealth,37,230002,32400000,2020. 07. 10. 15:51:00,1.750000,ITeeWLY/e8,,2020. 07. 10. 15:51:59,acbd27b2-30ac-5c2a-6ad0-b3a7329e7ef9,29.430000,2020. 07. 10. 15:55:01,2020. 07. 10. 15:55:01,
1.638889,com.sec.android.app.shealth,15,230002,32400000,2020. 07. 10. 15:53:00,0.660000,ITeeWLY/e8,,2020. 07. 10. 15:53:59,77e1fc15-d5d4-eae4-fda6-3d43772eec57,12.020000,2020. 07. 10. 15:55:01,2020. 07. 10. 15:55:01,
1.611111,com.sec.android.app.shealth,58,230002,32400000,2020. 07. 10. 15:55:00,2.730000,ITeeWLY/e8,,2020. 07. 10. 15:55:59,7939679a-7919-0d73-ad85-2cf20df1998b,41.990000,2020. 07. 10. 15:56:23,2020. 07. 10. 15:56:23,
1.382885,com.sec.android.app.shealth,46,230002,32400000,2020. 07. 10. 15:56:00,2.410000,ITeeWLY/e8,,2020. 07. 10. 15:56:59,84804bec-ad7d-4847-776c-c44fa582bb81,35.360000,2020. 07. 10. 15:56:23,2020. 07. 10. 15:59:55,
1.250000,com.sec.android.app.shealth,21,230002,32400000,2020. 07. 10. 15:57:00,1.180000,ITeeWLY/e8,,2020. 07. 10. 15:57:59,cdf39d1e-92da-f3e3-ab38-285581a68c08,15.680000,2020. 07. 10. 15:59:55,2020. 07. 10. 15:59:55,
0.888889,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 10. 16:13:00,0.610000,ITeeWLY/e8,,2020. 07. 10. 16:13:59,f654fbb6-29e9-45f6-8f47-fc7c7f664bb4,8.320000,2020. 07. 10. 16:14:18,2020. 07. 10. 16:14:18,
1.472222,com.sec.android.app.shealth,55,230002,32400000,2020. 07. 10. 16:14:00,2.580000,ITeeWLY/e8,,2020. 07. 10. 16:14:59,a3ad5c1e-319c-f92b-911d-0beb6f0e52bd,43.450000,2020. 07. 10. 16:15:01,2020. 07. 10. 16:15:01,
0.635786,com.sec.android.app.shealth,20,,32400000,2020. 07. 10. 16:24:00,1.088064,sZOKHxE5f1,,2020. 07. 10. 16:25:00,15943658-0000-0000-F100-943658400000,13.734892,2020. 07. 10. 16:39:22,2020. 07. 10. 16:39:22,
1.135073,com.sec.android.app.shealth,17,,32400000,2020. 07. 10. 16:28:00,0.730323,sZOKHxE5f1,,2020. 07. 10. 16:29:00,15943660-0000-0000-F100-943660800000,12.448119,2020. 07. 10. 16:39:22,2020. 07. 10. 16:39:22,
0.604881,com.sec.android.app.shealth,16,,32400000,2020. 07. 10. 16:32:00,1.009982,sZOKHxE5f1,,2020. 07. 10. 16:33:00,15943663-0000-0000-F100-943663200000,12.681231,2020. 07. 10. 16:39:22,2020. 07. 10. 16:39:22,
0.459546,com.sec.android.app.shealth,10,,32400000,2020. 07. 10. 16:37:00,0.709158,sZOKHxE5f1,,2020. 07. 10. 16:38:00,15943666-0000-0000-F100-943666200000,7.459548,2020. 07. 10. 16:39:22,2020. 07. 10. 16:39:22,
1.083333,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 10. 16:20:00,0.520000,ITeeWLY/e8,,2020. 07. 10. 16:20:59,d444a20c-b743-eb2f-7324-7a690e5c4817,7.950000,2020. 07. 10. 16:20:39,2020. 07. 10. 16:20:39,
0.327145,com.sec.android.app.shealth,11,,32400000,2020. 07. 10. 16:42:00,0.928688,sZOKHxE5f1,,2020. 07. 10. 16:43:00,15943669-0000-0000-F100-943669200000,7.897796,2020. 07. 10. 16:49:03,2020. 07. 10. 16:49:03,
0.673627,com.sec.android.app.shealth,8,,32400000,2020. 07. 10. 16:47:00,0.427367,sZOKHxE5f1,,2020. 07. 10. 16:48:00,15943672-0000-0000-F100-943672200000,5.669256,2020. 07. 10. 16:49:03,2020. 07. 10. 16:49:03,
1.044268,com.sec.android.app.shealth,14,,32400000,2020. 07. 10. 16:57:00,0.622558,sZOKHxE5f1,,2020. 07. 10. 16:58:00,15943678-0000-0000-F100-943678200000,9.977144,2020. 07. 10. 17:34:17,2020. 07. 10. 17:34:17,
1.425662,com.sec.android.app.shealth,54,230002,32400000,2020. 07. 10. 17:05:00,2.510000,ITeeWLY/e8,,2020. 07. 10. 17:05:59,002b2606-1420-146a-934d-9fbf07f5c439,41.941000,2020. 07. 10. 17:05:29,2020. 07. 10. 17:05:37,
1.472222,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 10. 17:33:00,0.400000,ITeeWLY/e8,,2020. 07. 10. 17:33:59,e56734f8-0825-24e6-333b-942a0277040b,8.630000,2020. 07. 10. 17:33:26,2020. 07. 10. 17:33:26,
0.649403,com.sec.android.app.shealth,18,,32400000,2020. 07. 10. 17:51:00,0.943044,sZOKHxE5f1,,2020. 07. 10. 17:52:00,15943710-0000-0000-F100-943710600000,11.870005,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.575229,com.sec.android.app.shealth,43,,32400000,2020. 07. 10. 18:13:00,2.461946,sZOKHxE5f1,,2020. 07. 10. 18:14:00,15943723-0000-0000-F100-943723800000,29.222776,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.533160,com.sec.android.app.shealth,24,,32400000,2020. 07. 10. 18:16:00,1.470980,sZOKHxE5f1,,2020. 07. 10. 18:17:00,15943725-0000-0000-F100-943725600000,16.858578,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.932283,com.sec.android.app.shealth,65,,32400000,2020. 07. 10. 18:21:00,3.027445,sZOKHxE5f1,,2020. 07. 10. 18:22:00,15943728-0000-0000-F100-943728600000,44.682690,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.249999,com.sec.android.app.shealth,9,,32400000,2020. 07. 10. 18:22:00,0.920832,sZOKHxE5f1,,2020. 07. 10. 18:23:00,15943729-0000-0000-F100-943729200000,6.572188,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.956596,com.sec.android.app.shealth,79,,32400000,2020. 07. 10. 18:23:00,3.861373,sZOKHxE5f1,,2020. 07. 10. 18:24:00,15943729-0000-0000-F100-943729800000,56.554230,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.562637,com.sec.android.app.shealth,35,,32400000,2020. 07. 10. 18:24:00,1.899446,sZOKHxE5f1,,2020. 07. 10. 18:25:00,15943730-0000-0000-F100-943730400000,22.089584,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
1.049276,com.sec.android.app.shealth,87,,32400000,2020. 07. 10. 18:26:00,4.024381,sZOKHxE5f1,,2020. 07. 10. 18:27:00,15943731-0000-0000-F100-943731600000,61.094639,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
1.043049,com.sec.android.app.shealth,91,,32400000,2020. 07. 10. 18:27:00,4.147274,sZOKHxE5f1,,2020. 07. 10. 18:28:00,15943732-0000-0000-F100-943732200000,62.980217,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
1.439881,com.sec.android.app.shealth,100,,32400000,2020. 07. 10. 18:28:00,4.643276,sZOKHxE5f1,,2020. 07. 10. 18:29:00,15943732-0000-0000-F100-943732800000,78.010818,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
1.125213,com.sec.android.app.shealth,89,,32400000,2020. 07. 10. 18:29:00,4.284180,sZOKHxE5f1,,2020. 07. 10. 18:30:00,15943733-0000-0000-F100-943733400000,66.793709,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.719042,com.sec.android.app.shealth,65,,32400000,2020. 07. 10. 18:30:00,3.321057,sZOKHxE5f1,,2020. 07. 10. 18:31:00,15943734-0000-0000-F100-943734000000,43.508640,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
1.359214,com.sec.android.app.shealth,118,,32400000,2020. 07. 10. 18:31:00,4.870938,sZOKHxE5f1,,2020. 07. 10. 18:32:00,15943734-0000-0000-F100-943734600000,81.208229,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.920879,com.sec.android.app.shealth,40,,32400000,2020. 07. 10. 18:32:00,1.790013,sZOKHxE5f1,,2020. 07. 10. 18:33:00,15943735-0000-0000-F100-943735200000,26.180447,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.755408,com.sec.android.app.shealth,8,,32400000,2020. 07. 10. 18:38:00,0.455172,sZOKHxE5f1,,2020. 07. 10. 18:39:00,15943738-0000-0000-F100-943738800000,6.413315,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.961409,com.sec.android.app.shealth,86,,32400000,2020. 07. 10. 18:39:00,3.939093,sZOKHxE5f1,,2020. 07. 10. 18:40:00,15943739-0000-0000-F100-943739400000,57.833103,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
1.225372,com.sec.android.app.shealth,107,,32400000,2020. 07. 10. 18:40:00,4.612198,sZOKHxE5f1,,2020. 07. 10. 18:41:00,15943740-0000-0000-F100-943740000000,73.548431,2020. 07. 13. 14:14:02,2020. 07. 13. 14:14:02,
0.777488,com.sec.android.app.shealth,31,,32400000,2020. 07. 10. 18:41:00,1.388037,sZOKHxE5f1,,2020. 07. 10. 18:42:00,15943740-0000-0000-F100-943740600000,18.781048,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.100667,com.sec.android.app.shealth,3,,32400000,2020. 07. 10. 19:04:00,0.581401,sZOKHxE5f1,,2020. 07. 10. 19:05:00,15943754-0000-0000-F100-943754400000,2.070024,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.420192,com.sec.android.app.shealth,21,,32400000,2020. 07. 10. 19:20:00,1.578044,sZOKHxE5f1,,2020. 07. 10. 19:21:00,15943764-0000-0000-F100-943764000000,15.814240,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.375361,com.sec.android.app.shealth,19,,32400000,2020. 07. 10. 21:13:00,1.548292,sZOKHxE5f1,,2020. 07. 10. 21:14:00,15943831-0000-0000-F100-943831800000,14.303682,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.306479,com.sec.android.app.shealth,8,,32400000,2020. 07. 10. 21:15:00,0.605073,sZOKHxE5f1,,2020. 07. 10. 21:16:00,15943833-0000-0000-F100-943833000000,5.128439,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.754237,com.sec.android.app.shealth,63,,32400000,2020. 07. 10. 21:16:00,3.069723,sZOKHxE5f1,,2020. 07. 10. 21:17:00,15943833-0000-0000-F100-943833600000,40.786789,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.159863,com.sec.android.app.shealth,2,,32400000,2020. 07. 10. 21:17:00,0.221101,sZOKHxE5f1,,2020. 07. 10. 21:18:00,15943834-0000-0000-F100-943834200000,1.154518,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.974997,com.sec.android.app.shealth,16,,32400000,2020. 07. 10. 21:20:00,0.728520,sZOKHxE5f1,,2020. 07. 10. 21:21:00,15943836-0000-0000-F100-943836000000,11.040130,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.186975,com.sec.android.app.shealth,5,,32400000,2020. 07. 10. 21:21:00,0.556548,sZOKHxE5f1,,2020. 07. 10. 21:22:00,15943836-0000-0000-F100-943836600000,3.207605,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
1.168558,com.sec.android.app.shealth,18,,32400000,2020. 07. 10. 21:22:00,0.819009,sZOKHxE5f1,,2020. 07. 10. 21:23:00,15943837-0000-0000-F100-943837200000,13.091505,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.493675,com.sec.android.app.shealth,36,,32400000,2020. 07. 10. 21:23:00,2.105551,sZOKHxE5f1,,2020. 07. 10. 21:24:00,15943837-0000-0000-F100-943837800000,22.994055,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
1.047162,com.sec.android.app.shealth,91,,32400000,2020. 07. 10. 21:24:00,4.227058,sZOKHxE5f1,,2020. 07. 10. 21:25:00,15943838-0000-0000-F100-943838400000,64.617928,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.962786,com.sec.android.app.shealth,99,,32400000,2020. 07. 10. 21:25:00,3.942604,sZOKHxE5f1,,2020. 07. 10. 21:26:00,15943839-0000-0000-F100-943839000000,57.919292,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.665907,com.sec.android.app.shealth,41,,32400000,2020. 07. 10. 21:26:00,2.442266,sZOKHxE5f1,,2020. 07. 10. 21:27:00,15943839-0000-0000-F100-943839600000,30.954962,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.293264,com.sec.android.app.shealth,20,,32400000,2020. 07. 10. 21:27:00,1.713747,sZOKHxE5f1,,2020. 07. 10. 21:28:00,15943840-0000-0000-F100-943840200000,13.748825,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.304847,com.sec.android.app.shealth,20,,32400000,2020. 07. 10. 22:54:00,1.660897,sZOKHxE5f1,,2020. 07. 10. 22:55:00,15943892-0000-0000-F100-943892400000,13.520430,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.286731,com.sec.android.app.shealth,26,,32400000,2020. 07. 10. 22:55:00,2.181686,sZOKHxE5f1,,2020. 07. 10. 22:56:00,15943893-0000-0000-F100-943893000000,17.203581,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.888583,com.sec.android.app.shealth,5,,32400000,2020. 07. 10. 22:57:00,0.750677,sZOKHxE5f1,,2020. 07. 10. 22:58:00,15943894-0000-0000-F100-943894200000,11.549356,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.755391,com.sec.android.app.shealth,41,,32400000,2020. 07. 10. 22:58:00,2.901684,sZOKHxE5f1,,2020. 07. 10. 22:59:00,15943894-0000-0000-F100-943894800000,38.878948,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
2.576141,com.sec.android.app.shealth,91,,32400000,2020. 07. 10. 22:59:00,7.922382,sZOKHxE5f1,,2020. 07. 10. 23:00:00,15943895-0000-0000-F100-943895400000,153.860840,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.100365,com.sec.android.app.shealth,101,,32400000,2020. 07. 10. 23:00:00,9.393432,sZOKHxE5f1,,2020. 07. 10. 23:01:00,15943896-0000-0000-F100-943896000000,186.457214,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
4.251477,com.sec.android.app.shealth,119,,32400000,2020. 07. 10. 23:01:00,12.123286,sZOKHxE5f1,,2020. 07. 10. 23:02:00,15943896-0000-0000-F100-943896600000,254.153152,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
4.092353,com.sec.android.app.shealth,115,,32400000,2020. 07. 10. 23:02:00,11.923000,sZOKHxE5f1,,2020. 07. 10. 23:03:00,15943897-0000-0000-F100-943897200000,246.182159,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.675226,com.sec.android.app.shealth,116,,32400000,2020. 07. 10. 23:03:00,10.678338,sZOKHxE5f1,,2020. 07. 10. 23:04:00,15943897-0000-0000-F100-943897800000,219.054626,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
1.647869,com.sec.android.app.shealth,26,,32400000,2020. 07. 10. 23:04:00,3.318913,sZOKHxE5f1,,2020. 07. 10. 23:05:00,15943898-0000-0000-F100-943898400000,58.394020,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.938797,com.sec.android.app.shealth,50,,32400000,2020. 07. 10. 23:12:00,8.215700,sZOKHxE5f1,,2020. 07. 10. 23:13:00,15943903-0000-0000-F100-943903200000,119.688187,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.601808,com.sec.android.app.shealth,105,,32400000,2020. 07. 10. 23:13:00,10.138505,sZOKHxE5f1,,2020. 07. 10. 23:14:00,15943903-0000-0000-F100-943903800000,207.198700,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
1.950270,com.sec.android.app.shealth,31,,32400000,2020. 07. 10. 23:14:00,3.984091,sZOKHxE5f1,,2020. 07. 10. 23:15:00,15943904-0000-0000-F100-943904400000,72.696587,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.719904,com.sec.android.app.shealth,116,,32400000,2020. 07. 10. 23:15:00,10.973255,sZOKHxE5f1,,2020. 07. 10. 23:16:00,15943905-0000-0000-F100-943905000000,224.011505,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.666789,com.sec.android.app.shealth,115,,32400000,2020. 07. 10. 23:16:00,10.657183,sZOKHxE5f1,,2020. 07. 10. 23:17:00,15943905-0000-0000-F100-943905600000,219.596573,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.808503,com.sec.android.app.shealth,113,,32400000,2020. 07. 10. 23:17:00,11.012529,sZOKHxE5f1,,2020. 07. 10. 23:18:00,15943906-0000-0000-F100-943906200000,227.398727,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.954986,com.sec.android.app.shealth,106,,32400000,2020. 07. 10. 23:18:00,11.572715,sZOKHxE5f1,,2020. 07. 10. 23:19:00,15943906-0000-0000-F100-943906800000,238.285675,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
4.109883,com.sec.android.app.shealth,109,,32400000,2020. 07. 10. 23:19:00,11.768241,sZOKHxE5f1,,2020. 07. 10. 23:20:00,15943907-0000-0000-F100-943907400000,245.632095,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.959786,com.sec.android.app.shealth,113,,32400000,2020. 07. 10. 23:20:00,11.584955,sZOKHxE5f1,,2020. 07. 10. 23:21:00,15943908-0000-0000-F100-943908000000,238.051971,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
4.120759,com.sec.android.app.shealth,113,,32400000,2020. 07. 10. 23:21:00,11.795512,sZOKHxE5f1,,2020. 07. 10. 23:22:00,15943908-0000-0000-F100-943908600000,247.038452,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.933189,com.sec.android.app.shealth,114,,32400000,2020. 07. 10. 23:22:00,11.517132,sZOKHxE5f1,,2020. 07. 10. 23:23:00,15943909-0000-0000-F100-943909200000,237.172516,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
4.123806,com.sec.android.app.shealth,114,,32400000,2020. 07. 10. 23:23:00,11.803150,sZOKHxE5f1,,2020. 07. 10. 23:24:00,15943909-0000-0000-F100-943909800000,246.784393,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
4.070161,com.sec.android.app.shealth,113,,32400000,2020. 07. 10. 23:24:00,11.668638,sZOKHxE5f1,,2020. 07. 10. 23:25:00,15943910-0000-0000-F100-943910400000,243.896057,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.789353,com.sec.android.app.shealth,115,,32400000,2020. 07. 10. 23:25:00,11.150351,sZOKHxE5f1,,2020. 07. 10. 23:26:00,15943911-0000-0000-F100-943911000000,227.875519,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.904387,com.sec.android.app.shealth,116,,32400000,2020. 07. 10. 23:26:00,11.252959,sZOKHxE5f1,,2020. 07. 10. 23:27:00,15943911-0000-0000-F100-943911600000,233.808716,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
3.343733,com.sec.android.app.shealth,95,,32400000,2020. 07. 10. 23:27:00,9.513317,sZOKHxE5f1,,2020. 07. 10. 23:28:00,15943912-0000-0000-F100-943912200000,193.907990,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
1.076276,com.sec.android.app.shealth,25,,32400000,2020. 07. 10. 23:28:00,3.315069,sZOKHxE5f1,,2020. 07. 10. 23:29:00,15943912-0000-0000-F100-943912800000,51.109440,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.298544,com.sec.android.app.shealth,19,,32400000,2020. 07. 10. 23:30:00,1.649111,sZOKHxE5f1,,2020. 07. 10. 23:31:00,15943914-0000-0000-F100-943914000000,13.408536,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.735421,com.sec.android.app.shealth,8,,32400000,2020. 07. 11. 00:27:00,0.392330,sZOKHxE5f1,,2020. 07. 11. 00:28:00,15943948-0000-0000-F100-943948200000,5.594660,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.203564,com.sec.android.app.shealth,6,,32400000,2020. 07. 11. 03:24:00,0.668863,sZOKHxE5f1,,2020. 07. 11. 03:25:00,15944054-0000-0000-F100-944054400000,4.233293,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
1.017828,com.sec.android.app.shealth,16,,32400000,2020. 07. 11. 03:36:00,0.748543,sZOKHxE5f1,,2020. 07. 11. 03:37:00,15944061-0000-0000-F100-944061600000,11.423523,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.150322,com.sec.android.app.shealth,3,,32400000,2020. 07. 11. 03:37:00,0.374164,sZOKHxE5f1,,2020. 07. 11. 03:38:00,15944062-0000-0000-F100-944062200000,1.826498,2020. 07. 13. 14:14:03,2020. 07. 13. 14:14:03,
0.380292,com.sec.android.app.shealth,18,,32400000,2020. 07. 11. 12:55:00,1.105760,sZOKHxE5f1,,2020. 07. 11. 12:56:00,15944397-0000-0000-F100-944397000000,10.312824,2020. 07. 13. 14:14:04,2020. 07. 13. 14:14:04,
0.436228,com.sec.android.app.shealth,11,,32400000,2020. 07. 11. 13:39:00,0.736633,sZOKHxE5f1,,2020. 07. 11. 13:40:00,15944423-0000-0000-F100-944423400000,7.795227,2020. 07. 13. 14:14:04,2020. 07. 13. 14:14:04,
